Block,Transect,Donor,Recipient,est_seed_prod,total_fruit_prod,closed_fruits,seed_count,P_surv_flower,FIT_surv_x_seedprod,FIT_surv_x_fruitprod,BLOCKmean_FIT_surv_x_seedprod,BLOCKmean_FIT_surv_x_fruitprod,BLOCKmean_est_seed_prod,BLOCKmean_total_fruit_prod,BLOCKmean_seed_count,BLOCKmean_P_surv_flower,Rel_FIT_surv_x_seedprod,Rel_FIT_surv_x_fruitprod,Rel_est_seed_prod,Rel_total_fruit_prod,Rel_seed_count,Rel_P_surv_flower
1,2,AC_168,AC_142,39.2,14,10,28,0.6,23.52,8.4,21.536611467988475,7.091588785046729,28.199855169061944,9.57943925233645,21.5,0.7224299065420561,1.0920938066306107,1.1845018450184504,1.3900780612166517,1.4614634146341463,1.302325581395349,0.8305304010349288
1,2,AC_168,AC_159,14.285714285714286,10,7,10,0.6,8.571428571428571,6,21.536611467988475,7.091588785046729,28.199855169061944,9.57943925233645,21.5,0.7224299065420561,0.3979933697633421,0.8460727464417501,0.5065882147291005,1.04390243902439,0.46511627906976744,0.8305304010349288
1,2,AC_169,AC_182,12.692307692307692,15,13,11,0.4,5.076923076923077,6,21.536611467988475,7.091588785046729,28.199855169061944,9.57943925233645,21.5,0.7224299065420561,0.23573453439828723,0.8460727464417501,0.45008414462470075,1.5658536585365852,0.5116279069767442,0.553686934023286
1,2,AC_170,AC_118,0,2,1,0,0.7,0,1.4,21.536611467988475,7.091588785046729,28.199855169061944,9.57943925233645,21.5,0.7224299065420561,0,0.1974169741697417,0,0.20878048780487804,0,0.9689521345407502
1,2,AC_177,AC_211,26,13,12,24,0.7,18.2,9.1,21.536611467988475,7.091588785046729,28.199855169061944,9.57943925233645,21.5,0.7224299065420561,0.845072588464163,1.283210332103321,0.9219905508069628,1.3570731707317072,1.1162790697674418,0.9689521345407502
1,2,AC_179,AC_114,27.77777777777778,10,9,25,0.6,16.666666666666668,6,21.536611467988475,7.091588785046729,28.199855169061944,9.57943925233645,21.5,0.7224299065420561,0.7738759967620542,0.8460727464417501,0.9850326397510287,1.04390243902439,1.1627906976744187,0.8305304010349288
1,2,AC_179,AC_171,10.666666666666666,4,3,8,0.8,8.533333333333333,3.2,21.536611467988475,7.091588785046729,28.199855169061944,9.57943925233645,21.5,0.7224299065420561,0.3962245103421717,0.4512387981022668,0.378252533664395,0.4175609756097561,0.37209302325581395,1.107373868046572
1,2,AC_186,AC_011,16,6,6,16,1,16,6,21.536611467988475,7.091588785046729,28.199855169061944,9.57943925233645,21.5,0.7224299065420561,0.7429209568915719,0.8460727464417501,0.5673788004965925,0.6263414634146341,0.7441860465116279,1.3842173350582148
1,2,AC_186,AC_153,7,4,4,7,1,7,4,21.536611467988475,7.091588785046729,28.199855169061944,9.57943925233645,21.5,0.7224299065420561,0.32502791864006275,0.5640484976278335,0.24822822521725924,0.4175609756097561,0.32558139534883723,1.3842173350582148
1,2,AC_198,AC_072,14.444444444444445,10,9,13,0.6,8.666666666666666,6,21.536611467988475,7.091588785046729,28.199855169061944,9.57943925233645,21.5,0.7224299065420561,0.4024155183162681,0.8460727464417501,0.5122169726705349,1.04390243902439,0.6046511627906976,0.8305304010349288
1,2,AC_207,AC_082,12.5,5,4,10,0.5,6.25,2.5,21.536611467988475,7.091588785046729,28.199855169061944,9.57943925233645,21.5,0.7224299065420561,0.2902034987857703,0.3525303110173959,0.4432646878879629,0.521951219512195,0.46511627906976744,0.6921086675291074
1,2,AC_216,AC_034,NA,0,0,NA,1,NA,0,21.536611467988475,7.091588785046729,28.199855169061944,9.57943925233645,21.5,0.7224299065420561,NA,0,NA,0,NA,1.3842173350582148
1,3,AC_002,AC_122,4,4,4,4,0.8,3.2,3.2,21.536611467988475,7.091588785046729,28.199855169061944,9.57943925233645,21.5,0.7224299065420561,0.14858419137831438,0.4512387981022668,0.14184470012414813,0.4175609756097561,0.18604651162790697,1.107373868046572
1,3,AC_002,AC_160,18.545454545454543,17,11,12,0.6,11.127272727272725,10.2,21.536611467988475,7.091588785046729,28.199855169061944,9.57943925233645,21.5,0.7224299065420561,0.516667756383684,1.438323668950975,0.6576436096665049,1.7746341463414632,0.5581395348837209,0.8305304010349288
1,3,AC_007,AC_081,7,2,2,7,0.8,5.6000000000000005,1.6,21.536611467988475,7.091588785046729,28.199855169061944,9.57943925233645,21.5,0.7224299065420561,0.2600223349120502,0.2256193990511334,0.24822822521725924,0.20878048780487804,0.32558139534883723,1.107373868046572
1,3,AC_007,AC_147,31.25,10,8,25,0.9,28.125,9,21.536611467988475,7.091588785046729,28.199855169061944,9.57943925233645,21.5,0.7224299065420561,1.3059157445359664,1.2691091196626252,1.1081617197199072,1.04390243902439,1.1627906976744187,1.2457956015523932
1,3,AC_007,AC_187,103.73076923076924,29,26,93,0.7,72.61153846153846,20.299999999999997,21.536611467988475,7.091588785046729,28.199855169061944,9.57943925233645,21.5,0.7224299065420561,3.3715396022009583,2.8625461254612543,3.6784149637964187,3.0273170731707313,4.325581395348837,0.9689521345407502
1,3,AC_008,AC_092,3,3,3,3,0.7,2.0999999999999996,2.0999999999999996,21.536611467988475,7.091588785046729,28.199855169061944,9.57943925233645,21.5,0.7224299065420561,0.0975083755920188,0.29612546125461253,0.1063835250931111,0.3131707317073171,0.13953488372093023,0.9689521345407502
1,3,AC_008,AC_188,8,4,4,8,0.6,4.8,2.4,21.536611467988475,7.091588785046729,28.199855169061944,9.57943925233645,21.5,0.7224299065420561,0.22287628706747156,0.33842909857670006,0.28368940024829625,0.4175609756097561,0.37209302325581395,0.8305304010349288
1,3,AC_015,AC_197,26.888888888888893,11,9,22,0.9,24.200000000000003,9.9,21.536611467988475,7.091588785046729,28.199855169061944,9.57943925233645,21.5,0.7224299065420561,1.1236679472985027,1.3960200316288878,0.9535115952789959,1.1482926829268292,1.0232558139534884,1.2457956015523932
1,3,AC_047,AC_113,24,10,10,24,0.7,16.799999999999997,7,21.536611467988475,7.091588785046729,28.199855169061944,9.57943925233645,21.5,0.7224299065420561,0.7800670047361504,0.9870848708487086,0.8510682007448888,1.04390243902439,1.1162790697674418,0.9689521345407502
1,3,AC_052,AC_133,NA,0,0,0,0.4,NA,0,21.536611467988475,7.091588785046729,28.199855169061944,9.57943925233645,21.5,0.7224299065420561,NA,0,NA,0,0,0.553686934023286
