Block,Location,Donor,Recipient,est_seed_prod,total_fruit_prod,closed_fruits,seed_count,P_surv_flower,FIT_surv_x_seedprod,FIT_surv_x_fruitprod,BLOCKmean_FIT_surv_x_seedprod,BLOCKmean_FIT_surv_x_fruitprod,BLOCKmean_est_seed_prod,BLOCKmean_total_fruit_prod,BLOCKmean_seed_count,BLOCKmean_P_surv_flower,Rel_FIT_surv_x_seedprod,Rel_FIT_surv_x_fruitprod,Rel_est_seed_prod,Rel_total_fruit_prod,Rel_seed_count,Rel_P_surv_flower
2,87,BB_122,BB_126,4,3,3,4,0.625,2.5,1.875,2.2345588235294116,0.2949029126213592,3.7588235294117647,0.6019417475728155,2.5869565217391304,0.36893203883495146,1.1187890753537348,6.358024691358025,1.0641627543035994,4.983870967741936,1.546218487394958,1.694078947368421
2,87,BB_125,BB_137,NA,0,0,NA,0.25,NA,0,2.2345588235294116,0.2949029126213592,3.7588235294117647,0.6019417475728155,2.5869565217391304,0.36893203883495146,NA,0,NA,0,NA,0.6776315789473684
2,88,BB_011,BB_116,NA,0,0,NA,0.125,NA,0,2.2345588235294116,0.2949029126213592,3.7588235294117647,0.6019417475728155,2.5869565217391304,0.36893203883495146,NA,0,NA,0,NA,0.3388157894736842
2,88,BB_038,BB_149,0,1,1,0,0.125,0,0.125,2.2345588235294116,0.2949029126213592,3.7588235294117647,0.6019417475728155,2.5869565217391304,0.36893203883495146,0,0.42386831275720166,0,1.6612903225806452,0,0.3388157894736842
2,88,BB_176,BB_017,2,1,1,2,0.375,0.75,0.375,2.2345588235294116,0.2949029126213592,3.7588235294117647,0.6019417475728155,2.5869565217391304,0.36893203883495146,0.3356367226061205,1.271604938271605,0.5320813771517997,1.6612903225806452,0.773109243697479,1.0164473684210527
2,91,BB_130,BB_007,NA,0,0,NA,0.125,NA,0,2.2345588235294116,0.2949029126213592,3.7588235294117647,0.6019417475728155,2.5869565217391304,0.36893203883495146,NA,0,NA,0,NA,0.3388157894736842
2,92,BB_162,BB_080,NA,0,0,NA,0.25,NA,0,2.2345588235294116,0.2949029126213592,3.7588235294117647,0.6019417475728155,2.5869565217391304,0.36893203883495146,NA,0,NA,0,NA,0.6776315789473684
2,92,BB_169,BB_160,8,2,2,8,0.25,2,0.5,2.2345588235294116,0.2949029126213592,3.7588235294117647,0.6019417475728155,2.5869565217391304,0.36893203883495146,0.8950312602829879,1.6954732510288066,2.128325508607199,3.3225806451612905,3.092436974789916,0.6776315789473684
2,92,BB_174,BB_010,NA,0,0,NA,0.25,NA,0,2.2345588235294116,0.2949029126213592,3.7588235294117647,0.6019417475728155,2.5869565217391304,0.36893203883495146,NA,0,NA,0,NA,0.6776315789473684
2,93,BB_198,BB_138,NA,0,0,NA,0.25,NA,0,2.2345588235294116,0.2949029126213592,3.7588235294117647,0.6019417475728155,2.5869565217391304,0.36893203883495146,NA,0,NA,0,NA,0.6776315789473684
2,94,BB_065,BB_013,NA,0,0,0,0.125,NA,0,2.2345588235294116,0.2949029126213592,3.7588235294117647,0.6019417475728155,2.5869565217391304,0.36893203883495146,NA,0,NA,0,0,0.3388157894736842
2,94,BB_091,BB_094,NA,0,0,NA,0.375,NA,0,2.2345588235294116,0.2949029126213592,3.7588235294117647,0.6019417475728155,2.5869565217391304,0.36893203883495146,NA,0,NA,0,NA,1.0164473684210527
2,95,BB_015,BB_063,NA,0,0,NA,0,NA,0,2.2345588235294116,0.2949029126213592,3.7588235294117647,0.6019417475728155,2.5869565217391304,0.36893203883495146,NA,0,NA,0,NA,0
2,96,BB_057,BB_200,NA,0,0,NA,0.125,NA,0,2.2345588235294116,0.2949029126213592,3.7588235294117647,0.6019417475728155,2.5869565217391304,0.36893203883495146,NA,0,NA,0,NA,0.3388157894736842
2,96,BB_173,BB_044,NA,0,0,NA,0.625,NA,0,2.2345588235294116,0.2949029126213592,3.7588235294117647,0.6019417475728155,2.5869565217391304,0.36893203883495146,NA,0,NA,0,NA,1.694078947368421
2,97,BB_047,BB_071,NA,0,0,NA,0.125,NA,0,2.2345588235294116,0.2949029126213592,3.7588235294117647,0.6019417475728155,2.5869565217391304,0.36893203883495146,NA,0,NA,0,NA,0.3388157894736842
2,97,BB_197,BB_060,NA,0,0,NA,0.25,NA,0,2.2345588235294116,0.2949029126213592,3.7588235294117647,0.6019417475728155,2.5869565217391304,0.36893203883495146,NA,0,NA,0,NA,0.6776315789473684
2,98,BB_142,BB_086,NA,0,0,NA,0.5,NA,0,2.2345588235294116,0.2949029126213592,3.7588235294117647,0.6019417475728155,2.5869565217391304,0.36893203883495146,NA,0,NA,0,NA,1.3552631578947367
2,98,BB_167,BB_110,NA,0,0,NA,0.125,NA,0,2.2345588235294116,0.2949029126213592,3.7588235294117647,0.6019417475728155,2.5869565217391304,0.36893203883495146,NA,0,NA,0,NA,0.3388157894736842
2,99,BB_065,BB_192,NA,1,0,0,0.375,NA,0.375,2.2345588235294116,0.2949029126213592,3.7588235294117647,0.6019417475728155,2.5869565217391304,0.36893203883495146,NA,1.271604938271605,NA,1.6612903225806452,0,1.0164473684210527
2,99,BB_176,BB_059,3,3,1,1,0.25,0.75,0.75,2.2345588235294116,0.2949029126213592,3.7588235294117647,0.6019417475728155,2.5869565217391304,0.36893203883495146,0.3356367226061205,2.54320987654321,0.7981220657276995,4.983870967741936,0.3865546218487395,0.6776315789473684
2,99,BB_198,BB_035,NA,0,0,NA,0,NA,0,2.2345588235294116,0.2949029126213592,3.7588235294117647,0.6019417475728155,2.5869565217391304,0.36893203883495146,NA,0,NA,0,NA,0
2,99,BB_217,BB_205_A,NA,0,0,NA,0.125,NA,0,2.2345588235294116,0.2949029126213592,3.7588235294117647,0.6019417475728155,2.5869565217391304,0.36893203883495146,NA,0,NA,0,NA,0.3388157894736842
3,106,BB_047,BB_071,NA,0,0,NA,0.375,NA,0,3.5944940476190474,0.622093023255814,5.386446886446887,0.9612403100775194,3.5303030303030303,0.5465116279069767,NA,0,NA,0,NA,0.6861702127659575
3,106,BB_182,BB_103,2,1,1,2,0.75,1.5,0.75,3.5944940476190474,0.622093023255814,5.386446886446887,0.9612403100775194,3.5303030303030303,0.5465116279069767,0.4173049058166011,1.205607476635514,0.37130227813668815,1.0403225806451613,0.5665236051502146,1.372340425531915
3,107,BB_115,BB_020,NA,0,0,0,0.875,NA,0,3.5944940476190474,0.622093023255814,5.386446886446887,0.9612403100775194,3.5303030303030303,0.5465116279069767,NA,0,NA,0,0,1.6010638297872342
3,108,BB_196,BB_186,NA,0,0,NA,0.125,NA,0,3.5944940476190474,0.622093023255814,5.386446886446887,0.9612403100775194,3.5303030303030303,0.5465116279069767,NA,0,NA,0,NA,0.22872340425531917
3,108,BB_213,BB_204,NA,1,0,0,0.5,NA,0.5,3.5944940476190474,0.622093023255814,5.386446886446887,0.9612403100775194,3.5303030303030303,0.5465116279069767,NA,0.8037383177570093,NA,1.0403225806451613,0,0.9148936170212767
3,109,BB_066,BB_087,NA,0,0,NA,0.375,NA,0,3.5944940476190474,0.622093023255814,5.386446886446887,0.9612403100775194,3.5303030303030303,0.5465116279069767,NA,0,NA,0,NA,0.6861702127659575
3,109,BB_108,BB_097,NA,0,0,NA,0,NA,0,3.5944940476190474,0.622093023255814,5.386446886446887,0.9612403100775194,3.5303030303030303,0.5465116279069767,NA,0,NA,0,NA,0
3,109,BB_125,BB_024,NA,0,0,NA,0.125,NA,0,3.5944940476190474,0.622093023255814,5.386446886446887,0.9612403100775194,3.5303030303030303,0.5465116279069767,NA,0,NA,0,NA,0.22872340425531917
3,111,BB_108,BB_069,NA,0,0,NA,0.25,NA,0,3.5944940476190474,0.622093023255814,5.386446886446887,0.9612403100775194,3.5303030303030303,0.5465116279069767,NA,0,NA,0,NA,0.45744680851063835
3,111,BB_122,BB_027,NA,0,0,NA,0.625,NA,0,3.5944940476190474,0.622093023255814,5.386446886446887,0.9612403100775194,3.5303030303030303,0.5465116279069767,NA,0,NA,0,NA,1.1436170212765957
3,111,BB_171,BB_127,2,2,1,1,0.375,0.75,0.75,3.5944940476190474,0.622093023255814,5.386446886446887,0.9612403100775194,3.5303030303030303,0.5465116279069767,0.20865245290830056,1.205607476635514,0.37130227813668815,2.0806451612903225,0.2832618025751073,0.6861702127659575
3,112,BB_015,BB_218,NA,0,0,NA,0.125,NA,0,3.5944940476190474,0.622093023255814,5.386446886446887,0.9612403100775194,3.5303030303030303,0.5465116279069767,NA,0,NA,0,NA,0.22872340425531917
3,112,BB_099,BB_161,NA,0,0,NA,0.75,NA,0,3.5944940476190474,0.622093023255814,5.386446886446887,0.9612403100775194,3.5303030303030303,0.5465116279069767,NA,0,NA,0,NA,1.372340425531915
3,112,BB_107,BB_151,NA,0,0,NA,0.375,NA,0,3.5944940476190474,0.622093023255814,5.386446886446887,0.9612403100775194,3.5303030303030303,0.5465116279069767,NA,0,NA,0,NA,0.6861702127659575
3,113,BB_051,BB_118,NA,0,0,NA,0.25,NA,0,3.5944940476190474,0.622093023255814,5.386446886446887,0.9612403100775194,3.5303030303030303,0.5465116279069767,NA,0,NA,0,NA,0.45744680851063835
3,113,BB_144,BB_030,NA,0,0,NA,0.25,NA,0,3.5944940476190474,0.622093023255814,5.386446886446887,0.9612403100775194,3.5303030303030303,0.5465116279069767,NA,0,NA,0,NA,0.45744680851063835
3,113,BB_182,BB_201,NA,0,0,NA,0.125,NA,0,3.5944940476190474,0.622093023255814,5.386446886446887,0.9612403100775194,3.5303030303030303,0.5465116279069767,NA,0,NA,0,NA,0.22872340425531917
3,114,BB_099,BB_032,NA,0,0,NA,0.5,NA,0,3.5944940476190474,0.622093023255814,5.386446886446887,0.9612403100775194,3.5303030303030303,0.5465116279069767,NA,0,NA,0,NA,0.9148936170212767
3,114,BB_198,BB_035,NA,0,0,NA,0.75,NA,0,3.5944940476190474,0.622093023255814,5.386446886446887,0.9612403100775194,3.5303030303030303,0.5465116279069767,NA,0,NA,0,NA,1.372340425531915
3,115,BB_115,BB_077,4,2,2,4,0.375,1.5,0.75,3.5944940476190474,0.622093023255814,5.386446886446887,0.9612403100775194,3.5303030303030303,0.5465116279069767,0.4173049058166011,1.205607476635514,0.7426045562733763,2.0806451612903225,1.1330472103004292,0.6861702127659575
3,115,BB_194,BB_214,NA,0,0,NA,0.5,NA,0,3.5944940476190474,0.622093023255814,5.386446886446887,0.9612403100775194,3.5303030303030303,0.5465116279069767,NA,0,NA,0,NA,0.9148936170212767
3,116,BB_023,BB_078,0,1,1,0,0.25,0,0.25,3.5944940476190474,0.622093023255814,5.386446886446887,0.9612403100775194,3.5303030303030303,0.5465116279069767,0,0.40186915887850466,0,1.0403225806451613,0,0.45744680851063835
3,116,BB_038,BB_149,NA,0,0,NA,0.125,NA,0,3.5944940476190474,0.622093023255814,5.386446886446887,0.9612403100775194,3.5303030303030303,0.5465116279069767,NA,0,NA,0,NA,0.22872340425531917
3,116,BB_073,BB_064,NA,0,0,NA,0,NA,0,3.5944940476190474,0.622093023255814,5.386446886446887,0.9612403100775194,3.5303030303030303,0.5465116279069767,NA,0,NA,0,NA,0
3,117,BB_023,BB_190,3,3,2,2,0.625,1.875,1.875,3.5944940476190474,0.622093023255814,5.386446886446887,0.9612403100775194,3.5303030303030303,0.5465116279069767,0.5216311322707514,3.014018691588785,0.5569534172050322,3.1209677419354835,0.5665236051502146,1.1436170212765957
3,117,BB_073,BB_092,4,4,3,3,0.875,3.5,3.5,3.5944940476190474,0.622093023255814,5.386446886446887,0.9612403100775194,3.5303030303030303,0.5465116279069767,0.9737114469054027,5.626168224299065,0.7426045562733763,4.161290322580645,0.8497854077253219,1.6010638297872342
3,117,BB_091,BB_098,NA,1,0,0,0.75,NA,0.75,3.5944940476190474,0.622093023255814,5.386446886446887,0.9612403100775194,3.5303030303030303,0.5465116279069767,NA,1.205607476635514,NA,1.0403225806451613,0,1.372340425531915
3,118,BB_005,BB_034,NA,0,0,NA,0.25,NA,0,3.5944940476190474,0.622093023255814,5.386446886446887,0.9612403100775194,3.5303030303030303,0.5465116279069767,NA,0,NA,0,NA,0.45744680851063835
3,118,BB_144,BB_207,NA,0,0,NA,0.25,NA,0,3.5944940476190474,0.622093023255814,5.386446886446887,0.9612403100775194,3.5303030303030303,0.5465116279069767,NA,0,NA,0,NA,0.45744680851063835
3,118,BB_174,BB_002,NA,0,0,NA,0.625,NA,0,3.5944940476190474,0.622093023255814,5.386446886446887,0.9612403100775194,3.5303030303030303,0.5465116279069767,NA,0,NA,0,NA,1.1436170212765957
3,119,BB_051,BB_143,NA,0,0,NA,0.125,NA,0,3.5944940476190474,0.622093023255814,5.386446886446887,0.9612403100775194,3.5303030303030303,0.5465116279069767,NA,0,NA,0,NA,0.22872340425531917
3,119,BB_108,BB_189,NA,0,0,NA,0.25,NA,0,3.5944940476190474,0.622093023255814,5.386446886446887,0.9612403100775194,3.5303030303030303,0.5465116279069767,NA,0,NA,0,NA,0.45744680851063835
3,119,BB_142,BB_086,NA,0,0,NA,0.125,NA,0,3.5944940476190474,0.622093023255814,5.386446886446887,0.9612403100775194,3.5303030303030303,0.5465116279069767,NA,0,NA,0,NA,0.22872340425531917
