Block,Transect,Donor,Recipient,est_seed_prod,total_fruit_prod,closed_fruits,seed_count,P_surv_flower,FIT_surv_x_seedprod,FIT_surv_x_fruitprod,BLOCKmean_FIT_surv_x_seedprod,BLOCKmean_FIT_surv_x_fruitprod,BLOCKmean_est_seed_prod,BLOCKmean_total_fruit_prod,BLOCKmean_seed_count,BLOCKmean_P_surv_flower,Rel_FIT_surv_x_seedprod,Rel_FIT_surv_x_fruitprod,Rel_est_seed_prod,Rel_total_fruit_prod,Rel_seed_count,Rel_P_surv_flower
1,1,HR_070,HR_061,28.947368421052634,25,19,22,0.875,25.328947368421055,21.875,14.235549803696737,10.777777777777779,17.308858231343272,13.362962962962962,14.992248062015504,0.7972222222222223,1.779274261809231,2.029639175257732,1.67240195939869,1.8708425720620843,1.467425025853154,1.097560975609756
1,1,HR_070,HR_123,5,10,8,4,0.75,3.75,7.5,14.235549803696737,10.777777777777779,17.308858231343272,13.362962962962962,14.992248062015504,0.7972222222222223,0.2634250205795485,0.6958762886597938,0.2888694293506828,0.7483370288248338,0.26680455015511895,0.940766550522648
1,1,HR_074,HR_115,26,13,12,24,0.875,22.75,11.375,14.235549803696737,10.777777777777779,17.308858231343272,13.362962962962962,14.992248062015504,0.7972222222222223,1.5981117915159273,1.0554123711340206,1.5021210326235506,0.9728381374722839,1.6008273009307135,1.097560975609756
1,1,HR_085,HR_176,6.875,11,8,5,1,6.875,11,14.235549803696737,10.777777777777779,17.308858231343272,13.362962962962962,14.992248062015504,0.7972222222222223,0.4829458710625055,1.0206185567010309,0.39719546535718886,0.8231707317073171,0.33350568769389866,1.254355400696864
1,1,HR_095,HR_020,7,4,4,7,0.625,4.375,2.5,14.235549803696737,10.777777777777779,17.308858231343272,13.362962962962962,14.992248062015504,0.7972222222222223,0.3073291906761399,0.23195876288659792,0.4044172010909559,0.2993348115299335,0.46690796277145813,0.7839721254355401
1,1,HR_095,HR_178,18.700000000000003,17,10,11,1,18.700000000000003,17,14.235549803696737,10.777777777777779,17.308858231343272,13.362962962962962,14.992248062015504,0.7972222222222223,1.3136127692900152,1.577319587628866,1.0803716657715539,1.2721729490022173,0.733712512926577,1.254355400696864
1,1,HR_108,HR_016,0,7,7,0,0.375,0,2.625,14.235549803696737,10.777777777777779,17.308858231343272,13.362962962962962,14.992248062015504,0.7972222222222223,0,0.24355670103092783,0,0.5238359201773837,0,0.470383275261324
1,1,HR_108,HR_175,20.22222222222222,13,9,14,1,20.22222222222222,13,14.235549803696737,10.777777777777779,17.308858231343272,13.362962962962962,14.992248062015504,0.7972222222222223,1.4205438146808242,1.2061855670103092,1.168316358707206,0.9728381374722839,0.9338159255429163,1.254355400696864
1,1,HR_108,HR_177,37,14,14,37,0.875,32.375,12.25,14.235549803696737,10.777777777777779,17.308858231343272,13.362962962962962,14.992248062015504,0.7972222222222223,2.274236011003435,1.1365979381443299,2.137633777195053,1.0476718403547673,2.46794208893485,1.097560975609756
1,1,HR_110,HR_032,7.333333333333333,11,9,6,0.875,6.416666666666666,9.625,14.235549803696737,10.777777777777779,17.308858231343272,13.362962962962962,14.992248062015504,0.7972222222222223,0.45074947965833845,0.893041237113402,0.4236751630476681,0.8231707317073171,0.40020682523267836,1.097560975609756
1,1,HR_110,HR_037,11,8,8,11,1,11,8,14.235549803696737,10.777777777777779,17.308858231343272,13.362962962962962,14.992248062015504,0.7972222222222223,0.7727133937000088,0.7422680412371133,0.6355127445715022,0.598669623059867,0.733712512926577,1.254355400696864
1,1,HR_110,HR_039,7,5,5,7,1,7,5,14.235549803696737,10.777777777777779,17.308858231343272,13.362962962962962,14.992248062015504,0.7972222222222223,0.4917267050818238,0.46391752577319584,0.4044172010909559,0.3741685144124169,0.46690796277145813,1.254355400696864
1,1,HR_115,HR_026,1,3,3,1,1,1,3,14.235549803696737,10.777777777777779,17.308858231343272,13.362962962962962,14.992248062015504,0.7972222222222223,0.07024667215454626,0.2783505154639175,0.057773885870136564,0.22450110864745013,0.06670113753877974,1.254355400696864
1,1,HR_121,HR_105,17.333333333333332,4,3,13,0.125,2.1666666666666665,0.5,14.235549803696737,10.777777777777779,17.308858231343272,13.362962962962962,14.992248062015504,0.7972222222222223,0.1522011230015169,0.04639175257731958,1.0014140217490337,0.2993348115299335,0.8671147880041365,0.156794425087108
1,1,HR_131,HR_046,6.375,17,16,6,0.5,3.1875,8.5,14.235549803696737,10.777777777777779,17.308858231343272,13.362962962962962,14.992248062015504,0.7972222222222223,0.2239112674926162,0.788659793814433,0.3683085224221206,1.2721729490022173,0.40020682523267836,0.627177700348432
