Transect,Donor,Recipient,Stage,Plant_ID,date_1,date_2,date_3,date_4,date_5,Transect,Recipient,Plant_ID,date_1,date_2,date_3,date_4,date_5,flr_P
2,AC_168,AC_159,Flow Date,2,,,,,,2,AC_159,7,,,,,,
2,AC_168,AC_159,Flow Date,3,,,,,,2,AC_159,8,,,,,,
2,AC_168,AC_159,Flow Date,4,,,,,,2,AC_159,9,,,,,,
2,AC_168,AC_159,Flow Date,5,,,,,,2,AC_159,10,,,,,,
2,AC_68,AC_195,Flow Date,1,,,,,,2,AC_195,6,,,,,,
2,AC_68,AC_195,Flow Date,2,,,,,,2,AC_195,7,,,,,,
2,AC_68,AC_195,Flow Date,3,,,,,,2,AC_195,8,,,,,,
2,AC_68,AC_195,Flow Date,4,,,,,,2,AC_195,9,,,,,,
2,AC_68,AC_195,Flow Date,5,,,,,,2,AC_195,10,,,,,,
2,AC_039,AC_148,Flow Date,1,,,,,,2,AC_148,6,,,,,,
2,AC_039,AC_148,Flow Date,2,,,,,,2,AC_148,7,,,,,,
2,AC_039,AC_148,Flow Date,3,,,,,,2,AC_148,8,,,,,,
2,AC_039,AC_148,Flow Date,4,,,,,,2,AC_148,9,,,,,,
2,AC_039,AC_148,Flow Date,5,,,,,,2,AC_148,10,,,,,,
2,AC_165,AC_206,Flow Date,1,,,,,,2,AC_206,6,,,,,,
2,AC_165,AC_206,Flow Date,2,,,,,,2,AC_206,7,,,,,,
2,AC_165,AC_206,Flow Date,3,,,,,,2,AC_206,8,,,,,,
2,AC_165,AC_206,Flow Date,4,,,,,,2,AC_206,9,,,,,,
2,AC_165,AC_206,Flow Date,5,,,,,,2,AC_206,10,,,,,,
3,AC_64,AC_17,Flow Date,1,,,,,,3,AC_17,6,,,,,,
3,AC_64,AC_17,Flow Date,2,,,,,,3,AC_17,7,,,,,,
3,AC_64,AC_17,Flow Date,3,,,,,,3,AC_17,8,,,,,,
3,AC_64,AC_17,Flow Date,4,,,,,,3,AC_17,9,,,,,,
3,AC_64,AC_17,Flow Date,5,,,,,,3,AC_17,10,,,,,,
3,AC_124,AC_100,Flow Date,1,,,,,,3,AC_100,6,,,,,,
3,AC_124,AC_100,Flow Date,2,,,,,,3,AC_100,7,,,,,,
3,AC_124,AC_100,Flow Date,3,,,,,,3,AC_100,8,,,,,,
3,AC_124,AC_100,Flow Date,4,,,,,,3,AC_100,9,,,,,,
3,AC_124,AC_100,Flow Date,5,,,,,,3,AC_100,10,,,,,,
3,AC_8,AC_92,Flow Date,1,,,,,,3,AC_92,6,,,,,,
3,AC_8,AC_92,Flow Date,2,,,,,,3,AC_92,7,,,,,,
3,AC_8,AC_92,Flow Date,3,,,,,,3,AC_92,8,,,,,,
3,AC_8,AC_92,Flow Date,4,,,,,,3,AC_92,9,,,,,,
3,AC_8,AC_92,Flow Date,5,,,,,,3,AC_92,10,,,,,,
3,AC_168,AC_10,Flow Date,1,,,,,,3,AC_10,6,,,,,,
3,AC_168,AC_10,Flow Date,2,,,,,,3,AC_10,7,,,,,,
3,AC_168,AC_10,Flow Date,3,,,,,,3,AC_10,8,,,,,,
3,AC_168,AC_10,Flow Date,4,,,,,,3,AC_10,9,,,,,,
3,AC_168,AC_10,Flow Date,5,,,,,,3,AC_10,10,,,,,,
3,AC_89,AC_32,Flow Date,1,,,,,,3,AC_32,6,,,,,,
3,AC_89,AC_32,Flow Date,2,,,,,,3,AC_32,7,,,,,,
3,AC_89,AC_32,Flow Date,3,,,,,,3,AC_32,8,,,,,,
3,AC_89,AC_32,Flow Date,4,,,,,,3,AC_32,9,,,,,,
3,AC_89,AC_32,Flow Date,5,,,,,,3,AC_32,10,,,,,,
3,AC_15,AC_197,Flow Date,1,,,,,,3,AC_197,6,,,,,,
3,AC_15,AC_197,Flow Date,2,,,,,,3,AC_197,7,,,,,,
3,AC_15,AC_197,Flow Date,3,,,,,,3,AC_197,8,,,,,,
3,AC_15,AC_197,Flow Date,4,,,,,,3,AC_197,9,,,,,,
3,AC_15,AC_197,Flow Date,5,,,,,,3,AC_197,10,,,,,,
3,AC_172,AC_208,Flow Date,1,,,,,,3,AC_208,6,,,,,,
3,AC_172,AC_208,Flow Date,2,,,,,,3,AC_208,7,,,,,,
3,AC_172,AC_208,Flow Date,3,,,,,,3,AC_208,8,,,,,,
3,AC_172,AC_208,Flow Date,4,,,,,,3,AC_208,9,,,,,,
3,AC_172,AC_208,Flow Date,5,,,,,,3,AC_208,10,,,,,,
3,AC_47,AC_113,Flow Date,1,,,,,,3,AC_113,6,,,,,,
3,AC_47,AC_113,Flow Date,2,,,,,,3,AC_113,7,,,,,,
3,AC_47,AC_113,Flow Date,3,,,,,,3,AC_113,8,,,,,,
3,AC_47,AC_113,Flow Date,4,,,,,,3,AC_113,9,,,,,,
3,AC_47,AC_113,Flow Date,5,,,,,,3,AC_113,10,,,,,,
3,AC_169,AC_75,Flow Date,1,,,,,,3,AC_75,6,,,,,,
3,AC_169,AC_75,Flow Date,2,,,,,,3,AC_75,7,,,,,,
3,AC_169,AC_75,Flow Date,3,,,,,,3,AC_75,8,,,,,,
3,AC_169,AC_75,Flow Date,4,,,,,,3,AC_75,9,,,,,,
3,AC_169,AC_75,Flow Date,5,,,,,,3,AC_75,10,,,,,,
3,AC_156,AC_16,Flow Date,1,,,,,,3,AC_16,6,,,,,,
3,AC_156,AC_16,Flow Date,2,,,,,,3,AC_16,7,,,,,,
3,AC_156,AC_16,Flow Date,3,,,,,,3,AC_16,8,,,,,,
3,AC_156,AC_16,Flow Date,4,,,,,,3,AC_16,9,,,,,,
3,AC_156,AC_16,Flow Date,5,,,,,,3,AC_16,10,,,,,,
3,AC_195,AC_179,Flow Date,1,,,,,,3,AC_179,6,,,,,,
3,AC_195,AC_179,Flow Date,2,,,,,,3,AC_179,7,,,,,,
3,AC_195,AC_179,Flow Date,3,,,,,,3,AC_179,8,,,,,,
3,AC_195,AC_179,Flow Date,4,,,,,,3,AC_179,9,,,,,,
3,AC_195,AC_179,Flow Date,5,,,,,,3,AC_179,10,,,,,,
3,AC_007,AC_187,Flow Date,1,,,,,,3,AC_187,6,,,,,,
3,AC_007,AC_187,Flow Date,2,,,,,,3,AC_187,7,,,,,,
3,AC_007,AC_187,Flow Date,3,,,,,,3,AC_187,8,,,,,,
3,AC_007,AC_187,Flow Date,4,,,,,,3,AC_187,9,,,,,,
3,AC_007,AC_187,Flow Date,5,,,,,,3,AC_187,10,,,,,,
3,AC_8,AC_188,Flow Date,1,,,,,,3,AC_188,6,,,,,,
3,AC_8,AC_188,Flow Date,2,,,,,,3,AC_188,7,,,,,,
3,AC_8,AC_188,Flow Date,3,,,,,,3,AC_188,8,,,,,,
3,AC_8,AC_188,Flow Date,4,,,,,,3,AC_188,9,,,,,,
3,AC_8,AC_188,Flow Date,5,,,,,,3,AC_188,10,,,,,,
3,AC_007,AC_147,Flow Date,1,,,,,,3,AC_147,6,,,,,,
3,AC_007,AC_147,Flow Date,2,,,,,,3,AC_147,7,,,,,,
3,AC_007,AC_147,Flow Date,3,,,,,,3,AC_147,8,,,,,,
3,AC_007,AC_147,Flow Date,4,,,,,,3,AC_147,9,,,,,,
3,AC_007,AC_147,Flow Date,5,,,,,,3,AC_147,10,,,,,,
3,AC_103,AC_201,Flow Date,1,,,,,,3,AC_201,6,,,,,,
3,AC_103,AC_201,Flow Date,2,,,,,,3,AC_201,7,,,,,,
3,AC_103,AC_201,Flow Date,3,,,,,,3,AC_201,8,,,,,,
3,AC_103,AC_201,Flow Date,4,,,,,,3,AC_201,9,,,,,,
3,AC_103,AC_201,Flow Date,5,,,,,,3,AC_201,10,,,,,,
3,AC_94,AC_216,Flow Date,1,,,,,,3,AC_216,6,,,,,,
3,AC_94,AC_216,Flow Date,2,,,,,,3,AC_216,7,,,,,,
3,AC_94,AC_216,Flow Date,3,,,,,,3,AC_216,8,,,,,,
3,AC_94,AC_216,Flow Date,4,,,,,,3,AC_216,9,,,,,,
3,AC_94,AC_216,Flow Date,5,,,,,,3,AC_216,10,,,,,,
3,AC_172,AC_40,Flow Date,1,,,,,,3,AC_40,6,,,,,,
3,AC_172,AC_40,Flow Date,2,,,,,,3,AC_40,7,,,,,,
3,AC_172,AC_40,Flow Date,3,,,,,,3,AC_40,8,,,,,,
3,AC_172,AC_40,Flow Date,4,,,,,,3,AC_40,9,,,,,,
3,AC_172,AC_40,Flow Date,5,,,,,,3,AC_40,10,,,,,,
3,AC_007,AC_81,Flow Date,1,,,,,,3,AC_81,6,,,,,,
3,AC_007,AC_81,Flow Date,2,,,,,,3,AC_81,7,,,,,,
3,AC_007,AC_81,Flow Date,3,,,,,,3,AC_81,8,,,,,,
3,AC_007,AC_81,Flow Date,4,,,,,,3,AC_81,9,,,,,,
3,AC_007,AC_81,Flow Date,5,,,,,,3,AC_81,10,,,,,,
3,AC_125,AC_95,Flow Date,1,,,,,,3,AC_95,6,,,,,,
3,AC_125,AC_95,Flow Date,2,,,,,,3,AC_95,7,,,,,,
3,AC_125,AC_95,Flow Date,3,,,,,,3,AC_95,8,,,,,,
3,AC_125,AC_95,Flow Date,4,,,,,,3,AC_95,9,,,,,,
3,AC_125,AC_95,Flow Date,5,,,,,,3,AC_95,10,,,,,,
3,AC_002,AC_122,Flow Date,1,,,,,,3,AC_122,6,,,,,,
3,AC_002,AC_122,Flow Date,2,,,,,,3,AC_122,7,,,,,,
3,AC_002,AC_122,Flow Date,3,,,,,,3,AC_122,8,,,,,,
3,AC_002,AC_122,Flow Date,4,,,,,,3,AC_122,9,,,,,,
3,AC_002,AC_122,Flow Date,5,,,,,,3,AC_122,10,,,,,,
3,AC_103,AC_154,Flow Date,1,,,,,,3,AC_154,6,,,,,,
3,AC_103,AC_154,Flow Date,2,,,,,,3,AC_154,7,,,,,,
3,AC_103,AC_154,Flow Date,3,,,,,,3,AC_154,8,,,,,,
3,AC_103,AC_154,Flow Date,4,,,,,,3,AC_154,9,,,,,,
3,AC_103,AC_154,Flow Date,5,,,,,,3,AC_154,10,,,,,,
3,AC_156,AC_90,Flow Date,1,,,,,,3,AC_90,6,,,,,,
3,AC_156,AC_90,Flow Date,2,,,,,,3,AC_90,7,,,,,,
3,AC_156,AC_90,Flow Date,3,,,,,,3,AC_90,8,,,,,,
3,AC_156,AC_90,Flow Date,4,,,,,,3,AC_90,9,,,,,,
3,AC_156,AC_90,Flow Date,5,,,,,,3,AC_90,10,,,,,,
3,AC_52,AC_133,Flow Date,1,,,,,,3,AC_133,6,,,,,,
3,AC_52,AC_133,Flow Date,2,,,,,,3,AC_133,7,,,,,,
3,AC_52,AC_133,Flow Date,3,,,,,,3,AC_133,8,,,,,,
3,AC_52,AC_133,Flow Date,4,,,,,,3,AC_133,9,,,,,,
3,AC_52,AC_133,Flow Date,5,,,,,,3,AC_133,10,,,,,,
3,AC_54,AC_155,Flow Date,1,,,,,,3,AC_155,6,,,,,,
3,AC_54,AC_155,Flow Date,2,,,,,,3,AC_155,7,,,,,,
3,AC_54,AC_155,Flow Date,3,,,,,,3,AC_155,8,,,,,,
3,AC_54,AC_155,Flow Date,4,,,,,,3,AC_155,9,,,,,,
3,AC_54,AC_155,Flow Date,5,,,,,,3,AC_155,10,,,,,,
3,AC_94,AC_217,Flow Date,1,,,,,,3,AC_217,6,,,,,,
3,AC_94,AC_217,Flow Date,2,,,,,,3,AC_217,7,,,,,,
3,AC_94,AC_217,Flow Date,3,,,,,,3,AC_217,8,,,,,,
3,AC_94,AC_217,Flow Date,4,,,,,,3,AC_217,9,,,,,,
3,AC_94,AC_217,Flow Date,5,,,,,,3,AC_217,10,,,,,,
3,AC_97,AC_64,Flow Date,1,,,,,,3,AC_64,6,,,,,,
3,AC_97,AC_64,Flow Date,2,,,,,,3,AC_64,7,,,,,,
3,AC_97,AC_64,Flow Date,3,,,,,,3,AC_64,8,,,,,,
3,AC_97,AC_64,Flow Date,4,,,,,,3,AC_64,9,,,,,,
3,AC_97,AC_64,Flow Date,5,,,,,,3,AC_64,10,,,,,,
3,AC_54,AC_119,Flow Date,1,,,,,,3,AC_119,6,,,,,,
3,AC_54,AC_119,Flow Date,2,,,,,,3,AC_119,7,,,,,,
3,AC_54,AC_119,Flow Date,3,,,,,,3,AC_119,8,,,,,,
3,AC_54,AC_119,Flow Date,4,,,,,,3,AC_119,9,,,,,,
3,AC_54,AC_119,Flow Date,5,,,,,,3,AC_119,10,,,,,,
3,AC_71,AC_115,Flow Date,1,,,,,,3,AC_115,6,,,,,,
3,AC_71,AC_115,Flow Date,2,,,,,,3,AC_115,7,,,,,,
3,AC_71,AC_115,Flow Date,3,,,,,,3,AC_115,8,,,,,,
3,AC_71,AC_115,Flow Date,4,,,,,,3,AC_115,9,,,,,,
3,AC_71,AC_115,Flow Date,5,,,,,,3,AC_115,10,,,,,,
3,AC_159,AC_192,Flow Date,1,,,,,,3,AC_192,6,,,,,,
3,AC_159,AC_192,Flow Date,2,,,,,,3,AC_192,7,,,,,,
3,AC_159,AC_192,Flow Date,3,,,,,,3,AC_192,8,,,,,,
3,AC_159,AC_192,Flow Date,4,,,,,,3,AC_192,9,,,,,,
3,AC_159,AC_192,Flow Date,5,,,,,,3,AC_192,10,,,,,,
3,AC_216,AC_99,Flow Date,1,,,,,,3,AC_99,6,,,,,,
3,AC_216,AC_99,Flow Date,2,,,,,,3,AC_99,7,,,,,,
3,AC_216,AC_99,Flow Date,3,,,,,,3,AC_99,8,,,,,,
3,AC_216,AC_99,Flow Date,4,,,,,,3,AC_99,9,,,,,,
3,AC_216,AC_99,Flow Date,5,,,,,,3,AC_99,10,,,,,,
3,AC_156,AC_5,Flow Date,1,,,,,,3,AC_5,6,,,,,,
3,AC_156,AC_5,Flow Date,2,,,,,,3,AC_5,7,,,,,,
3,AC_156,AC_5,Flow Date,3,,,,,,3,AC_5,8,,,,,,
3,AC_156,AC_5,Flow Date,4,,,,,,3,AC_5,9,,,,,,
3,AC_156,AC_5,Flow Date,5,,,,,,3,AC_5,10,,,,,,
3,AC_002,AC_160,Flow Date,1,,,,,,3,AC_160,6,,,,,,
3,AC_002,AC_160,Flow Date,2,,,,,,3,AC_160,7,,,,,,
3,AC_002,AC_160,Flow Date,3,,,,,,3,AC_160,8,,,,,,
3,AC_002,AC_160,Flow Date,4,,,,,,3,AC_160,9,,,,,,
3,AC_002,AC_160,Flow Date,5,,,,,,3,AC_160,10,,,,,,
3,AC_172,AC_111,Flow Date,1,,,,,,3,AC_111,6,,,,,,
3,AC_172,AC_111,Flow Date,2,,,,,,3,AC_111,7,,,,,,
3,AC_172,AC_111,Flow Date,3,,,,,,3,AC_111,8,,,,,,
3,AC_172,AC_111,Flow Date,4,,,,,,3,AC_111,9,,,,,,
3,AC_172,AC_111,Flow Date,5,,,,,,3,AC_111,10,,,,,,
3,AC_52,AC_212,Flow Date,1,,,,,,3,AC_212,6,,,,,,
3,AC_52,AC_212,Flow Date,2,,,,,,3,AC_212,7,,,,,,
3,AC_52,AC_212,Flow Date,3,,,,,,3,AC_212,8,,,,,,
3,AC_52,AC_212,Flow Date,4,,,,,,3,AC_212,9,,,,,,
3,AC_52,AC_212,Flow Date,5,,,,,,3,AC_212,10,,,,,,
3,AC_198,AC_51,Flow Date,1,,,,,,3,AC_51,6,,,,,,
3,AC_198,AC_51,Flow Date,2,,,,,,3,AC_51,7,,,,,,
3,AC_198,AC_51,Flow Date,3,,,,,,3,AC_51,8,,,,,,
3,AC_198,AC_51,Flow Date,4,,,,,,3,AC_51,9,,,,,,
3,AC_198,AC_51,Flow Date,5,,,,,,3,AC_51,10,,,,,,
4,AC_54,AC_119,Flow Date,1,,,,,,4,AC_119,6,,,,,,
4,AC_54,AC_119,Flow Date,2,,,,,,4,AC_119,7,,,,,,
4,AC_54,AC_119,Flow Date,3,,,,,,4,AC_119,8,,,,,,
4,AC_54,AC_119,Flow Date,4,,,,,,4,AC_119,9,,,,,,
4,AC_54,AC_119,Flow Date,5,,,,,,4,AC_119,10,,,,,,
4,AC_89,AC_32,Flow Date,1,,,,,,4,AC_32,6,,,,,,
4,AC_89,AC_32,Flow Date,2,,,,,,4,AC_32,7,,,,,,
4,AC_89,AC_32,Flow Date,3,,,,,,4,AC_32,8,,,,,,
4,AC_89,AC_32,Flow Date,4,,,,,,4,AC_32,9,,,,,,
4,AC_89,AC_32,Flow Date,5,,,,,,4,AC_32,10,,,,,,
4,AC_165,AC_206,Flow Date,1,,,,,,4,AC_206,6,,,,,,
4,AC_165,AC_206,Flow Date,2,,,,,,4,AC_206,7,,,,,,
4,AC_165,AC_206,Flow Date,3,,,,,,4,AC_206,8,,,,,,
4,AC_165,AC_206,Flow Date,4,,,,,,4,AC_206,9,,,,,,
4,AC_165,AC_206,Flow Date,5,,,,,,4,AC_206,10,,,,,,
4,AC_168,AC_10,Flow Date,1,,,,,,4,AC_10,6,,,,,,
4,AC_168,AC_10,Flow Date,2,,,,,,4,AC_10,7,,,,,,
4,AC_168,AC_10,Flow Date,3,,,,,,4,AC_10,8,,,,,,
4,AC_168,AC_10,Flow Date,4,,,,,,4,AC_10,9,,,,,,
4,AC_168,AC_10,Flow Date,5,,,,,,4,AC_10,10,,,,,,
4,AC_170,AC_185,Flow Date,1,,,,,,4,AC_185,6,,,,,,
4,AC_170,AC_185,Flow Date,2,,,,,,4,AC_185,7,,,,,,
4,AC_170,AC_185,Flow Date,3,,,,,,4,AC_185,8,,,,,,
4,AC_170,AC_185,Flow Date,4,,,,,,4,AC_185,9,,,,,,
4,AC_170,AC_185,Flow Date,5,,,,,,4,AC_185,10,,,,,,
4,AC_207,AC_55,Flow Date,1,,,,,,4,AC_55,6,,,,,,
4,AC_207,AC_55,Flow Date,2,,,,,,4,AC_55,7,,,,,,
4,AC_207,AC_55,Flow Date,3,,,,,,4,AC_55,8,,,,,,
4,AC_207,AC_55,Flow Date,4,,,,,,4,AC_55,9,,,,,,
4,AC_207,AC_55,Flow Date,5,,,,,,4,AC_55,10,,,,,,
4,AC_156,AC_16,Flow Date,1,,,,,,4,AC_16,6,,,,,,
4,AC_156,AC_16,Flow Date,2,,,,,,4,AC_16,7,,,,,,
4,AC_156,AC_16,Flow Date,3,,,,,,4,AC_16,8,,,,,,
4,AC_156,AC_16,Flow Date,4,,,,,,4,AC_16,9,,,,,,
4,AC_156,AC_16,Flow Date,5,,,,,,4,AC_16,10,,,,,,
4,AC_169,AC_182,Flow Date,1,,,,,,4,AC_182,6,,,,,,
4,AC_169,AC_182,Flow Date,2,,,,,,4,AC_182,7,,,,,,
4,AC_169,AC_182,Flow Date,3,,,,,,4,AC_182,8,,,,,,
4,AC_169,AC_182,Flow Date,4,,,,,,4,AC_182,9,,,,,,
4,AC_169,AC_182,Flow Date,5,,,,,,4,AC_182,10,,,,,,
4,AC_172,AC_40,Flow Date,1,,,,,,4,AC_40,6,,,,,,
4,AC_172,AC_40,Flow Date,2,,,,,,4,AC_40,7,,,,,,
4,AC_172,AC_40,Flow Date,3,,,,,,4,AC_40,8,,,,,,
4,AC_172,AC_40,Flow Date,4,,,,,,4,AC_40,9,,,,,,
4,AC_172,AC_40,Flow Date,5,,,,,,4,AC_40,10,,,,,,
4,AC_103,AC_144,Flow Date,1,,,,,,4,AC_144,6,,,,,,
4,AC_103,AC_144,Flow Date,2,,,,,,4,AC_144,7,,,,,,
4,AC_103,AC_144,Flow Date,3,,,,,,4,AC_144,8,,,,,,
4,AC_103,AC_144,Flow Date,4,,,,,,4,AC_144,9,,,,,,
4,AC_103,AC_144,Flow Date,5,,,,,,4,AC_144,10,,,,,,
4,AC_161,AC_88,Flow Date,1,,,,,,4,AC_88,6,,,,,,
4,AC_161,AC_88,Flow Date,2,,,,,,4,AC_88,7,,,,,,
4,AC_161,AC_88,Flow Date,3,,,,,,4,AC_88,8,,,,,,
4,AC_161,AC_88,Flow Date,4,,,,,,4,AC_88,9,,,,,,
4,AC_161,AC_88,Flow Date,5,,,,,,4,AC_88,10,,,,,,
4,AC_8,AC_92,Flow Date,1,,,,,,4,AC_92,6,,,,,,
4,AC_8,AC_92,Flow Date,2,,,,,,4,AC_92,7,,,,,,
4,AC_8,AC_92,Flow Date,3,,,,,,4,AC_92,8,,,,,,
4,AC_8,AC_92,Flow Date,4,,,,,,4,AC_92,9,,,,,,
4,AC_8,AC_92,Flow Date,5,,,,,,4,AC_92,10,,,,,,
4,AC_91,AC_204,Flow Date,1,,,,,,4,AC_204,6,,,,,,
4,AC_91,AC_204,Flow Date,2,,,,,,4,AC_204,7,,,,,,
4,AC_91,AC_204,Flow Date,3,,,,,,4,AC_204,8,,,,,,
4,AC_91,AC_204,Flow Date,4,,,,,,4,AC_204,9,,,,,,
4,AC_91,AC_204,Flow Date,5,,,,,,4,AC_204,10,,,,,,
4,AC_170,AC_118,Flow Date,1,,,,,,4,AC_118,6,,,,,,
4,AC_170,AC_118,Flow Date,2,,,,,,4,AC_118,7,,,,,,
4,AC_170,AC_118,Flow Date,3,,,,,,4,AC_118,8,,,,,,
4,AC_170,AC_118,Flow Date,4,,,,,,4,AC_118,9,,,,,,
4,AC_170,AC_118,Flow Date,5,,,,,,4,AC_118,10,,,,,,
4,AC_107,AC_130,Flow Date,1,,,,,,4,AC_130,6,,,,,,
4,AC_107,AC_130,Flow Date,2,,,,,,4,AC_130,7,,,,,,
4,AC_107,AC_130,Flow Date,3,,,,,,4,AC_130,8,,,,,,
4,AC_107,AC_130,Flow Date,4,,,,,,4,AC_130,9,,,,,,
4,AC_107,AC_130,Flow Date,5,,,,,,4,AC_130,10,,,,,,
4,AC_039,AC_148,Flow Date,1,,,,,,4,AC_148,6,,,,,,
4,AC_039,AC_148,Flow Date,2,,,,,,4,AC_148,7,,,,,,
4,AC_039,AC_148,Flow Date,3,,,,,,4,AC_148,8,,,,,,
4,AC_039,AC_148,Flow Date,4,,,,,,4,AC_148,9,,,,,,
4,AC_039,AC_148,Flow Date,5,,,,,,4,AC_148,10,,,,,,
4,AC_47,AC_113,Flow Date,1,,,,,,4,AC_113,6,,,,,,
4,AC_47,AC_113,Flow Date,2,,,,,,4,AC_113,7,,,,,,
4,AC_47,AC_113,Flow Date,3,,,,,,4,AC_113,8,,,,,,
4,AC_47,AC_113,Flow Date,4,,,,,,4,AC_113,9,,,,,,
4,AC_47,AC_113,Flow Date,5,,,,,,4,AC_113,10,,,,,,
4,AC_216,AC_34,Flow Date,1,,,,,,4,AC_34,6,,,,,,
4,AC_216,AC_34,Flow Date,2,,,,,,4,AC_34,7,,,,,,
4,AC_216,AC_34,Flow Date,3,,,,,,4,AC_34,8,,,,,,
4,AC_216,AC_34,Flow Date,4,,,,,,4,AC_34,9,,,,,,
4,AC_216,AC_34,Flow Date,5,,,,,,4,AC_34,10,,,,,,
4,AC_54,AC_46,Flow Date,1,,,,,,4,AC_46,6,,,,,,
4,AC_54,AC_46,Flow Date,2,,,,,,4,AC_46,7,,,,,,
4,AC_54,AC_46,Flow Date,3,,,,,,4,AC_46,8,,,,,,
4,AC_54,AC_46,Flow Date,4,,,,,,4,AC_46,9,,,,,,
4,AC_54,AC_46,Flow Date,5,,,,,,4,AC_46,10,,,,,,
4,AC_195,AC_179,Flow Date,1,,,,,,4,AC_179,6,,,,,,
4,AC_195,AC_179,Flow Date,2,,,,,,4,AC_179,7,,,,,,
4,AC_195,AC_179,Flow Date,3,,,,,,4,AC_179,8,,,,,,
4,AC_195,AC_179,Flow Date,4,,,,,,4,AC_179,9,,,,,,
4,AC_195,AC_179,Flow Date,5,,,,,,4,AC_179,10,,,,,,
4,AC_45,AC_151,Flow Date,1,,,,,,4,AC_151,6,,,,,,
4,AC_45,AC_151,Flow Date,2,,,,,,4,AC_151,7,,,,,,
4,AC_45,AC_151,Flow Date,3,,,,,,4,AC_151,8,,,,,,
4,AC_45,AC_151,Flow Date,4,,,,,,4,AC_151,9,,,,,,
4,AC_45,AC_151,Flow Date,5,,,,,,4,AC_151,10,,,,,,
4,AC_71,AC_215,Flow Date,1,,,,,,4,AC_215,6,,,,,,
4,AC_71,AC_215,Flow Date,2,,,,,,4,AC_215,7,,,,,,
4,AC_71,AC_215,Flow Date,3,,,,,,4,AC_215,8,,,,,,
4,AC_71,AC_215,Flow Date,4,,,,,,4,AC_215,9,,,,,,
4,AC_71,AC_215,Flow Date,5,,,,,,4,AC_215,10,,,,,,
4,AC_15,AC_197,Flow Date,1,,,,,,4,AC_197,6,,,,,,
4,AC_15,AC_197,Flow Date,2,,,,,,4,AC_197,7,,,,,,
4,AC_15,AC_197,Flow Date,3,,,,,,4,AC_197,8,,,,,,
4,AC_15,AC_197,Flow Date,4,,,,,,4,AC_197,9,,,,,,
4,AC_15,AC_197,Flow Date,5,,,,,,4,AC_197,10,,,,,,
4,AC_198,AC_72,Flow Date,1,,,,,,4,AC_72,6,,,,,,
4,AC_198,AC_72,Flow Date,2,,,,,,4,AC_72,7,,,,,,
4,AC_198,AC_72,Flow Date,3,,,,,,4,AC_72,8,,,,,,
4,AC_198,AC_72,Flow Date,4,,,,,,4,AC_72,9,,,,,,
4,AC_198,AC_72,Flow Date,5,,,,,,4,AC_72,10,,,,,,
4,AC_216,AC_58,Flow Date,1,,,,,,4,AC_58,6,,,,,,
4,AC_216,AC_58,Flow Date,2,,,,,,4,AC_58,7,,,,,,
4,AC_216,AC_58,Flow Date,3,,,,,,4,AC_58,8,,,,,,
4,AC_216,AC_58,Flow Date,4,,,,,,4,AC_58,9,,,,,,
4,AC_216,AC_58,Flow Date,5,,,,,,4,AC_58,10,,,,,,
4,AC_94,AC_109,Flow Date,1,,,,,,4,AC_109,6,,,,,,
4,AC_94,AC_109,Flow Date,2,,,,,,4,AC_109,7,,,,,,
4,AC_94,AC_109,Flow Date,3,,,,,,4,AC_109,8,,,,,,
4,AC_94,AC_109,Flow Date,4,,,,,,4,AC_109,9,,,,,,
4,AC_94,AC_109,Flow Date,5,,,,,,4,AC_109,10,,,,,,
4,AC_150,AC_83,Flow Date,1,,,,,,4,AC_83,6,,,,,,
4,AC_150,AC_83,Flow Date,2,,,,,,4,AC_83,7,,,,,,
4,AC_150,AC_83,Flow Date,3,,,,,,4,AC_83,8,,,,,,
4,AC_150,AC_83,Flow Date,4,,,,,,4,AC_83,9,,,,,,
4,AC_150,AC_83,Flow Date,5,,,,,,4,AC_83,10,,,,,,
4,AC_124,AC_14,Flow Date,1,,,,,,4,AC_14,6,,,,,,
4,AC_124,AC_14,Flow Date,2,,,,,,4,AC_14,7,,,,,,
4,AC_124,AC_14,Flow Date,3,,,,,,4,AC_14,8,,,,,,
4,AC_124,AC_14,Flow Date,4,,,,,,4,AC_14,9,,,,,,
4,AC_124,AC_14,Flow Date,5,,,,,,4,AC_14,10,,,,,,
4,AC_103,AC_154,Flow Date,1,,,,,,4,AC_154,6,,,,,,
4,AC_103,AC_154,Flow Date,2,,,,,,4,AC_154,7,,,,,,
4,AC_103,AC_154,Flow Date,3,,,,,,4,AC_154,8,,,,,,
4,AC_103,AC_154,Flow Date,4,,,,,,4,AC_154,9,,,,,,
4,AC_103,AC_154,Flow Date,5,,,,,,4,AC_154,10,,,,,,
4,AC_207,AC_70,Flow Date,1,,,,,,4,AC_70,6,,,,,,
4,AC_207,AC_70,Flow Date,2,,,,,,4,AC_70,7,,,,,,
4,AC_207,AC_70,Flow Date,3,,,,,,4,AC_70,8,,,,,,
4,AC_207,AC_70,Flow Date,4,,,,,,4,AC_70,9,,,,,,
4,AC_207,AC_70,Flow Date,5,,,,,,4,AC_70,10,,,,,,
4,AC_179,AC_171,Flow Date,1,,,,,,4,AC_171,6,,,,,,
4,AC_179,AC_171,Flow Date,2,,,,,,4,AC_171,7,,,,,,
4,AC_179,AC_171,Flow Date,3,,,,,,4,AC_171,8,,,,,,
