Year,Sequence,Cohort,Block,Location,Donor,Recipient,Gen,Replicated,Plant_ID,F_plant,Rep_FitP,any_FitP,F_plant_ID,F_multi,Germ_Date,Sow_Date,Plant_Date,FFD,LFD,fl_duration,days_germ2flower,days_sow2flower,days_plant2flower,corolla_diam_mm,corolla_diam_mm_SEG,corolla_area_mm2,corolla_area_mm2_SEG,leaf_area_mm2,leaf_dryweight_mg,SLA,LMA,leaf_area_mm2_SEG,leaf_dryweight_mg_SEG,SLA_SEG,LMA_SEG,skel_dryweight_mg,skel_dryweight_mg_SEG,d13C,d13C_SEG,sample_weight_mg,closed_fruits,open_fruits,total_fruits,nonfitness_fruits,filled_seeds,msm_all,sd_msm_all,mean_seeds_per_fruit,est_fecundity,est_fecundity_int,surv_to_germ,surv_to_flower,surv_to_fruitprod,prod_closed_fruits,prod_filled_seeds
2022,52,4,1,19,BB_177,BB_134,G1,n,6,TRUE,FALSE,TRUE,6,6,2021-12-19,2021-11-29,2021-12-02,2022-03-17,2022-04-08,22,88,108,105,28.53,28.53,543.616,543.616,NA,NA,NA,NA,NA,NA,NA,NA,113.85,113.85,-29.79,-29.79,1.75,0,1,1,0,0,NA,NA,NA,NA,NA,1,1,1,0,0
2022,53,4,1,19,BB_177,BB_117,G1,n,5,TRUE,FALSE,TRUE,5,5,2021-12-30,2021-11-29,2021-12-02,2022-04-08,2022-05-25,47,99,130,127,27.91,27.91,517.391,517.391,NA,NA,NA,NA,99.038,5.57,17.78061041292639,0.0562410387931905,43.25,43.25,-28.73,-28.73,4.19,6,0,6,0,8,4.545333333333334,1.2181092817240255,1.3333333333333333,8,8,1,1,1,1,1
2022,54,1,1,19,BB_028,BB_209,G1,n,6,TRUE,FALSE,TRUE,6,6,NA,2021-11-29,2021-12-02,2022-03-25,2022-04-08,14,NA,116,113,19.87,19.87,281.964,281.964,NA,NA,NA,NA,52.35,3.84,13.6328125,0.07335243553008595,6.02,6.02,-31.18,-31.18,2,0,1,1,2,0,NA,NA,NA,NA,NA,0,1,1,0,0
2022,55,1,1,20,BB_075,BB_164,G1,R,1,FALSE,TRUE,TRUE,4,"1,4,8",2021-12-12,2021-11-29,2021-12-02,2022-04-01,2022-05-25,54,110,123,120,19.42,24.51,233.136,354.851,61.111,3.84,15.914322916666666,0.06283647788450525,55.873,5.35,10.44355140186916,0.09575286811161025,54.17,7.46,NA,-30.55,NA,3,1,4,4,2,NA,NA,0.6666666666666666,2.6666666666666665,3,1,1,1,1,1
2022,55,1,1,20,BB_075,BB_164,G1,R,4,TRUE,TRUE,TRUE,4,"1,4,8",2021-12-12,2021-11-29,2021-12-02,2022-03-25,2022-04-08,14,103,116,113,NA,24.51,NA,354.851,NA,NA,NA,NA,55.873,5.35,10.44355140186916,0.09575286811161025,7.46,7.46,-30.55,-30.55,2.64,1,0,1,6,4,2.125,NA,4,4,4,1,1,1,1,1
2022,55,1,1,20,BB_075,BB_164,G1,R,8,FALSE,TRUE,TRUE,4,"1,4,8",2021-12-12,2021-11-29,2021-12-02,2022-03-25,2022-04-08,14,103,116,113,24.51,24.51,354.851,354.851,NA,NA,NA,NA,55.873,5.35,10.44355140186916,0.09575286811161025,NA,7.46,NA,-30.55,NA,0,0,0,NA,0,NA,NA,NA,0,0,1,1,0,0,0
2022,56,2,1,20,BB_142,BB_150,G1,n,3,TRUE,FALSE,TRUE,3,3,2021-12-19,2021-11-29,2021-12-02,2022-03-11,2022-04-22,42,82,102,99,NA,NA,NA,NA,NA,NA,NA,NA,72.551,6.2,11.701774193548387,0.08545712671086546,43.67,43.67,-29.06,-29.06,3.58,7,1,8,4,53,2.9554722222222223,0.482914647840346,7.571428571428571,60.57142857142857,61,1,1,1,1,1
2022,57,4,1,20,BB_130,BB_048,G1,n,8,TRUE,FALSE,TRUE,8,8,2021-12-19,2021-11-29,2021-12-02,2022-03-25,2022-04-01,7,96,116,113,24.11,24.11,351.649,351.649,NA,NA,NA,NA,90.224,4.13,21.846004842615013,0.045774960099308384,11.93,11.93,-32.4,-32.4,3.15,1,0,1,0,2,6.685,NA,2,2,2,1,1,1,1,1
2022,58,3,1,21,BB_167,BB_110,G1,n,6,TRUE,FALSE,TRUE,6,6,2021-12-20,2021-11-29,2021-12-02,2022-04-01,2022-04-01,0,102,123,120,29.26,29.26,571.653,571.653,NA,NA,NA,NA,39.878,2.17,18.37695852534562,0.05441596870454888,4.36,4.36,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,1,1,0,0,0
2022,59,3,1,21,BB_169,BB_160,G1,n,3,TRUE,FALSE,TRUE,3,3,2021-12-12,2021-11-29,2021-12-02,2022-03-17,2022-05-12,56,95,108,105,21.58,21.58,336.135,336.135,NA,NA,NA,NA,246.176,11.84,20.79189189189189,0.04809567138957494,49.37,49.37,-29.26,-29.26,2.82,1,1,2,3,2,NA,NA,2,4,4,1,1,1,1,1
2022,60,5,1,21,BB_215,BB_004,G1,n,4,TRUE,FALSE,TRUE,4,4,2021-12-20,2021-11-29,2021-12-02,2022-03-17,2022-04-22,36,87,108,105,22.47,22.47,353.796,353.796,NA,NA,NA,NA,57.004,5.07,11.243392504930965,0.08894112693846047,48.9,48.9,-30.55,-30.55,4.04,1,2,3,0,6,4.88,NA,6,18,18,1,1,1,1,1
2022,61,4,1,22,BB_073,BB_084,G1,n,4,TRUE,FALSE,TRUE,4,4,2021-12-20,2021-11-29,2021-12-02,2022-04-01,2022-04-01,0,102,123,120,28.33,28.33,599.111,599.111,NA,NA,NA,NA,82.618,6.08,13.588486842105262,0.07359171124936455,NA,NA,-30.75,-30.75,4.33,1,0,1,1,1,5.56,NA,1,1,1,1,1,1,1,1
2022,62,3,1,22,BB_011,BB_215,G1,n,5,TRUE,FALSE,TRUE,5,5,2021-12-12,2021-11-29,2021-12-02,2022-04-01,2022-04-28,27,110,123,120,23.74,23.74,414.096,414.096,NA,NA,NA,NA,97.593,9.04,10.795685840707966,0.0926295943356593,NA,NA,-30.8,-30.8,3.53,0,0,0,7,0,NA,NA,NA,0,0,1,1,0,0,0
2022,63,3,1,22,BB_038,BB_149,G1,n,6,TRUE,FALSE,TRUE,6,6,2021-12-12,2021-11-29,2021-12-02,2022-04-08,2022-05-19,41,117,130,127,30.34,30.34,623.27,623.27,NA,NA,NA,NA,80.937,5.22,15.505172413793103,0.0644946069164906,NA,NA,NA,NA,NA,2,0,2,2,29,2.893103448275862,NA,14.5,29,29,1,1,1,1,1
2022,64,2,1,23,BB_182,BB_103,G1,n,5,TRUE,FALSE,TRUE,5,5,2021-12-12,2021-11-29,2021-12-02,2022-03-11,2022-04-28,48,89,102,99,NA,NA,NA,NA,NA,NA,NA,NA,68.49,5.41,12.65988909426987,0.07898963352314207,155.98,155.98,-31.66,-31.66,3.66,16,18,34,51,139,2.9289111111111112,0.20892061579390309,8.6875,295.375,295,1,1,1,1,1
2022,65,4,1,23,BB_130,BB_007,G1,n,7,TRUE,FALSE,TRUE,7,7,2021-12-12,2021-11-29,2021-12-02,2022-04-08,2022-04-08,0,117,130,127,NA,NA,NA,NA,NA,NA,NA,NA,60.541,4.11,14.7301703163017,0.06788787763664295,3.58,3.58,NA,NA,NA,0,0,0,7,0,NA,NA,NA,0,0,1,1,0,0,0
2022,66,5,1,23,BB_173,BB_044,G1,n,4,TRUE,FALSE,TRUE,4,4,2021-12-12,2021-11-29,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,1,0,0,0,0
2022,67,5,1,24,BB_057,BB_200,G1,n,5,TRUE,FALSE,TRUE,5,5,2021-12-20,2021-11-29,2021-12-02,2022-03-11,2022-04-01,21,81,102,99,NA,20.47,NA,294.927,NA,NA,NA,NA,42.375,3.2,13.2421875,0.07551622418879056,14.23,14.23,-30.75,-30.75,3.18,2,1,3,10,10,1.9460000000000002,NA,5,15,15,1,1,1,1,1
2022,68,2,1,24,BB_197,BB_199,G1,n,1,TRUE,FALSE,TRUE,1,1,2021-12-12,2021-11-29,2021-12-02,2022-04-22,2022-04-22,0,131,144,141,20.61,20.61,266.145,266.145,NA,NA,NA,NA,NA,NA,NA,NA,7.59,7.59,-29.56,-29.56,3.25,0,0,0,0,0,NA,NA,NA,0,0,1,1,0,0,0
2022,69,2,1,24,BB_197,BB_211,G1,n,3,TRUE,FALSE,TRUE,3,3,2021-12-12,2021-11-29,2021-12-02,2022-04-01,2022-04-28,27,110,123,120,20.45,20.45,320.087,320.087,NA,NA,NA,NA,NA,NA,NA,NA,21.83,21.83,-28.41,-28.41,2.05,0,0,0,0,0,NA,NA,NA,0,0,1,1,0,0,0
2022,70,1,1,25,BB_100,BB_113,G1,n,2,TRUE,FALSE,TRUE,2,2,2021-12-12,2021-11-29,2021-12-02,2022-03-17,2022-04-08,22,95,108,105,18.73,18.73,265.405,265.405,NA,NA,NA,NA,NA,NA,NA,NA,18.55,18.55,-30.67,-30.67,1.89,1,0,1,0,0,NA,NA,0,0,0,1,1,1,1,0
2022,71,6,1,25,BB_188,BB_171,G1,n,2,TRUE,FALSE,TRUE,2,2,2021-12-20,2021-11-29,2021-12-02,2022-03-25,2022-04-08,14,95,116,113,23.29,23.29,406.134,406.134,NA,NA,NA,NA,40.793,3.45,11.824057971014492,0.08457333366018681,15.39,15.39,-30.33,-30.33,0.94,0,0,0,2,0,NA,NA,NA,0,0,1,1,0,0,0
2022,72,5,1,25,BB_091,BB_094,G1,n,2,TRUE,FALSE,TRUE,2,2,2021-12-20,2021-11-29,2021-12-02,2022-04-08,2022-04-08,0,109,130,127,28.592,28.592,NA,NA,NA,NA,NA,NA,51.868,3.63,14.28870523415978,0.0699853474203748,NA,NA,NA,NA,NA,0,0,0,1,0,NA,NA,NA,0,0,1,1,0,0,0
2022,73,1,1,26,BB_202,BB_025,G1,n,4,TRUE,FALSE,TRUE,4,4,2021-12-30,2021-11-29,2021-12-02,2022-04-08,2022-04-08,0,99,130,127,NA,NA,NA,NA,NA,NA,NA,NA,83.895,5.02,16.71215139442231,0.05983670063770189,8.43,8.43,-30.43,-30.43,1.81,0,0,0,1,0,NA,NA,NA,0,0,1,1,0,0,0
2022,74,5,1,26,BB_176,BB_059,G1,R,2,FALSE,TRUE,TRUE,3,"2,3,4",2021-12-12,2021-11-29,2021-12-02,2022-04-08,2022-04-08,0,117,130,127,NA,27.845,NA,517.446,NA,NA,NA,NA,30.093,2.07,14.537681159420291,0.0687867610407736,NA,9.68,NA,-29.9,NA,0,0,0,NA,0,NA,NA,NA,0,0,1,1,0,0,0
2022,74,5,1,26,BB_176,BB_059,G1,R,3,TRUE,TRUE,TRUE,3,"2,3,4",2021-12-12,2021-11-29,2021-12-02,2022-04-08,2022-04-28,20,117,130,127,NA,27.845,NA,517.446,30.093,2.07,14.537681159420291,0.0687867610407736,30.093,2.07,14.537681159420291,0.0687867610407736,9.68,9.68,-29.9,-29.9,1.2,1,0,1,0,0,NA,NA,0,0,0,1,1,1,1,0
2022,74,5,1,26,BB_176,BB_059,G1,R,4,FALSE,TRUE,TRUE,3,"2,3,4",2021-12-12,2021-11-29,2021-12-02,2022-04-01,2022-04-08,7,110,123,120,NA,27.845,NA,517.446,NA,NA,NA,NA,30.093,2.07,14.537681159420291,0.0687867610407736,NA,9.68,NA,-29.9,NA,0,0,0,NA,0,NA,NA,NA,0,0,1,1,0,0,0
2022,75,2,1,26,BB_014,BB_185,G1,R,4,TRUE,TRUE,TRUE,4,"6,4,8",2021-12-12,2021-11-29,2021-12-02,2022-03-25,2022-04-28,34,103,116,113,15.924,15.924,168.676,168.676,NA,NA,NA,NA,67.34,4.4,15.304545454545455,0.06534006534006534,22.95,22.95,-29.58,-29.58,3.23,1,1,2,0,2,12.2,NA,2,4,4,1,1,1,1,1
2022,75,2,1,26,BB_014,BB_185,G1,R,6,FALSE,TRUE,TRUE,4,"6,4,8",2021-12-20,2021-11-29,2021-12-02,2022-03-25,2022-04-01,7,95,116,113,23.438,15.924,351.059,168.676,NA,NA,NA,NA,67.34,4.4,15.304545454545455,0.06534006534006534,NA,22.95,NA,-29.58,NA,0,1,1,0,0,NA,NA,NA,NA,NA,1,1,1,0,0
2022,75,2,1,26,BB_014,BB_185,G1,R,8,FALSE,TRUE,TRUE,4,"6,4,8",2021-12-12,2021-11-29,2021-12-02,2022-03-25,2022-04-08,14,103,116,113,18.291,15.924,212.123,168.676,NA,NA,NA,NA,67.34,4.4,15.304545454545455,0.06534006534006534,NA,22.95,NA,-29.58,NA,1,0,1,0,3,NA,NA,3,3,3,1,1,1,1,1
2022,76,4,1,27,BB_026,BB_070,G1,n,6,TRUE,FALSE,TRUE,6,6,2021-12-20,2021-11-29,2021-12-02,2022-03-25,2022-04-01,7,95,116,113,28.691,28.691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.6,13.6,-31.89,-31.89,2.39,1,0,1,0,0,NA,NA,0,0,0,1,1,1,1,0
2022,77,4,1,27,BB_073,BB_092,G1,n,8,TRUE,FALSE,TRUE,8,8,2021-12-12,2021-11-29,2021-12-02,2022-03-17,2022-04-01,15,95,108,105,NA,26.553,NA,460.659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-29.86,-29.86,3.21,0,0,0,1,0,NA,NA,NA,0,0,1,1,0,0,0
2022,78,5,1,27,BB_108,BB_097,G1,n,1,TRUE,FALSE,TRUE,1,1,2021-12-20,2021-11-29,2021-12-02,2022-04-08,2022-04-08,0,109,130,127,14.408,14.408,122.175,122.175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,1,1,0,0,0
2022,79,3,1,28,BB_169,BB_076,G1,n,1,TRUE,FALSE,TRUE,1,1,2021-12-12,2021-11-29,2021-12-02,2022-05-12,2022-05-25,13,151,164,161,17.895,17.895,204.006,204.006,NA,NA,NA,NA,114.232,7.64,14.951832460732986,0.06688143427410882,33.49,33.49,-30.69,-30.69,2.8,2,0,2,5,6,2.9116666666666666,NA,3,6,6,1,1,1,1,1
2022,80,2,1,28,BB_107,BB_123,G1,n,4,TRUE,FALSE,TRUE,4,4,2021-12-12,2021-11-29,2021-12-02,2022-03-26,2022-04-01,6,104,117,114,NA,21.258,NA,307.15,NA,NA,NA,NA,70.35,4.08,17.24264705882353,0.05799573560767591,13.53,13.53,-30.7,-30.7,3.41,0,0,0,0,0,NA,NA,NA,0,0,1,1,0,0,0
2022,81,1,1,28,BB_194,BB_163,G1,n,6,TRUE,FALSE,TRUE,6,6,2021-12-20,2021-11-29,2021-12-02,2022-04-08,2022-05-19,41,109,130,127,29.032,29.032,465.107,465.107,NA,NA,NA,NA,40.068,2.78,14.41294964028777,0.06938205051412598,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,1,1,0,0,0
2022,82,3,1,29,BB_168,BB_081,G1,n,5,TRUE,FALSE,TRUE,5,5,2021-12-20,2021-11-29,2021-12-02,NA,NA,NA,NA,NA,NA,NA,24.959,NA,407.803,NA,NA,NA,NA,62.144,3.14,19.79108280254777,0.05052780638516993,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,1,0,0,0,0
2022,83,1,1,29,BB_100,BB_135,G1,n,8,TRUE,FALSE,TRUE,8,8,2021-12-12,2021-11-29,2021-12-02,2022-03-17,2022-04-01,15,95,108,105,28.272,28.272,513.397,513.397,NA,NA,NA,NA,NA,NA,NA,NA,22,22,-28.86,-28.86,1.98,1,0,1,0,0,NA,NA,0,0,0,1,1,1,1,0
2022,84,5,1,31,BB_173,BB_095,G1,n,8,TRUE,FALSE,TRUE,8,8,2021-12-20,2021-11-29,2021-12-02,2022-04-08,2022-04-22,14,109,130,127,NA,32.389,NA,681.396,NA,NA,NA,NA,134.565,13.19,10.202047005307051,0.09801954445806858,NA,NA,NA,NA,NA,0,0,0,3,0,NA,NA,NA,0,0,1,1,0,0,0
2022,85,1,1,31,BB_162,BB_154,G1,n,4,TRUE,FALSE,TRUE,4,4,2021-12-12,2021-11-29,2021-12-02,2022-03-17,2022-05-19,63,95,108,105,18.355,18.355,230.872,230.872,NA,NA,NA,NA,NA,NA,NA,NA,8.05,8.05,-29.94,-29.94,1.63,0,0,0,1,0,NA,NA,NA,0,0,1,1,0,0,0
2022,86,3,1,31,BB_065,BB_133,G1,n,3,TRUE,FALSE,TRUE,3,3,2021-12-20,2021-11-29,2021-12-02,2022-04-02,2022-04-08,6,103,124,121,24.77,24.77,345.906,345.906,NA,NA,NA,NA,94.244,5.62,16.769395017793595,0.05963244344467552,NA,NA,NA,NA,NA,0,0,0,3,0,NA,NA,NA,0,0,1,1,0,0,0
2022,87,4,1,32,BB_073,BB_064,G1,n,3,TRUE,FALSE,TRUE,3,3,2021-12-12,2021-11-29,2021-12-02,2022-03-17,2022-04-02,16,95,108,105,29.155,29.155,514.196,514.196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,1,1,0,0,0
2022,88,3,1,32,BB_167,BB_008,G1,n,8,TRUE,FALSE,TRUE,8,8,2021-12-20,2021-11-29,2021-12-02,2022-04-02,2022-04-08,6,103,124,121,NA,24.73,NA,371.343,NA,NA,NA,NA,74.51,3.54,21.04802259887006,0.04751040128841766,18.27,18.27,-32.07,-32.07,2.3,0,2,2,0,0,NA,NA,NA,NA,NA,1,1,1,0,0
2022,89,1,1,33,BB_194,BB_159,G1,n,5,TRUE,FALSE,TRUE,5,5,2021-12-20,2021-11-29,2021-12-02,2022-03-03,2022-05-12,70,73,94,91,NA,NA,NA,NA,NA,NA,NA,NA,124.919,6.27,19.923285486443383,0.05019252475604191,197.61,197.61,-29.29,-29.29,1.81,5,3,8,1,5,16.406,NA,1,8,8,1,1,1,1,1
2022,90,5,1,33,BB_217,BB_205_A,G1,n,1,TRUE,FALSE,TRUE,1,1,2021-12-12,2021-11-29,2021-12-02,2022-04-02,2022-04-22,20,111,124,121,29.449,29.449,443.6,443.6,NA,NA,NA,NA,NA,NA,NA,NA,40.6,40.6,-30.77,-30.77,1.5,5,2,7,0,24,3.601111111111111,1.1007476415465853,4.8,33.6,34,1,1,1,1,1
2022,91,1,1,33,BB_213,BB_147,G1,n,1,TRUE,FALSE,TRUE,1,1,2021-12-12,2021-11-29,2021-12-02,2022-04-08,2022-04-28,20,117,130,127,15.84,15.84,164.237,164.237,NA,NA,NA,NA,140,9.49,14.752370916754478,0.06778571428571428,13.95,13.95,-30.21,-30.21,3.24,1,0,1,3,4,4,NA,4,4,4,1,1,1,1,1
2022,92,2,1,34,BB_014,BB_102,G1,R,2,FALSE,TRUE,TRUE,7,"5,2,7",2021-12-12,2021-11-29,2021-12-02,2022-03-11,2022-04-02,22,89,102,99,NA,24.461,NA,348.746,118.491,5.37,22.06536312849162,0.04531989771375041,118.491,5.37,22.06536312849162,0.04531989771375041,NA,NA,NA,NA,NA,2,1,3,0,11,NA,NA,5.5,16.5,16,1,1,1,1,1
2022,92,2,1,34,BB_014,BB_102,G1,R,5,FALSE,TRUE,TRUE,7,"5,2,7",2021-12-12,2021-11-29,2021-12-02,2022-03-17,2022-04-22,36,95,108,105,31.175,24.461,636.644,348.746,NA,NA,NA,NA,118.491,5.37,22.06536312849162,0.04531989771375041,NA,NA,NA,NA,NA,5,2,7,0,29,NA,NA,5.8,40.6,41,1,1,1,1,1
2022,92,2,1,34,BB_014,BB_102,G1,R,7,TRUE,TRUE,TRUE,7,"5,2,7",2021-12-20,2021-11-29,2021-12-02,2022-04-02,2022-04-22,20,103,124,121,24.461,24.461,348.746,348.746,NA,NA,NA,NA,118.491,5.37,22.06536312849162,0.04531989771375041,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,0,0,1,1,0,0,0
2022,93,4,1,34,BB_026,BB_053,G1,n,2,TRUE,FALSE,TRUE,2,2,2021-12-20,2021-11-29,2021-12-02,2022-03-17,2022-04-02,16,87,108,105,18.237,18.237,237.598,237.598,NA,NA,NA,NA,71.634,5.2,13.77576923076923,0.07259122762933803,NA,NA,NA,NA,NA,2,0,2,4,0,NA,NA,0,0,0,1,1,1,1,0
2022,94,3,1,34,BB_168,BB_046,G1,n,1,TRUE,FALSE,TRUE,1,1,2021-12-12,2021-11-29,2021-12-02,2022-03-17,2022-04-02,16,95,108,105,29.635,29.635,534.413,534.413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,1,1,0,0,0
2022,95,3,1,35,BB_174,BB_002,G1,n,6,TRUE,FALSE,TRUE,6,6,2021-12-20,2021-11-29,2021-12-02,2022-04-22,2022-04-28,6,123,144,141,23.534,23.534,340.236,340.236,NA,NA,NA,NA,61.985,4.04,15.342821782178218,0.06517705896587885,10.11,10.11,-31.08,-31.08,1.18,2,0,2,6,0,NA,NA,0,0,0,1,1,1,1,0
2022,97,2,1,36,BB_107,BB_151,G1,n,2,TRUE,FALSE,TRUE,2,2,NA,2021-11-29,2021-12-02,2022-04-08,2022-04-08,0,NA,130,127,NA,24.777,NA,394.105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,NA,NA,NA,0,0,0,1,0,0,0
2022,98,1,1,36,BB_213,BB_204,G1,n,8,TRUE,FALSE,TRUE,8,8,2021-12-20,2021-11-29,2021-12-02,2022-03-17,2022-03-17,0,87,108,105,19.865,19.865,224.568,224.568,NA,NA,NA,NA,43.104,1.93,22.333678756476683,0.044775426874536006,NA,NA,-30.75,-30.75,2.07,1,0,1,0,0,NA,NA,0,0,0,1,1,1,1,0
2022,99,4,1,36,BB_001,BB_072,G1,n,4,TRUE,FALSE,TRUE,4,4,2021-12-12,2021-11-29,2021-12-02,2022-03-26,2022-04-02,7,104,117,114,18.504,18.504,196.929,196.929,NA,NA,NA,NA,NA,NA,NA,NA,19.78,19.78,-30.77,-30.77,1.91,0,0,0,0,0,NA,NA,NA,0,0,1,1,0,0,0
2022,100,5,1,37,BB_057,BB_121,G1,n,7,TRUE,FALSE,TRUE,7,7,2021-12-20,2021-11-29,2021-12-02,2022-04-08,2022-04-28,20,109,130,127,28.674,28.674,474.521,474.521,NA,NA,NA,NA,53.314,13.17,4.048139711465452,0.24702704730464795,14.12,14.12,-30.23,-30.23,3.07,1,2,3,6,0,NA,NA,0,0,0,1,1,1,1,0
2022,101,1,1,37,BB_213,BB_132,G1,n,6,TRUE,FALSE,TRUE,6,6,2021-12-12,2021-11-29,2021-12-02,2022-03-17,2022-04-02,16,95,108,105,24.74,24.74,NA,NA,NA,NA,NA,NA,67.323,4.88,13.795696721311474,0.0724863716709,349.51,349.51,-28.99,-28.99,5.09,7,1,8,18,21,4.22375,1.7542140729936264,3,24,24,1,1,1,1,1
2022,102,4,1,37,BB_175,BB_050,G1,n,2,TRUE,FALSE,TRUE,2,2,2021-12-12,2021-11-29,2021-12-02,2022-04-22,2022-04-22,0,131,144,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.44,10.44,-32.75,-32.75,1.96,1,0,1,0,4,7.1375,NA,4,4,4,1,1,1,1,1
2022,103,2,1,38,BB_196,BB_089,G1,n,4,TRUE,FALSE,TRUE,4,4,2021-12-20,2021-11-29,2021-12-02,2022-03-11,2022-04-28,48,81,102,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.57,67.57,-29.48,-29.48,2.79,1,2,3,0,3,4.556666666666667,NA,3,9,9,1,1,1,1,1
2022,104,1,1,38,BB_122,BB_126,G1,n,3,TRUE,FALSE,TRUE,3,3,2021-12-12,2021-11-29,2021-12-02,2022-03-26,2022-04-08,13,104,117,114,23.192,23.192,363.301,363.301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,1,1,0,0,0
2022,106,5,1,38,BB_091,BB_139,G1,n,7,TRUE,FALSE,TRUE,7,7,2021-12-20,2021-11-29,2021-12-02,2022-04-28,2022-04-28,0,129,150,147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.22,6.22,NA,NA,NA,1,0,1,0,1,3.83,NA,1,1,1,1,1,1,1,1
2022,107,2,1,39,BB_055,BB_145,G1,n,4,TRUE,FALSE,TRUE,4,4,2021-12-12,2021-11-29,2021-12-02,2022-03-17,2022-04-08,22,95,108,105,25.203,25.203,426.601,426.601,NA,NA,NA,NA,46.697,2.62,17.82328244274809,0.05610638799066321,NA,NA,-30.77,-30.77,2.5,3,0,3,0,8,4.1675,NA,2.6666666666666665,8,8,1,1,1,1,1
2022,108,5,1,39,BB_051,BB_105,G1,R,2,FALSE,TRUE,TRUE,3,"2,3,4",2021-12-12,2021-11-29,2021-12-02,NA,NA,NA,NA,NA,NA,NA,29.505,NA,532.374,NA,NA,NA,NA,91.515,4.25,21.532941176470587,0.04644047423919576,NA,40.93,NA,-30.18,NA,0,0,0,NA,0,NA,NA,NA,0,0,1,0,0,0,0
2022,108,5,1,39,BB_051,BB_105,G1,R,3,TRUE,TRUE,TRUE,3,"2,3,4",2021-12-12,2021-11-29,2021-12-02,2022-04-02,2022-04-08,6,111,124,121,NA,29.505,NA,532.374,NA,NA,NA,NA,91.515,4.25,21.532941176470587,0.04644047423919576,40.93,40.93,-30.18,-30.18,1.38,0,1,1,0,0,NA,NA,NA,NA,NA,1,1,1,0,0
2022,108,5,1,39,BB_051,BB_105,G1,R,4,FALSE,TRUE,TRUE,3,"2,3,4",2021-12-12,2021-11-29,2021-12-02,2022-03-26,2022-04-02,7,104,117,114,29.505,29.505,532.374,532.374,91.515,4.25,21.532941176470587,0.04644047423919576,91.515,4.25,21.532941176470587,0.04644047423919576,NA,40.93,NA,-30.18,NA,0,0,0,NA,0,NA,NA,NA,0,0,1,1,0,0,0
2022,109,6,1,39,BB_171,BB_039,G1,n,5,TRUE,FALSE,TRUE,5,5,2021-12-12,2021-11-29,2021-12-02,2022-04-28,2022-04-28,0,137,150,147,NA,25.767,NA,433.628,NA,NA,NA,NA,38.851,2.33,16.674248927038626,0.05997271627499936,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,1,1,0,0,0
2022,111,5,1,41,BB_141,BB_037,G1,n,2,TRUE,FALSE,TRUE,2,2,2021-12-20,2021-11-29,2021-12-02,2022-03-26,2022-04-02,7,96,117,114,27.878,27.878,366.473,366.473,NA,NA,NA,NA,63.909,6.02,10.616112956810632,0.09419643555680733,10.82,10.82,-29.56,-29.56,4.25,0,2,2,2,0,NA,NA,NA,NA,NA,1,1,1,0,0
2022,112,1,1,41,BB_023,BB_190,G1,n,2,TRUE,FALSE,TRUE,2,2,2021-12-12,2021-11-29,2021-12-02,2022-03-26,2022-04-22,27,104,117,114,25.52,25.52,NA,NA,NA,NA,NA,NA,72.79,6.16,11.816558441558442,0.08462700920456107,36.81,36.81,-30.4,-30.4,4.13,0,3,3,5,0,NA,NA,NA,NA,NA,1,1,1,0,0
2022,113,2,1,42,BB_015,BB_111,G1,n,6,TRUE,FALSE,TRUE,6,6,2021-12-12,2021-11-29,2021-12-02,2022-03-26,2022-04-22,27,104,117,114,23.494,23.494,348.042,348.042,NA,NA,NA,NA,78.554,5.17,15.194197292069633,0.06581459887465947,35.03,35.03,-29.97,-29.97,4.16,0,1,1,1,0,NA,NA,NA,NA,NA,1,1,1,0,0
