Block,Transect,Sequence,Donor,Recipient,Replicated,Plant_ID,FitP,Rep_FitP,any_FitP,F_plant,F_multi,F_plant_notes,Germ_Date,Sow_Date,Fl_3.11,Fl_3.17,Fl_3.25,Fl_4.1,Fl_4.8,Fl_4.13,Fl_4.21,Fl_4.28,Fl_5.5,Fl_5.12,Fl_5.20,Fl_5.25,LEAF,flr_P,closed_fruits_F,open_fruits_F,damaged_fruits_F,total_fruits_F,nonfitness_fruits,seed_ct,mean_seeds_per_fruit,total_est_seed_production,FFD,days_germ2flower,days_sow2flower,LFD,fl_duration,surv_to_germ,surv_to_flower,surv_to_fruitprod,surv_to_seedprod
1,2,73,BO_143,BO_152,R,1,TRUE,TRUE,TRUE,1,"1,7,8",NA,2021-12-15,2021-11-17,NA,NA,2022-03-25,2022-04-01,2022-04-08,2022-04-13,NA,NA,NA,NA,NA,NA,NA,2022-04-13,0,NA,NA,0,NA,NA,0,0,2022-03-25,100,128,2022-04-13,19,1,1,0,0
1,2,73,BO_143,BO_152,R,7,FALSE,TRUE,TRUE,1,"1,7,8",NA,2021-12-15,2021-11-17,NA,NA,2022-03-25,2022-04-01,2022-04-08,2022-04-13,2022-04-21,2022-04-28,2022-05-05,NA,NA,NA,NA,2022-03-25,9,26,0,35,0,5,0.5555555555555556,19.444444444444446,2022-03-25,100,128,2022-05-05,41,1,1,1,1
1,2,73,BO_143,BO_152,R,8,FALSE,TRUE,TRUE,1,"1,7,8",NA,2021-12-15,2021-11-17,NA,NA,2022-03-25,2022-04-01,2022-04-08,2022-04-13,2022-04-21,2022-04-28,2022-05-05,NA,2022-05-20,NA,NA,2022-03-25,1,12,3,13,0,0,0,0,2022-03-25,100,128,2022-05-20,56,1,1,1,0
1,2,74,BO_170,BO_055,n,7,TRUE,FALSE,TRUE,7,7,NA,2021-12-15,2021-11-17,NA,NA,2022-03-25,2022-04-01,2022-04-08,2022-04-13,2022-04-21,2022-04-28,2022-05-05,NA,NA,NA,NA,2022-03-25,9,18,0,27,5,2,0.2222222222222222,6,2022-03-25,100,128,2022-05-05,41,1,1,1,1
1,2,75,BO_109,BO_095,n,8,TRUE,FALSE,TRUE,8,8,NA,2021-12-06,2021-11-17,NA,NA,NA,NA,2022-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,3,NA,0,0,2022-04-08,123,142,2022-04-08,0,1,1,0,0
1,2,76,BO_088,BO_050,n,7,TRUE,FALSE,TRUE,7,7,NA,2021-12-06,2021-11-17,NA,NA,2022-03-25,2022-04-01,2022-04-08,2022-04-13,NA,NA,NA,NA,NA,NA,NA,2022-03-25,1,5,2,6,8,3,3,18,2022-03-25,109,128,2022-04-13,19,1,1,1,1
1,2,77,BO_130,BO_174,n,2,TRUE,FALSE,TRUE,2,2,NA,2021-12-06,2021-11-17,NA,NA,2022-03-25,2022-04-01,2022-04-08,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-01,0,2,0,2,5,0,0,0,2022-03-25,109,128,2022-04-08,14,1,1,1,0
1,3,79,BO_069,BO_201,n,7,TRUE,FALSE,TRUE,7,NA,Never marked in field but fruit collected,2021-12-06,2021-11-17,NA,NA,NA,NA,NA,NA,NA,2022-04-28,NA,2022-05-12,NA,NA,NA,2022-04-28,1,1,0,2,0,0,0,0,2022-04-28,143,162,2022-05-12,14,1,1,1,0
1,3,88,BO_189,BO_126,R,3,TRUE,TRUE,TRUE,3,"5,6,3",NA,2021-12-06,2021-11-17,NA,NA,NA,NA,2022-04-08,2022-04-13,2022-04-21,NA,2022-05-05,NA,2022-05-20,NA,NA,2022-04-13,2,1,0,3,0,1,0.5,1.5,2022-04-08,123,142,2022-05-20,42,1,1,1,1
1,3,88,BO_189,BO_126,R,5,FALSE,TRUE,TRUE,3,"5,6,3",NA,NA,2021-11-17,NA,NA,NA,NA,2022-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,2022-04-08,NA,142,2022-04-08,0,0,1,0,0
1,3,88,BO_189,BO_126,R,6,FALSE,TRUE,TRUE,3,"5,6,3",NA,NA,2021-11-17,NA,NA,NA,NA,2022-04-08,NA,NA,NA,NA,NA,NA,NA,2022-05-20,NA,1,0,0,1,0,0,0,0,2022-04-08,NA,142,2022-04-08,0,0,1,1,0
1,3,89,BO_199,BO_069,n,1,TRUE,FALSE,TRUE,1,1,NA,2021-12-06,2021-11-17,NA,NA,NA,NA,NA,NA,2022-04-21,2022-04-28,NA,NA,NA,NA,NA,2022-04-20,6,0,0,6,1,6,1,6,2022-04-21,136,155,2022-04-28,7,1,1,1,1
1,3,90,BO_058,BO_123,n,2,TRUE,FALSE,TRUE,2,2,NA,2021-12-06,2021-11-17,NA,NA,NA,2022-04-01,NA,NA,NA,NA,NA,2022-05-12,NA,NA,NA,NA,0,0,0,0,2,NA,0,0,2022-04-01,116,135,2022-05-12,41,1,1,0,0
1,3,91,BO_187,BO_150,n,4,TRUE,FALSE,TRUE,4,4,NA,2021-12-28,2021-11-17,NA,NA,NA,NA,2022-04-08,NA,NA,2022-04-28,2022-05-05,2022-05-12,NA,NA,NA,NA,1,0,0,1,6,0,0,0,2022-04-08,101,142,2022-05-12,34,1,1,1,0
1,3,93,BO_198,BO_158,n,1,TRUE,FALSE,TRUE,1,1,NA,2021-12-21,2021-11-17,NA,NA,NA,NA,2022-04-08,2022-04-13,NA,NA,NA,NA,NA,NA,NA,2022-04-13,1,0,0,1,2,0,0,0,2022-04-08,108,142,2022-04-13,5,1,1,1,0
1,3,94,BO_109,BO_001,n,5,TRUE,FALSE,TRUE,5,5,NA,2021-12-06,2021-11-17,NA,NA,NA,NA,2022-04-08,2022-04-13,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,2,16,0,0,0,2022-04-08,123,142,2022-04-13,5,1,1,1,0
1,3,95,BO_198,BO_100,n,8,TRUE,FALSE,TRUE,8,8,NA,2021-12-06,2021-11-17,NA,NA,NA,2022-04-01,2022-04-08,2022-04-13,NA,NA,NA,NA,NA,NA,NA,2022-04-01,0,0,0,0,0,NA,0,0,2022-04-01,116,135,2022-04-13,12,1,1,0,0
1,3,96,BO_022,BO_146,n,7,TRUE,FALSE,TRUE,7,7,NA,NA,2021-11-17,NA,NA,2022-03-25,2022-04-01,2022-04-08,2022-04-13,NA,NA,2022-05-05,NA,NA,NA,NA,2022-04-01,3,5,0,8,2,6,2,16,2022-03-25,NA,128,2022-05-05,41,0,1,1,1
1,3,97,BO_088,BO_169,n,6,TRUE,FALSE,TRUE,6,6,NA,2021-12-15,2021-11-17,NA,NA,NA,2022-04-01,2022-04-08,2022-04-13,2022-04-21,NA,2022-05-05,NA,NA,NA,NA,2022-04-08,3,10,0,13,0,3,1,13,2022-04-01,107,135,2022-05-05,34,1,1,1,1
1,3,98,BO_183,BO_116,n,6,TRUE,FALSE,TRUE,6,6,NA,2021-12-06,2021-11-17,NA,NA,NA,NA,NA,NA,2022-04-21,2022-04-28,2022-05-05,NA,NA,NA,NA,2022-04-21,2,3,0,5,0,0,0,0,2022-04-21,136,155,2022-05-05,14,1,1,1,0
1,3,99,BO_040,BO_171,n,3,TRUE,FALSE,TRUE,3,3,NA,2021-12-06,2021-11-17,NA,NA,NA,NA,2022-04-08,NA,2022-04-21,2022-04-28,2022-05-05,2022-05-12,NA,NA,NA,2022-04-28,1,0,0,1,9,0,0,0,2022-04-08,123,142,2022-05-12,34,1,1,1,0
1,3,100,BO_001,BO_025,R,5,TRUE,TRUE,TRUE,5,"5,7",NA,NA,2021-11-17,NA,NA,NA,2022-04-01,2022-04-08,2022-04-13,NA,NA,NA,NA,NA,NA,NA,2022-04-01,0,0,0,0,0,NA,0,0,2022-04-01,NA,135,2022-04-13,12,0,1,0,0
1,3,100,BO_001,BO_025,R,7,FALSE,TRUE,TRUE,5,"5,7",NA,2021-12-06,2021-11-17,NA,NA,NA,2022-04-01,2022-04-08,2022-04-13,NA,NA,NA,NA,NA,NA,NA,2022-04-13,0,NA,NA,0,NA,NA,0,0,2022-04-01,116,135,2022-04-13,12,1,1,0,0
1,3,101,BO_096,BO_134,n,5,TRUE,FALSE,TRUE,5,5,NA,2021-12-06,2021-11-17,NA,NA,NA,2022-04-01,2022-04-08,2022-04-13,NA,NA,NA,NA,NA,NA,NA,2022-04-01,0,0,0,0,0,NA,0,0,2022-04-01,116,135,2022-04-13,12,1,1,0,0
1,3,103,BO_069,BO_145,n,4,TRUE,FALSE,TRUE,4,4,NA,NA,2021-11-17,NA,NA,NA,2022-04-01,NA,2022-04-13,NA,NA,NA,NA,NA,NA,NA,2022-04-01,1,0,0,1,2,6,6,6,2022-04-01,NA,135,2022-04-13,12,0,1,1,1
1,3,104,BO_189,BO_142,R,5,FALSE,TRUE,TRUE,6,"5,6,8",NA,2021-12-06,2021-11-17,NA,NA,NA,2022-04-01,2022-04-08,2022-04-13,2022-04-21,2022-04-28,NA,NA,NA,NA,NA,2022-04-01,0,1,0,1,0,0,0,0,2022-04-01,116,135,2022-04-28,27,1,1,1,0
1,3,104,BO_189,BO_142,R,6,TRUE,TRUE,TRUE,6,"5,6,8",NA,2021-12-06,2021-11-17,NA,NA,NA,NA,2022-04-08,2022-04-13,2022-04-21,2022-04-28,NA,NA,NA,NA,NA,2022-04-08,0,NA,NA,0,NA,NA,0,0,2022-04-08,123,142,2022-04-28,20,1,1,0,0
1,3,104,BO_189,BO_142,R,8,FALSE,TRUE,TRUE,6,"5,6,8",NA,2021-12-06,2021-11-17,NA,NA,NA,2022-04-01,2022-04-08,2022-04-13,2022-04-21,2022-04-28,2022-05-05,2022-05-12,2022-05-20,NA,2022-05-20,2022-04-13,0,10,0,10,0,0,0,0,2022-04-01,116,135,2022-05-20,49,1,1,1,0
1,3,105,BO_088,BO_140,n,1,TRUE,FALSE,TRUE,1,1,NA,2021-12-06,2021-11-17,NA,NA,2022-03-25,2022-04-01,2022-04-08,2022-04-13,2022-04-21,NA,NA,NA,NA,NA,NA,2022-04-01,0,0,0,0,0,NA,0,0,2022-03-25,109,128,2022-04-21,27,1,1,0,0
1,3,106,BO_001,BO_151,R,3,FALSE,TRUE,TRUE,6,"6,3",NA,2021-12-06,2021-11-17,NA,NA,2022-03-25,2022-04-01,2022-04-08,2022-04-13,2022-04-21,2022-04-28,2022-05-05,2022-05-12,NA,NA,NA,2022-04-08,0,NA,NA,0,NA,NA,0,0,2022-03-25,109,128,2022-05-12,48,1,1,0,0
1,3,106,BO_001,BO_151,R,6,TRUE,TRUE,TRUE,6,"6,3",NA,NA,2021-11-17,NA,NA,NA,NA,NA,NA,2022-04-21,NA,NA,NA,NA,NA,NA,2022-04-21,0,0,0,0,0,NA,0,0,2022-04-21,NA,155,2022-04-21,0,0,1,0,0
1,3,107,BO_109,BO_028,n,1,TRUE,FALSE,TRUE,1,1,NA,2021-12-06,2021-11-17,NA,NA,NA,NA,2022-04-08,NA,NA,NA,NA,2022-05-12,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,2022-04-08,123,142,2022-05-12,34,1,1,0,0
1,3,109,BO_173,BO_054,n,1,TRUE,FALSE,TRUE,1,1,NA,2021-12-28,2021-11-17,NA,NA,2022-03-25,NA,2022-04-08,2022-04-13,2022-04-21,2022-04-28,NA,NA,NA,NA,NA,2022-04-08,0,0,0,0,0,NA,0,0,2022-03-25,87,128,2022-04-28,34,1,1,0,0
1,3,110,BO_032,BO_088,n,5,TRUE,FALSE,TRUE,5,5,NA,2021-12-06,2021-11-17,NA,NA,2022-03-25,2022-04-01,2022-04-08,2022-04-13,2022-04-21,2022-04-28,NA,2022-05-12,NA,NA,NA,2022-03-25,3,10,0,13,0,6,2,26,2022-03-25,109,128,2022-05-12,48,1,1,1,1
1,4,111,BO_065,BO_014,n,2,TRUE,FALSE,TRUE,2,2,NA,2021-12-06,2021-11-17,NA,NA,NA,NA,2022-04-08,2022-04-13,NA,NA,NA,2022-05-12,2022-05-20,NA,NA,2022-05-12,1,0,0,1,0,0,0,0,2022-04-08,123,142,2022-05-20,42,1,1,1,0
1,4,116,BO_022,BO_020,n,8,TRUE,FALSE,TRUE,8,8,NA,2021-12-06,2021-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,1,0,0,0
1,4,117,BO_029,BO_090,n,8,TRUE,FALSE,TRUE,8,8,NA,2021-12-06,2021-11-17,NA,NA,NA,NA,2022-04-08,2022-04-13,2022-04-21,NA,NA,NA,NA,NA,NA,2022-04-08,2,0,0,2,0,0,0,0,2022-04-08,123,142,2022-04-21,13,1,1,1,0
1,4,118,BO_070,BO_046,n,3,TRUE,FALSE,TRUE,3,3,NA,NA,2021-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-20,NA,NA,2022-05-20,0,0,0,0,0,NA,0,0,2022-05-20,NA,184,2022-05-20,0,0,1,0,0
1,4,119,BO_199,BO_015,n,2,TRUE,FALSE,TRUE,2,2,NA,2021-12-06,2021-11-17,NA,NA,NA,NA,2022-04-08,NA,2022-04-21,2022-04-28,NA,2022-05-12,2022-05-20,NA,NA,2022-04-08,0,1,0,1,0,0,0,0,2022-04-08,123,142,2022-05-20,42,1,1,1,0
1,4,120,BO_143,BO_195,R,3,TRUE,TRUE,TRUE,3,3,NA,2021-12-06,2021-11-17,NA,NA,NA,NA,2022-04-08,NA,2022-04-21,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,2022-04-08,123,142,2022-04-21,13,1,1,0,0
1,4,122,BO_163,BO_144,n,3,TRUE,FALSE,TRUE,3,3,NA,NA,2021-11-17,NA,NA,NA,2022-04-01,2022-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,2022-04-01,NA,135,2022-04-08,7,0,1,0,0
1,4,124,BO_106,BO_131,n,3,TRUE,FALSE,TRUE,3,3,NA,2021-12-06,2021-11-17,NA,NA,NA,NA,2022-04-08,NA,2022-04-21,2022-04-28,2022-05-05,NA,NA,NA,NA,2022-04-08,0,0,0,0,0,NA,0,0,2022-04-08,123,142,2022-05-05,27,1,1,0,0
1,4,127,BO_177,BO_147,n,3,TRUE,FALSE,TRUE,3,3,NA,2021-12-06,2021-11-17,NA,NA,2022-03-25,2022-04-01,2022-04-08,2022-04-13,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,2022-03-25,109,128,2022-04-13,19,1,1,0,0
1,4,128,BO_151,BO_167,n,7,TRUE,FALSE,TRUE,7,7,NA,2021-12-06,2021-11-17,NA,NA,NA,2022-04-01,2022-04-08,2022-04-13,NA,NA,NA,NA,NA,NA,NA,2022-04-01,1,1,0,2,0,2,2,4,2022-04-01,116,135,2022-04-13,12,1,1,1,1
1,4,130,BO_130,BO_161,n,6,TRUE,FALSE,TRUE,6,6,NA,2021-12-06,2021-11-17,NA,NA,2022-03-25,2022-04-01,2022-04-08,2022-04-13,2022-04-21,NA,NA,NA,NA,NA,NA,2022-04-01,0,0,0,0,0,NA,0,0,2022-03-25,109,128,2022-04-21,27,1,1,0,0
1,4,132,BO_070,BO_184,n,7,TRUE,FALSE,TRUE,7,7,NA,2021-12-15,2021-11-17,NA,NA,NA,2022-04-01,2022-04-08,2022-04-13,2022-04-21,NA,NA,NA,NA,NA,NA,2022-04-08,0,1,0,1,0,0,0,0,2022-04-01,107,135,2022-04-21,20,1,1,1,0
2,5,133,BO_040,BO_171,n,1,TRUE,FALSE,TRUE,1,1,NA,2021-12-06,2021-11-17,NA,NA,NA,2022-04-01,2022-04-08,2022-04-13,NA,NA,NA,NA,NA,NA,NA,2022-04-01,0,1,0,1,3,0,0,0,2022-04-01,116,135,2022-04-13,12,1,1,1,0
2,5,134,BO_177,BO_121,n,7,TRUE,FALSE,TRUE,7,7,NA,2021-12-06,2021-11-17,NA,NA,NA,2022-04-01,NA,2022-04-13,2022-04-21,2022-04-28,2022-05-05,2022-05-12,2022-05-20,NA,NA,2022-04-08,2,5,0,7,0,3,1.5,10.5,2022-04-01,116,135,2022-05-20,49,1,1,1,1
2,5,135,BO_128,BO_060,n,8,TRUE,FALSE,TRUE,8,8,NA,2021-12-06,2021-11-17,NA,NA,NA,2022-04-01,2022-04-08,NA,NA,NA,NA,NA,2022-05-20,NA,NA,NA,0,0,0,0,2,NA,0,0,2022-04-01,116,135,2022-05-20,49,1,1,0,0
2,5,136,BO_183,BO_063,n,8,TRUE,FALSE,TRUE,8,8,NA,2021-12-06,2021-11-17,NA,NA,2022-03-25,NA,NA,2022-04-13,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,NA,0,0,2022-03-25,109,128,2022-04-13,19,1,1,0,0
2,5,137,BO_096,BO_012,n,2,TRUE,FALSE,TRUE,2,2,NA,2021-12-06,2021-11-17,NA,NA,NA,2022-04-01,2022-04-08,2022-04-13,NA,2022-04-28,2022-05-05,2022-05-12,2022-05-20,NA,NA,2022-04-01,0,3,0,3,0,0,0,0,2022-04-01,116,135,2022-05-20,49,1,1,1,0
2,5,138,BO_022,BO_020,n,1,TRUE,FALSE,TRUE,1,1,NA,2021-12-06,2021-11-17,2022-03-11,2022-03-17,2022-03-25,2022-04-01,2022-04-08,2022-04-13,2022-04-21,2022-04-28,NA,2022-05-12,2022-05-20,NA,NA,2022-03-11,0,7,0,7,0,0,0,0,2022-03-11,95,114,2022-05-20,70,1,1,1,0
2,5,139,BO_153,BO_022,n,2,TRUE,FALSE,TRUE,2,2,NA,2021-12-06,2021-11-17,NA,NA,2022-03-25,NA,2022-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,2022-03-25,109,128,2022-04-08,14,1,1,0,0
2,5,140,BO_162,BO_108,n,1,TRUE,FALSE,TRUE,1,1,NA,2021-12-06,2021-11-17,NA,NA,2022-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-25,0,0,0,0,3,NA,0,0,2022-03-25,109,128,2022-03-25,0,1,1,0,0
2,5,141,BO_183,BO_198,n,8,TRUE,FALSE,TRUE,8,8,NA,2021-12-06,2021-11-17,NA,NA,NA,NA,2022-04-08,NA,2022-04-21,NA,NA,2022-05-12,2022-05-20,NA,NA,2022-04-08,0,0,0,0,4,NA,0,0,2022-04-08,123,142,2022-05-20,42,1,1,0,0
2,5,142,BO_065,BO_014,n,7,TRUE,FALSE,TRUE,7,7,NA,2021-12-06,2021-11-17,NA,NA,NA,2022-04-01,2022-04-08,2022-04-13,2022-04-21,NA,NA,2022-05-12,2022-05-20,NA,NA,2022-04-01,2,1,0,3,0,0,0,0,2022-04-01,116,135,2022-05-20,49,1,1,1,0
2,5,143,BO_109,BO_001,n,4,TRUE,FALSE,TRUE,4,4,NA,2021-12-06,2021-11-17,NA,NA,NA,NA,2022-04-08,2022-04-13,NA,NA,NA,NA,NA,NA,NA,2022-04-13,0,0,0,0,0,NA,0,0,2022-04-08,123,142,2022-04-13,5,1,1,0,0
2,5,144,BO_162,BO_089,n,7,TRUE,FALSE,TRUE,7,7,NA,2021-12-06,2021-11-17,NA,NA,2022-03-25,2022-04-01,NA,2022-04-13,2022-04-21,2022-04-28,NA,NA,NA,NA,NA,2022-04-13,2,1,0,3,0,4,2,6,2022-03-25,109,128,2022-04-28,34,1,1,1,1
2,5,145,BO_109,BO_095,n,8,TRUE,FALSE,TRUE,8,8,NA,2021-12-06,2021-11-17,NA,NA,2022-03-25,2022-04-01,2022-04-08,2022-04-13,2022-04-21,2022-04-28,2022-05-05,2022-05-12,NA,NA,NA,2022-04-13,0,2,0,2,4,0,0,0,2022-03-25,109,128,2022-05-12,48,1,1,1,0
2,5,147,BO_038,BO_082,R,5,FALSE,TRUE,TRUE,6,"5,6,7",NA,2021-12-06,2021-11-17,NA,NA,2022-03-25,2022-04-01,2022-04-08,NA,2022-04-21,NA,2022-05-05,NA,2022-05-20,2022-05-25,2022-05-20,2022-04-08,3,1,0,4,0,1,0.3333333333333333,1.3333333333333333,2022-03-25,109,128,2022-05-25,61,1,1,1,1
2,5,147,BO_038,BO_082,R,6,TRUE,TRUE,TRUE,6,"5,6,7",NA,2021-12-06,2021-11-17,NA,NA,NA,2022-04-01,2022-04-08,NA,NA,NA,2022-05-05,2022-05-12,2022-05-20,2022-05-25,NA,2022-04-01,0,3,0,3,0,0,0,0,2022-04-01,116,135,2022-05-25,54,1,1,1,0
2,5,147,BO_038,BO_082,R,7,FALSE,TRUE,TRUE,6,"5,6,7",NA,2021-12-06,2021-11-17,NA,NA,NA,2022-04-01,2022-04-08,NA,NA,2022-04-28,2022-05-05,2022-05-12,2022-05-20,2022-05-25,NA,2022-04-01,1,3,0,4,0,0,0,0,2022-04-01,116,135,2022-05-25,54,1,1,1,0
2,5,148,BO_170,BO_045,n,5,TRUE,FALSE,TRUE,5,5,NA,2021-12-15,2021-11-17,NA,NA,2022-03-25,2022-04-01,2022-04-08,2022-04-13,2022-04-21,NA,NA,NA,2022-05-20,NA,NA,2022-04-13,1,0,0,1,0,4,4,4,2022-03-25,100,128,2022-05-20,56,1,1,1,1
2,5,149,BO_119,BO_017,n,6,TRUE,FALSE,TRUE,6,6,NA,2021-12-06,2021-11-17,NA,NA,2022-03-25,2022-04-01,2022-04-08,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-01,3,3,0,6,0,6,2,12,2022-03-25,109,128,2022-04-08,14,1,1,1,1
2,5,150,BO_065,BO_115,n,2,TRUE,FALSE,TRUE,2,2,NA,2021-12-06,2021-11-17,NA,NA,2022-03-25,2022-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-01,1,3,0,4,8,2,2,8,2022-03-25,109,128,2022-04-01,7,1,1,1,1
2,5,151,BO_185,BO_071,n,3,TRUE,FALSE,TRUE,3,3,NA,2021-12-06,2021-11-17,NA,NA,NA,NA,2022-04-08,NA,2022-04-21,2022-04-28,2022-05-05,2022-05-12,2022-05-20,NA,NA,2022-04-21,1,0,0,1,0,0,0,0,2022-04-08,123,142,2022-05-20,42,1,1,1,0
2,5,152,BO_189,BO_086,R,3,TRUE,TRUE,TRUE,3,3,NA,2021-12-06,2021-11-17,NA,NA,NA,2022-04-01,2022-04-08,2022-04-13,2022-04-21,2022-04-28,2022-05-05,2022-05-12,2022-05-20,2022-05-25,NA,2022-04-08,2,18,0,20,0,1,0.5,10,2022-04-01,116,135,2022-05-25,54,1,1,1,1
2,5,153,BO_173,BO_079,n,4,TRUE,FALSE,TRUE,4,NA,Never marked in field but fruit collected,2021-12-06,2021-11-17,NA,NA,NA,NA,NA,2022-04-13,2022-04-21,2022-04-28,2022-05-05,NA,2022-05-20,2022-05-25,NA,2022-04-13,8,2,0,10,4,3,0.375,3.75,2022-04-13,128,147,2022-05-25,42,1,1,1,1
2,5,154,BO_185,BO_085,n,6,TRUE,FALSE,TRUE,6,6,NA,2021-12-06,2021-11-17,NA,NA,NA,NA,2022-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,2022-04-08,123,142,2022-04-08,0,1,1,0,0
2,5,156,BO_194,BO_098,n,5,TRUE,FALSE,TRUE,5,5,NA,2021-12-06,2021-11-17,NA,NA,2022-03-25,2022-04-01,2022-04-08,2022-04-13,2022-04-21,NA,NA,NA,NA,NA,NA,2022-04-01,5,0,0,5,9,15,3,15,2022-03-25,109,128,2022-04-21,27,1,1,1,1
2,5,158,BO_119,BO_051,n,1,TRUE,FALSE,TRUE,1,1,NA,2021-12-06,2021-11-17,NA,NA,2022-03-25,2022-04-01,2022-04-08,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-01,1,0,0,1,1,0,0,0,2022-03-25,109,128,2022-04-08,14,1,1,1,0
2,5,159,BO_038,BO_149,R,2,TRUE,TRUE,TRUE,2,"2,3",NA,2021-12-06,2021-11-17,NA,NA,NA,2022-04-01,2022-04-08,2022-04-13,NA,NA,NA,NA,2022-05-20,NA,NA,2022-04-13,3,0,0,3,0,2,0.6666666666666666,2,2022-04-01,116,135,2022-05-20,49,1,1,1,1
2,5,159,BO_038,BO_149,R,3,FALSE,TRUE,TRUE,2,"2,3",NA,2021-12-15,2021-11-17,NA,NA,NA,2022-04-01,2022-04-08,NA,NA,2022-04-28,NA,2022-05-12,NA,NA,2022-05-20,NA,3,0,0,3,0,7,2.3333333333333335,7,2022-04-01,107,135,2022-05-12,41,1,1,1,1
2,5,161,BO_109,BO_028,n,5,TRUE,FALSE,TRUE,5,5,NA,2021-12-06,2021-11-17,NA,NA,NA,2022-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,2022-04-01,116,135,2022-04-01,0,1,1,0,0
2,5,167,BO_143,BO_195,R,4,TRUE,TRUE,TRUE,4,4,NA,2021-12-15,2021-11-17,NA,NA,NA,NA,2022-04-08,NA,NA,NA,NA,NA,2022-05-20,NA,NA,2022-04-08,0,0,0,0,0,NA,0,0,2022-04-08,114,142,2022-05-20,42,1,1,0,0
2,5,168,BO_187,BO_031,n,6,TRUE,FALSE,TRUE,6,6,NA,2021-12-06,2021-11-17,NA,NA,NA,2022-04-01,2022-04-08,2022-04-13,2022-04-21,2022-04-28,NA,NA,NA,NA,NA,2022-04-08,0,1,0,1,1,0,0,0,2022-04-01,116,135,2022-04-28,27,1,1,1,0
2,5,169,BO_088,BO_140,n,4,TRUE,FALSE,TRUE,4,4,NA,2021-12-06,2021-11-17,NA,NA,2022-03-25,2022-04-01,2022-04-08,2022-04-13,2022-04-21,2022-04-28,2022-05-05,2022-05-12,2022-05-20,NA,NA,2022-04-01,1,5,0,6,0,2,2,12,2022-03-25,109,128,2022-05-20,56,1,1,1,1
2,5,170,BO_013,BO_114,n,8,TRUE,FALSE,TRUE,8,8,NA,2021-12-15,2021-11-17,NA,NA,NA,2022-04-01,2022-04-08,2022-04-13,2022-04-21,NA,NA,NA,NA,NA,NA,2022-04-01,0,2,0,2,0,0,0,0,2022-04-01,107,135,2022-04-21,20,1,1,1,0
2,5,172,BO_073,BO_117,n,1,TRUE,FALSE,TRUE,1,1,NA,2021-12-06,2021-11-17,NA,NA,2022-03-25,2022-04-01,2022-04-08,2022-04-13,2022-04-21,NA,NA,NA,NA,NA,NA,2022-04-01,0,0,1,0,0,NA,0,0,2022-03-25,109,128,2022-04-21,27,1,1,0,0
2,5,173,BO_073,BO_186,n,6,TRUE,FALSE,TRUE,6,6,NA,2021-12-15,2021-11-17,NA,NA,NA,NA,2022-04-08,2022-04-13,2022-04-21,2022-04-28,NA,NA,NA,NA,NA,2022-04-08,0,0,0,0,0,NA,0,0,2022-04-08,114,142,2022-04-28,20,1,1,0,0
2,5,174,BO_074,BO_047,n,4,TRUE,FALSE,TRUE,4,4,NA,2021-12-06,2021-11-17,NA,NA,NA,2022-04-01,2022-04-08,2022-04-13,2022-04-21,2022-04-28,NA,NA,NA,NA,NA,2022-04-01,0,0,0,0,0,NA,0,0,2022-04-01,116,135,2022-04-28,27,1,1,0,0
2,5,176,BO_005,BO_122,n,7,TRUE,FALSE,TRUE,7,7,NA,2021-12-06,2021-11-17,NA,NA,NA,2022-04-01,2022-04-08,NA,2022-04-21,2022-04-28,2022-05-05,NA,NA,NA,NA,2022-04-01,0,0,0,0,0,NA,0,0,2022-04-01,116,135,2022-05-05,34,1,1,0,0
2,6,177,BO_029,BO_061,n,3,TRUE,FALSE,TRUE,3,3,NA,2021-12-06,2021-11-17,NA,NA,2022-03-25,2022-04-01,2022-04-08,2022-04-13,2022-04-21,2022-04-28,2022-05-05,NA,2022-05-20,2022-05-25,NA,2022-04-01,3,8,2,11,17,0,0,0,2022-03-25,109,128,2022-05-25,61,1,1,1,0
