Block,Transect,Sequence,Donor,Recipient,Plant_ID,Germ_Date,Sow_Date,Plant_Date
1,3,84,AC_007,AC_187,1,2021-11-03,2021-10-27,2021-11-04
1,3,84,AC_007,AC_187,2,2021-11-03,2021-10-27,2021-11-04
1,3,84,AC_007,AC_187,3,2021-11-03,2021-10-27,2021-11-04
1,3,84,AC_007,AC_187,4,2021-11-03,2021-10-27,2021-11-04
1,3,84,AC_007,AC_187,5,2021-11-03,2021-10-27,2021-11-04
1,3,84,AC_007,AC_187,6,2021-11-03,2021-10-27,2021-11-04
1,3,84,AC_007,AC_187,7,2021-12-05,2021-10-27,2021-11-04
1,3,84,AC_007,AC_187,8,2021-12-05,2021-10-27,2021-11-04
1,3,84,AC_007,AC_187,9,2021-11-03,2021-10-27,2021-11-04
1,3,84,AC_007,AC_187,10,2021-11-03,2021-10-27,2021-11-04
1,3,85,AC_008,AC_188,1,NA,2021-10-27,2021-11-04
1,3,85,AC_008,AC_188,2,NA,2021-10-27,2021-11-04
1,3,85,AC_008,AC_188,3,NA,2021-10-27,2021-11-04
1,3,85,AC_008,AC_188,4,2021-11-03,2021-10-27,2021-11-04
1,3,85,AC_008,AC_188,5,2021-12-05,2021-10-27,2021-11-04
1,3,85,AC_008,AC_188,6,2021-11-03,2021-10-27,2021-11-04
1,3,85,AC_008,AC_188,7,2021-11-03,2021-10-27,2021-11-04
1,3,85,AC_008,AC_188,8,2021-12-05,2021-10-27,2021-11-04
1,3,85,AC_008,AC_188,9,2021-12-05,2021-10-27,2021-11-04
1,3,85,AC_008,AC_188,10,2021-12-05,2021-10-27,2021-11-04
1,3,86,AC_007,AC_147,1,2021-12-05,2021-10-27,2021-11-04
1,3,86,AC_007,AC_147,2,2021-11-03,2021-10-27,2021-11-04
1,3,86,AC_007,AC_147,3,2021-11-03,2021-10-27,2021-11-04
1,3,86,AC_007,AC_147,4,2021-12-05,2021-10-27,2021-11-04
1,3,86,AC_007,AC_147,5,2021-12-05,2021-10-27,2021-11-04
1,3,86,AC_007,AC_147,6,2021-12-05,2021-10-27,2021-11-04
1,3,86,AC_007,AC_147,7,2021-11-03,2021-10-27,2021-11-04
1,3,86,AC_007,AC_147,8,2021-11-03,2021-10-27,2021-11-04
1,3,86,AC_007,AC_147,9,2021-12-05,2021-10-27,2021-11-04
1,3,86,AC_007,AC_147,10,NA,2021-10-27,2021-11-04
1,3,87,AC_103,AC_201,1,2021-12-05,2021-10-27,2021-11-04
1,3,87,AC_103,AC_201,2,2021-12-05,2021-10-27,2021-11-04
1,3,87,AC_103,AC_201,3,2021-11-03,2021-10-27,2021-11-04
1,3,87,AC_103,AC_201,4,2021-12-05,2021-10-27,2021-11-04
1,3,87,AC_103,AC_201,5,2021-11-03,2021-10-27,2021-11-04
1,3,87,AC_103,AC_201,6,2021-12-05,2021-10-27,2021-11-04
1,3,87,AC_103,AC_201,7,NA,2021-10-27,2021-11-04
1,3,87,AC_103,AC_201,8,2021-12-05,2021-10-27,2021-11-04
1,3,87,AC_103,AC_201,9,2021-11-03,2021-10-27,2021-11-04
1,3,87,AC_103,AC_201,10,2021-11-03,2021-10-27,2021-11-04
1,3,88,AC_094,AC_216,1,2021-11-03,2021-10-27,2021-11-04
1,3,88,AC_094,AC_216,2,2021-11-03,2021-10-27,2021-11-04
1,3,88,AC_094,AC_216,3,2021-11-03,2021-10-27,2021-11-04
1,3,88,AC_094,AC_216,4,2021-11-03,2021-10-27,2021-11-04
1,3,88,AC_094,AC_216,5,2021-11-03,2021-10-27,2021-11-04
1,3,88,AC_094,AC_216,6,2021-11-03,2021-10-27,2021-11-04
1,3,88,AC_094,AC_216,7,2021-11-03,2021-10-27,2021-11-04
1,3,88,AC_094,AC_216,8,2021-11-03,2021-10-27,2021-11-04
1,3,88,AC_094,AC_216,9,2021-11-03,2021-10-27,2021-11-04
1,3,88,AC_094,AC_216,10,2021-11-03,2021-10-27,2021-11-04
1,3,89,AC_172,AC_040,1,2021-12-05,2021-10-27,2021-11-04
1,3,89,AC_172,AC_040,2,2021-12-05,2021-10-27,2021-11-04
1,3,89,AC_172,AC_040,3,2021-11-03,2021-10-27,2021-11-04
1,3,89,AC_172,AC_040,4,2021-11-03,2021-10-27,2021-11-04
1,3,89,AC_172,AC_040,5,2021-12-05,2021-10-27,2021-11-04
1,3,89,AC_172,AC_040,6,2021-12-05,2021-10-27,2021-11-04
1,3,89,AC_172,AC_040,7,2021-12-05,2021-10-27,2021-11-04
1,3,89,AC_172,AC_040,8,2021-12-05,2021-10-27,2021-11-04
1,3,89,AC_172,AC_040,9,2021-12-05,2021-10-27,2021-11-04
1,3,89,AC_172,AC_040,10,2021-11-03,2021-10-27,2021-11-04
1,3,90,AC_007,AC_081,1,2021-12-05,2021-10-27,2021-11-04
1,3,90,AC_007,AC_081,2,2021-11-03,2021-10-27,2021-11-04
1,3,90,AC_007,AC_081,3,2021-11-03,2021-10-27,2021-11-04
1,3,90,AC_007,AC_081,4,NA,2021-10-27,2021-11-04
1,3,90,AC_007,AC_081,5,2021-11-03,2021-10-27,2021-11-04
1,3,90,AC_007,AC_081,6,2021-11-03,2021-10-27,2021-11-04
1,3,90,AC_007,AC_081,7,NA,2021-10-27,2021-11-04
1,3,90,AC_007,AC_081,8,2021-11-03,2021-10-27,2021-11-04
1,3,90,AC_007,AC_081,9,2021-11-03,2021-10-27,2021-11-04
1,3,90,AC_007,AC_081,10,2021-12-05,2021-10-27,2021-11-04
1,3,91,AC_125,AC_095,1,2021-11-03,2021-10-27,2021-11-04
1,3,91,AC_125,AC_095,2,2021-11-03,2021-10-27,2021-11-04
1,3,91,AC_125,AC_095,3,2021-12-05,2021-10-27,2021-11-04
1,3,91,AC_125,AC_095,4,2021-11-03,2021-10-27,2021-11-04
1,3,91,AC_125,AC_095,5,2021-12-05,2021-10-27,2021-11-04
1,3,91,AC_125,AC_095,6,2021-11-03,2021-10-27,2021-11-04
1,3,91,AC_125,AC_095,7,2021-11-03,2021-10-27,2021-11-04
1,3,91,AC_125,AC_095,8,2021-11-03,2021-10-27,2021-11-04
1,3,91,AC_125,AC_095,9,2021-12-05,2021-10-27,2021-11-04
1,3,91,AC_125,AC_095,10,2021-11-03,2021-10-27,2021-11-04
1,3,92,AC_002,AC_122,1,2021-12-05,2021-10-27,2021-11-04
1,3,92,AC_002,AC_122,2,2021-12-05,2021-10-27,2021-11-04
1,3,92,AC_002,AC_122,3,2021-12-05,2021-10-27,2021-11-04
1,3,92,AC_002,AC_122,4,2021-12-05,2021-10-27,2021-11-04
1,3,92,AC_002,AC_122,5,NA,2021-10-27,2021-11-04
1,3,92,AC_002,AC_122,6,2021-12-05,2021-10-27,2021-11-04
1,3,92,AC_002,AC_122,7,2021-12-05,2021-10-27,2021-11-04
1,3,92,AC_002,AC_122,8,2021-12-05,2021-10-27,2021-11-04
1,3,92,AC_002,AC_122,9,2021-12-05,2021-10-27,2021-11-04
1,3,92,AC_002,AC_122,10,2021-12-05,2021-10-27,2021-11-04
1,3,93,AC_103,AC_154,1,2021-12-05,2021-10-27,2021-11-04
1,3,93,AC_103,AC_154,2,2021-11-03,2021-10-27,2021-11-04
1,3,93,AC_103,AC_154,3,2021-12-05,2021-10-27,2021-11-04
1,3,93,AC_103,AC_154,4,2021-11-03,2021-10-27,2021-11-04
1,3,93,AC_103,AC_154,5,2021-11-03,2021-10-27,2021-11-04
1,3,93,AC_103,AC_154,6,NA,2021-10-27,2021-11-04
1,3,93,AC_103,AC_154,7,2021-11-03,2021-10-27,2021-11-04
1,3,93,AC_103,AC_154,8,2021-11-03,2021-10-27,2021-11-04
1,3,93,AC_103,AC_154,9,2021-12-05,2021-10-27,2021-11-04
1,3,93,AC_103,AC_154,10,2021-12-05,2021-10-27,2021-11-04
1,3,94,AC_156,AC_090,1,NA,2021-10-27,2021-11-04
1,3,94,AC_156,AC_090,2,2021-11-03,2021-10-27,2021-11-04
1,3,94,AC_156,AC_090,3,2021-11-03,2021-10-27,2021-11-04
1,3,94,AC_156,AC_090,4,2021-11-03,2021-10-27,2021-11-04
1,3,94,AC_156,AC_090,5,2021-11-03,2021-10-27,2021-11-04
1,3,94,AC_156,AC_090,6,2021-11-03,2021-10-27,2021-11-04
1,3,94,AC_156,AC_090,7,2021-11-03,2021-10-27,2021-11-04
1,3,94,AC_156,AC_090,8,2021-11-03,2021-10-27,2021-11-04
1,3,94,AC_156,AC_090,9,2021-11-03,2021-10-27,2021-11-04
1,3,94,AC_156,AC_090,10,NA,2021-10-27,2021-11-04
1,3,95,AC_052,AC_133,1,NA,2021-10-27,2021-11-04
1,3,95,AC_052,AC_133,2,NA,2021-10-27,2021-11-04
1,3,95,AC_052,AC_133,3,NA,2021-10-27,2021-11-04
1,3,95,AC_052,AC_133,4,NA,2021-10-27,2021-11-04
1,3,95,AC_052,AC_133,5,2021-12-05,2021-10-27,2021-11-04
1,3,95,AC_052,AC_133,6,2021-12-05,2021-10-27,2021-11-04
1,3,95,AC_052,AC_133,7,2021-12-05,2021-10-27,2021-11-04
1,3,95,AC_052,AC_133,8,2021-12-05,2021-10-27,2021-11-04
1,3,95,AC_052,AC_133,9,NA,2021-10-27,2021-11-04
1,3,95,AC_052,AC_133,10,NA,2021-10-27,2021-11-04
1,3,96,AC_054,AC_155,1,NA,2021-10-27,2021-11-04
1,3,96,AC_054,AC_155,2,2021-11-03,2021-10-27,2021-11-04
1,3,96,AC_054,AC_155,3,2021-11-03,2021-10-27,2021-11-04
1,3,96,AC_054,AC_155,4,2021-11-03,2021-10-27,2021-11-04
1,3,96,AC_054,AC_155,5,2021-11-03,2021-10-27,2021-11-04
1,3,96,AC_054,AC_155,6,2021-11-03,2021-10-27,2021-11-04
1,3,96,AC_054,AC_155,7,2021-11-03,2021-10-27,2021-11-04
1,3,96,AC_054,AC_155,8,2021-11-03,2021-10-27,2021-11-04
1,3,96,AC_054,AC_155,9,2021-11-03,2021-10-27,2021-11-04
1,3,96,AC_054,AC_155,10,2021-11-03,2021-10-27,2021-11-04
1,3,97,AC_094,AC_217,1,NA,2021-10-27,2021-11-04
1,3,97,AC_094,AC_217,2,2021-11-03,2021-10-27,2021-11-04
1,3,97,AC_094,AC_217,3,2021-11-03,2021-10-27,2021-11-04
1,3,97,AC_094,AC_217,4,NA,2021-10-27,2021-11-04
1,3,97,AC_094,AC_217,5,2021-12-05,2021-10-27,2021-11-04
1,3,97,AC_094,AC_217,6,2021-12-05,2021-10-27,2021-11-04
1,3,97,AC_094,AC_217,7,NA,2021-10-27,2021-11-04
1,3,97,AC_094,AC_217,8,2021-11-03,2021-10-27,2021-11-04
1,3,97,AC_094,AC_217,9,2021-12-05,2021-10-27,2021-11-04
1,3,97,AC_094,AC_217,10,2021-11-03,2021-10-27,2021-11-04
1,3,98,AC_097,AC_064,1,2021-12-05,2021-10-27,2021-11-04
1,3,98,AC_097,AC_064,2,2021-11-03,2021-10-27,2021-11-04
1,3,98,AC_097,AC_064,3,2021-11-03,2021-10-27,2021-11-04
1,3,98,AC_097,AC_064,4,2021-11-03,2021-10-27,2021-11-04
1,3,98,AC_097,AC_064,5,2021-12-05,2021-10-27,2021-11-04
1,3,98,AC_097,AC_064,6,2021-11-03,2021-10-27,2021-11-04
1,3,98,AC_097,AC_064,7,2021-11-03,2021-10-27,2021-11-04
1,3,98,AC_097,AC_064,8,2021-11-03,2021-10-27,2021-11-04
1,3,98,AC_097,AC_064,9,2021-11-03,2021-10-27,2021-11-04
1,3,98,AC_097,AC_064,10,2021-12-05,2021-10-27,2021-11-04
1,3,99,AC_054,AC_119,1,2021-12-05,2021-10-27,2021-11-04
1,3,99,AC_054,AC_119,2,2021-11-03,2021-10-27,2021-11-04
1,3,99,AC_054,AC_119,3,2021-11-03,2021-10-27,2021-11-04
1,3,99,AC_054,AC_119,4,2021-11-03,2021-10-27,2021-11-04
1,3,99,AC_054,AC_119,5,2021-12-05,2021-10-27,2021-11-04
1,3,99,AC_054,AC_119,6,2021-11-03,2021-10-27,2021-11-04
1,3,99,AC_054,AC_119,7,2021-11-03,2021-10-27,2021-11-04
1,3,99,AC_054,AC_119,8,2021-12-05,2021-10-27,2021-11-04
1,3,99,AC_054,AC_119,9,2021-11-03,2021-10-27,2021-11-04
1,3,99,AC_054,AC_119,10,2021-12-05,2021-10-27,2021-11-04
1,3,100,AC_071,AC_115,1,2021-12-05,2021-10-27,2021-11-04
1,3,100,AC_071,AC_115,2,NA,2021-10-27,2021-11-04
1,3,100,AC_071,AC_115,3,2021-12-05,2021-10-27,2021-11-04
1,3,100,AC_071,AC_115,4,2021-12-05,2021-10-27,2021-11-04
1,3,100,AC_071,AC_115,5,2021-12-05,2021-10-27,2021-11-04
1,3,100,AC_071,AC_115,6,2021-11-03,2021-10-27,2021-11-04
1,3,100,AC_071,AC_115,7,2021-12-05,2021-10-27,2021-11-04
1,3,100,AC_071,AC_115,8,2021-12-05,2021-10-27,2021-11-04
1,3,100,AC_071,AC_115,9,2021-12-05,2021-10-27,2021-11-04
1,3,100,AC_071,AC_115,10,2021-12-05,2021-10-27,2021-11-04
1,3,101,AC_159,AC_192,1,NA,2021-10-27,2021-11-04
1,3,101,AC_159,AC_192,2,NA,2021-10-27,2021-11-04
1,3,101,AC_159,AC_192,3,NA,2021-10-27,2021-11-04
1,3,101,AC_159,AC_192,4,NA,2021-10-27,2021-11-04
1,3,101,AC_159,AC_192,5,2021-12-05,2021-10-27,2021-11-04
1,3,101,AC_159,AC_192,6,2021-12-05,2021-10-27,2021-11-04
1,3,101,AC_159,AC_192,7,NA,2021-10-27,2021-11-04
1,3,101,AC_159,AC_192,8,NA,2021-10-27,2021-11-04
1,3,101,AC_159,AC_192,9,NA,2021-10-27,2021-11-04
1,3,101,AC_159,AC_192,10,NA,2021-10-27,2021-11-04
1,3,102,AC_216,AC_099,1,2021-12-05,2021-10-27,2021-11-04
1,3,102,AC_216,AC_099,2,2021-12-05,2021-10-27,2021-11-04
1,3,102,AC_216,AC_099,3,2021-12-05,2021-10-27,2021-11-04
1,3,102,AC_216,AC_099,4,2021-12-05,2021-10-27,2021-11-04
1,3,102,AC_216,AC_099,5,2021-12-05,2021-10-27,2021-11-04
1,3,102,AC_216,AC_099,6,2021-11-03,2021-10-27,2021-11-04
1,3,102,AC_216,AC_099,7,2021-12-05,2021-10-27,2021-11-04
1,3,102,AC_216,AC_099,8,2021-12-05,2021-10-27,2021-11-04
1,3,102,AC_216,AC_099,9,2021-12-05,2021-10-27,2021-11-04
1,3,102,AC_216,AC_099,10,2021-12-05,2021-10-27,2021-11-04
1,3,103,AC_156,AC_005,1,2021-11-03,2021-10-27,2021-11-04
1,3,103,AC_156,AC_005,2,2021-11-03,2021-10-27,2021-11-04
1,3,103,AC_156,AC_005,3,2021-11-03,2021-10-27,2021-11-04
1,3,103,AC_156,AC_005,4,2021-12-05,2021-10-27,2021-11-04
1,3,103,AC_156,AC_005,5,2021-12-05,2021-10-27,2021-11-04
1,3,103,AC_156,AC_005,6,2021-12-05,2021-10-27,2021-11-04
1,3,103,AC_156,AC_005,7,2021-12-05,2021-10-27,2021-11-04
1,3,103,AC_156,AC_005,8,2021-11-03,2021-10-27,2021-11-04
1,3,103,AC_156,AC_005,9,2021-11-03,2021-10-27,2021-11-04
1,3,103,AC_156,AC_005,10,2021-12-05,2021-10-27,2021-11-04
1,3,104,AC_002,AC_160,1,2021-11-03,2021-10-27,2021-11-04
1,3,104,AC_002,AC_160,2,2021-12-05,2021-10-27,2021-11-04
1,3,104,AC_002,AC_160,3,2021-11-03,2021-10-27,2021-11-04
1,3,104,AC_002,AC_160,4,2021-12-05,2021-10-27,2021-11-04
1,3,104,AC_002,AC_160,5,2021-12-05,2021-10-27,2021-11-04
1,3,104,AC_002,AC_160,6,2021-12-05,2021-10-27,2021-11-04
1,3,104,AC_002,AC_160,7,2021-11-03,2021-10-27,2021-11-04
1,3,104,AC_002,AC_160,8,2021-11-03,2021-10-27,2021-11-04
1,3,104,AC_002,AC_160,9,2021-12-05,2021-10-27,2021-11-04
1,3,104,AC_002,AC_160,10,2021-12-05,2021-10-27,2021-11-04
1,3,105,AC_172,AC_111,1,2021-12-05,2021-10-27,2021-11-04
1,3,105,AC_172,AC_111,2,2021-12-05,2021-10-27,2021-11-04
1,3,105,AC_172,AC_111,3,2021-12-05,2021-10-27,2021-11-04
1,3,105,AC_172,AC_111,4,NA,2021-10-27,2021-11-04
1,3,105,AC_172,AC_111,5,2021-12-05,2021-10-27,2021-11-04
1,3,105,AC_172,AC_111,6,2021-12-05,2021-10-27,2021-11-04
1,3,105,AC_172,AC_111,7,2021-12-05,2021-10-27,2021-11-04
1,3,105,AC_172,AC_111,8,2021-12-05,2021-10-27,2021-11-04
1,3,105,AC_172,AC_111,9,2021-12-05,2021-10-27,2021-11-04
1,3,105,AC_172,AC_111,10,2021-12-05,2021-10-27,2021-11-04
1,3,106,AC_052,AC_212,1,NA,2021-10-27,2021-11-04
1,3,106,AC_052,AC_212,2,NA,2021-10-27,2021-11-04
1,3,106,AC_052,AC_212,3,2021-12-05,2021-10-27,2021-11-04
1,3,106,AC_052,AC_212,4,NA,2021-10-27,2021-11-04
1,3,106,AC_052,AC_212,5,2021-12-05,2021-10-27,2021-11-04
1,3,106,AC_052,AC_212,6,2021-12-05,2021-10-27,2021-11-04
1,3,106,AC_052,AC_212,7,2021-12-05,2021-10-27,2021-11-04
1,3,106,AC_052,AC_212,8,NA,2021-10-27,2021-11-04
1,3,106,AC_052,AC_212,9,2021-12-05,2021-10-27,2021-11-04
1,3,106,AC_052,AC_212,10,NA,2021-10-27,2021-11-04
1,3,107,AC_198,AC_051,1,2021-11-03,2021-10-27,2021-11-04
1,3,107,AC_198,AC_051,2,2021-11-03,2021-10-27,2021-11-04
1,3,107,AC_198,AC_051,3,2021-11-03,2021-10-27,2021-11-04
1,3,107,AC_198,AC_051,4,2021-11-03,2021-10-27,2021-11-04
1,3,107,AC_198,AC_051,5,2021-11-03,2021-10-27,2021-11-04
1,3,107,AC_198,AC_051,6,2021-11-03,2021-10-27,2021-11-04
1,3,107,AC_198,AC_051,7,2021-11-03,2021-10-27,2021-11-04
1,3,107,AC_198,AC_051,8,2021-11-03,2021-10-27,2021-11-04
1,3,107,AC_198,AC_051,9,2021-11-03,2021-10-27,2021-11-04
1,3,107,AC_198,AC_051,10,2021-11-03,2021-10-27,2021-11-04
2,4,108,AC_054,AC_119,1,2021-11-03,2021-10-27,2021-11-04
2,4,108,AC_054,AC_119,2,2021-11-03,2021-10-27,2021-11-04
2,4,108,AC_054,AC_119,3,2021-12-05,2021-10-27,2021-11-04
2,4,108,AC_054,AC_119,4,2021-12-05,2021-10-27,2021-11-04
2,4,108,AC_054,AC_119,5,2021-12-05,2021-10-27,2021-11-04
2,4,108,AC_054,AC_119,6,2021-12-05,2021-10-27,2021-11-04
2,4,108,AC_054,AC_119,7,2021-12-05,2021-10-27,2021-11-04
2,4,108,AC_054,AC_119,8,2021-11-03,2021-10-27,2021-11-04
2,4,108,AC_054,AC_119,9,2021-12-05,2021-10-27,2021-11-04
2,4,108,AC_054,AC_119,10,2021-12-05,2021-10-27,2021-11-04
2,4,109,AC_089,AC_032,1,NA,2021-10-27,2021-11-04
2,4,109,AC_089,AC_032,2,2021-11-03,2021-10-27,2021-11-04
2,4,109,AC_089,AC_032,3,2021-11-03,2021-10-27,2021-11-04
2,4,109,AC_089,AC_032,4,2021-12-05,2021-10-27,2021-11-04
2,4,109,AC_089,AC_032,5,2021-11-03,2021-10-27,2021-11-04
2,4,109,AC_089,AC_032,6,2021-12-05,2021-10-27,2021-11-04
2,4,109,AC_089,AC_032,7,2021-11-03,2021-10-27,2021-11-04
2,4,109,AC_089,AC_032,8,2021-12-05,2021-10-27,2021-11-04
2,4,109,AC_089,AC_032,9,2021-11-03,2021-10-27,2021-11-04
2,4,109,AC_089,AC_032,10,NA,2021-10-27,2021-11-04
2,4,110,AC_165,AC_206,1,2021-12-05,2021-10-27,2021-11-04
2,4,110,AC_165,AC_206,2,NA,2021-10-27,2021-11-04
2,4,110,AC_165,AC_206,3,2021-12-05,2021-10-27,2021-11-04
2,4,110,AC_165,AC_206,4,2021-12-05,2021-10-27,2021-11-04
2,4,110,AC_165,AC_206,5,2021-12-05,2021-10-27,2021-11-04
2,4,110,AC_165,AC_206,6,2021-12-05,2021-10-27,2021-11-04
2,4,110,AC_165,AC_206,7,2021-12-05,2021-10-27,2021-11-04
2,4,110,AC_165,AC_206,8,2021-12-05,2021-10-27,2021-11-04
2,4,110,AC_165,AC_206,9,2021-12-05,2021-10-27,2021-11-04
2,4,110,AC_165,AC_206,10,2021-12-05,2021-10-27,2021-11-04
2,4,111,AC_168,AC_010,1,2021-12-05,2021-10-27,2021-11-04
2,4,111,AC_168,AC_010,2,2021-12-05,2021-10-27,2021-11-04
2,4,111,AC_168,AC_010,3,2021-12-05,2021-10-27,2021-11-04
2,4,111,AC_168,AC_010,4,2021-12-05,2021-10-27,2021-11-04
2,4,111,AC_168,AC_010,5,2021-12-05,2021-10-27,2021-11-04
2,4,111,AC_168,AC_010,6,2021-12-05,2021-10-27,2021-11-04
2,4,111,AC_168,AC_010,7,2021-12-05,2021-10-27,2021-11-04
2,4,111,AC_168,AC_010,8,2021-12-05,2021-10-27,2021-11-04
2,4,111,AC_168,AC_010,9,2021-12-05,2021-10-27,2021-11-04
2,4,111,AC_168,AC_010,10,2021-12-05,2021-10-27,2021-11-04
2,4,112,AC_170,AC_185,1,NA,2021-10-27,2021-11-04
2,4,112,AC_170,AC_185,2,NA,2021-10-27,2021-11-04
2,4,112,AC_170,AC_185,3,NA,2021-10-27,2021-11-04
2,4,112,AC_170,AC_185,4,NA,2021-10-27,2021-11-04
2,4,112,AC_170,AC_185,5,2021-11-03,2021-10-27,2021-11-04
2,4,112,AC_170,AC_185,6,2021-12-05,2021-10-27,2021-11-04
2,4,112,AC_170,AC_185,7,2021-12-05,2021-10-27,2021-11-04
2,4,112,AC_170,AC_185,8,2021-12-05,2021-10-27,2021-11-04
2,4,112,AC_170,AC_185,9,NA,2021-10-27,2021-11-04
2,4,112,AC_170,AC_185,10,2021-12-05,2021-10-27,2021-11-04
2,4,113,AC_207,AC_055,1,NA,2021-10-27,2021-11-04
2,4,113,AC_207,AC_055,2,2021-11-03,2021-10-27,2021-11-04
2,4,113,AC_207,AC_055,3,2021-12-05,2021-10-27,2021-11-04
2,4,113,AC_207,AC_055,4,2021-12-05,2021-10-27,2021-11-04
2,4,113,AC_207,AC_055,5,2021-11-03,2021-10-27,2021-11-04
2,4,113,AC_207,AC_055,6,2021-11-03,2021-10-27,2021-11-04
2,4,113,AC_207,AC_055,7,2021-12-05,2021-10-27,2021-11-04
2,4,113,AC_207,AC_055,8,2021-11-03,2021-10-27,2021-11-04
2,4,113,AC_207,AC_055,9,2021-12-05,2021-10-27,2021-11-04
2,4,113,AC_207,AC_055,10,2021-12-05,2021-10-27,2021-11-04
2,4,114,AC_156,AC_016,1,2021-12-05,2021-10-27,2021-11-04
2,4,114,AC_156,AC_016,2,2021-12-05,2021-10-27,2021-11-04
2,4,114,AC_156,AC_016,3,2021-12-05,2021-10-27,2021-11-04
2,4,114,AC_156,AC_016,4,2021-12-05,2021-10-27,2021-11-04
2,4,114,AC_156,AC_016,5,2021-12-05,2021-10-27,2021-11-04
2,4,114,AC_156,AC_016,6,2021-12-05,2021-10-27,2021-11-04
2,4,114,AC_156,AC_016,7,2021-12-05,2021-10-27,2021-11-04
2,4,114,AC_156,AC_016,8,NA,2021-10-27,2021-11-04
2,4,114,AC_156,AC_016,9,2021-12-05,2021-10-27,2021-11-04
2,4,114,AC_156,AC_016,10,NA,2021-10-27,2021-11-04
2,4,115,AC_169,AC_182,1,NA,2021-10-27,2021-11-04
2,4,115,AC_169,AC_182,2,NA,2021-10-27,2021-11-04
2,4,115,AC_169,AC_182,3,NA,2021-10-27,2021-11-04
2,4,115,AC_169,AC_182,4,NA,2021-10-27,2021-11-04
2,4,115,AC_169,AC_182,5,2021-12-05,2021-10-27,2021-11-04
2,4,115,AC_169,AC_182,6,2021-12-05,2021-10-27,2021-11-04
2,4,115,AC_169,AC_182,7,2021-12-05,2021-10-27,2021-11-04
2,4,115,AC_169,AC_182,8,2021-12-05,2021-10-27,2021-11-04
2,4,115,AC_169,AC_182,9,2021-12-05,2021-10-27,2021-11-04
2,4,115,AC_169,AC_182,10,2021-12-05,2021-10-27,2021-11-04
2,4,116,AC_172,AC_040,1,2021-12-05,2021-10-27,2021-11-04
2,4,116,AC_172,AC_040,2,2021-12-05,2021-10-27,2021-11-04
2,4,116,AC_172,AC_040,3,2021-12-05,2021-10-27,2021-11-04
2,4,116,AC_172,AC_040,4,2021-12-05,2021-10-27,2021-11-04
2,4,116,AC_172,AC_040,5,2021-12-05,2021-10-27,2021-11-04
2,4,116,AC_172,AC_040,6,2021-12-05,2021-10-27,2021-11-04
2,4,116,AC_172,AC_040,7,2021-12-05,2021-10-27,2021-11-04
2,4,116,AC_172,AC_040,8,2021-12-05,2021-10-27,2021-11-04
2,4,116,AC_172,AC_040,9,2021-12-05,2021-10-27,2021-11-04
2,4,116,AC_172,AC_040,10,2021-12-05,2021-10-27,2021-11-04
2,4,117,AC_103,AC_144,1,2021-12-05,2021-10-27,2021-11-04
2,4,117,AC_103,AC_144,2,2021-12-05,2021-10-27,2021-11-04
2,4,117,AC_103,AC_144,3,2021-12-05,2021-10-27,2021-11-04
2,4,117,AC_103,AC_144,4,2021-12-05,2021-10-27,2021-11-04
2,4,117,AC_103,AC_144,5,2021-12-05,2021-10-27,2021-11-04
2,4,117,AC_103,AC_144,6,2021-12-05,2021-10-27,2021-11-04
2,4,117,AC_103,AC_144,7,2021-12-05,2021-10-27,2021-11-04
2,4,117,AC_103,AC_144,8,2021-12-05,2021-10-27,2021-11-04
2,4,117,AC_103,AC_144,9,2021-12-05,2021-10-27,2021-11-04
2,4,117,AC_103,AC_144,10,2021-12-05,2021-10-27,2021-11-04
2,4,118,AC_161,AC_088,1,2021-12-05,2021-10-27,2021-11-04
2,4,118,AC_161,AC_088,2,2021-12-05,2021-10-27,2021-11-04
2,4,118,AC_161,AC_088,3,2021-12-05,2021-10-27,2021-11-04
2,4,118,AC_161,AC_088,4,2021-12-05,2021-10-27,2021-11-04
2,4,118,AC_161,AC_088,5,2021-12-05,2021-10-27,2021-11-04
2,4,118,AC_161,AC_088,6,2021-11-03,2021-10-27,2021-11-04
2,4,118,AC_161,AC_088,7,2021-12-05,2021-10-27,2021-11-04
2,4,118,AC_161,AC_088,8,2021-12-05,2021-10-27,2021-11-04
2,4,118,AC_161,AC_088,9,2021-12-05,2021-10-27,2021-11-04
2,4,118,AC_161,AC_088,10,2021-12-05,2021-10-27,2021-11-04
2,4,119,AC_008,AC_092,1,2021-12-05,2021-10-27,2021-11-04
2,4,119,AC_008,AC_092,2,2021-12-05,2021-10-27,2021-11-04
2,4,119,AC_008,AC_092,3,2021-12-05,2021-10-27,2021-11-04
2,4,119,AC_008,AC_092,4,2021-11-03,2021-10-27,2021-11-04
2,4,119,AC_008,AC_092,5,2021-12-05,2021-10-27,2021-11-04
2,4,119,AC_008,AC_092,6,NA,2021-10-27,2021-11-04
2,4,119,AC_008,AC_092,7,2021-12-05,2021-10-27,2021-11-04
2,4,119,AC_008,AC_092,8,NA,2021-10-27,2021-11-04
2,4,119,AC_008,AC_092,9,2021-12-05,2021-10-27,2021-11-04
2,4,119,AC_008,AC_092,10,2021-12-05,2021-10-27,2021-11-04
2,4,120,AC_091,AC_204,1,2021-11-03,2021-10-27,2021-11-04
2,4,120,AC_091,AC_204,2,2021-11-03,2021-10-27,2021-11-04
2,4,120,AC_091,AC_204,3,2021-11-03,2021-10-27,2021-11-04
