Donor,Recipient,mean_surv_to_flowering,mean_fruit_prod,mean_est_seed_prod_R,mean_surv_x_est_seed_prod_R,total_seed_count
AC_068,AC_089,0.3333333333333333,5,0.637055430688135,0.3267766030620248,43
AC_068,AC_195,0.5333333333333333,6.666666666666667,0.7106628291701877,0.37345645300527097,51
AC_071,AC_115,0.7666666666666667,10.666666666666666,1.0522327340954416,1.1067420936169,63
AC_071,AC_215,0.8666666666666667,15.666666666666666,0.924970689557705,1.0767761643638918,58
AC_089,AC_032,0.6,5,0.5665637243925645,0.5470617645283,26
AC_089,AC_057,0.30000000000000004,15.5,1.1838164823741877,0.3352282105361023,58
AC_091,AC_189,0.6666666666666666,6,0.7124829638246348,0.5891635848333376,47
AC_091,AC_204,0.9,15.666666666666666,1.4788397414311703,1.7202972509213064,99
AC_091,AC_218,0.7,11,2.1093633529482747,2.070060215409334,32
AC_094,AC_109,0.9333333333333333,14.666666666666666,2.19737226560068,2.4954545891672675,150
AC_094,AC_216,0.9666666666666667,12.333333333333334,1.0921736003058964,1.339697960180585,61
AC_094,AC_217,0.8666666666666667,11.666666666666666,1.6302400182688368,1.9788943681142919,92
AC_096,AC_074,0.8666666666666667,5.666666666666667,0.4923211574942033,0.5591641047489199,34
AC_096,AC_128,0.9333333333333333,13.666666666666666,1.4370449865480053,1.7092267929594958,67
AC_096,AC_181,0.8666666666666667,6.333333333333333,0.3708806034602525,0.41811538665693293,26
AC_097,AC_054,0.6,13.666666666666666,1.2015438131271563,0.9019734677791458,71
AC_097,AC_064,0.8333333333333334,14.666666666666666,1.826696007788646,2.070888633771849,124
AC_102,AC_178,0.7333333333333333,8,0.6464085761624587,0.6341802138912084,41
AC_102,AC_191,0.45,3,0.061186385758587404,0.030064695495910655,4
AC_103,AC_144,0.7333333333333333,3.6666666666666665,1.142095290793386,1.0468550334334445,23
AC_103,AC_154,0.8333333333333334,8,0.6337324069558309,0.6748079112501879,44
AC_103,AC_201,0.9,6.333333333333333,0.3407339315978582,0.39767038311637953,25
AC_107,AC_130,0.4666666666666667,8.333333333333334,0.8145772562520642,0.488227210277245,41
AC_107,AC_172,0.8666666666666667,11.666666666666666,1.0893038567779714,1.1701248522445489,64
AC_124,AC_014,0.9333333333333333,8.333333333333334,0.8962219428305105,1.0133396675836746,51
AC_124,AC_030,0.6666666666666666,3.3333333333333335,0.230294229712045,0.21984236153877657,15
AC_124,AC_100,0.8333333333333334,9.333333333333334,0.5581430502977485,0.580764429974102,42
AC_125,AC_038,0.8333333333333334,12.666666666666666,0.7101488564360746,0.8905614579890277,34
AC_125,AC_095,0.7666666666666667,9,0.8193779174646744,0.8424904388144221,27
AC_150,AC_083,0.8333333333333334,2.6666666666666665,0.15370246987470332,0.17303358138485944,11
AC_150,AC_110,0.9666666666666667,14,2.905188336485083,3.6696120743733087,149
AC_150,AC_200,0.6666666666666666,6.666666666666667,0.9640220137380047,0.8285693304326369,57
AC_156,AC_005,0.7333333333333334,4,0.30481861273023253,0.369194403123546,14
AC_156,AC_016,0.7333333333333334,8,0.5228868018700364,0.4991201232370353,32
AC_156,AC_090,0.9,9.333333333333334,0.5935280762689015,0.6717050794689515,42
AC_159,AC_094,0.43333333333333335,6.666666666666667,0.7255090878623465,0.30205972449147017,57
AC_159,AC_143,0.33333333333333337,6,0.482230685312095,0.2427575394337246,37
AC_159,AC_192,0.26666666666666666,4,0.33104077664176357,0.20427526001196436,10
AC_160,AC_015,0.7666666666666667,4,0.2842045080322122,0.29759815612476453,19
AC_160,AC_186,1,5.666666666666667,0.7446482224961005,0.9789621701343865,46
AC_161,AC_088,0.9,8,0.38890153437078107,0.447715701350461,18
AC_161,AC_213,0.33333333333333337,11,0.7350074439742524,0.2776039687502686,39
AC_165,AC_062,0.7333333333333333,10.333333333333334,0.9164962306309269,0.9775464052627416,40
AC_165,AC_199,0.8666666666666667,21.666666666666668,2.2983463711861347,2.623045983708182,155
AC_165,AC_206,0.8,4.333333333333333,0.15483521926139449,0.16752249512452952,10
AC_168,AC_010,0.7333333333333334,4,0.10640639355217883,0.12539967126310117,9
AC_168,AC_142,0.7333333333333333,5.666666666666667,0.5358782569505245,0.4229428420273408,30
AC_168,AC_159,0.4666666666666667,10.333333333333334,2.7653929682062475,0.8791458563322483,47
AC_169,AC_075,0.6666666666666666,4,0.19508640020110074,0.16782249360602164,14
AC_169,AC_120,0.7333333333333334,8.333333333333334,0.6329148570786547,0.6010571555100533,30
AC_169,AC_182,0.4666666666666667,8,0.43104630792417203,0.2502888420797638,23
AC_170,AC_118,0.8666666666666667,12,1.1061512594031795,1.3567920724154223,65
AC_170,AC_185,0.4666666666666667,12.333333333333334,2.2690006387072383,1.045902252734029,120
AC_170,AC_203,0.3333333333333333,6.333333333333333,1.2458530327741653,0.52170431167822,66
AC_172,AC_040,0.9,21.666666666666668,2.23815616984958,2.8811523453342143,117
AC_172,AC_111,0.8666666666666667,7.666666666666667,0.9207537542099264,0.9229617139592655,47
AC_172,AC_208,0.7999999999999999,4,0.16648951433318604,0.14792449783631276,14
AC_177,AC_107,0.8666666666666667,21.333333333333332,2.0532106167953477,2.375727053322539,135
AC_177,AC_211,0.8333333333333334,8.333333333333334,0.6052008091714984,0.6281502089239372,47
AC_179,AC_114,0.7,16.333333333333332,1.585988097265825,1.4900542231427183,135
AC_179,AC_136,0.9,5.333333333333333,0.2645466390911942,0.3094547958838991,20
AC_179,AC_171,0.8333333333333334,8.333333333333334,0.8613085348457659,1.108024296853626,30
AC_186,AC_011,0.9666666666666667,8.666666666666666,0.5889487926000565,0.7373350221749434,44
AC_186,AC_048,0.6,17.333333333333332,1.7380479722103142,1.6249151928037868,114
AC_186,AC_153,0.8333333333333334,9.666666666666666,1.070464701708364,0.9583362039247424,83
AC_195,AC_179,0.7666666666666667,7.666666666666667,0.6919579334853432,0.7025736912944457,44
AC_195,AC_193,0.8333333333333334,4,0.28875214883590805,0.334133952909075,15
AC_198,AC_051,0.5666666666666667,3,0.3409451740731486,0.27013930268161856,11
AC_198,AC_066,0.7333333333333333,3,0.18676682721615614,0.16468066401657022,10
AC_198,AC_072,0.6,13.333333333333334,1.0381774585268748,0.8034229227301501,58
AC_207,AC_055,0.7666666666666667,21.666666666666668,2.3390384333333953,2.223183085251496,116
AC_207,AC_070,0.9,9.666666666666666,1.0062776162787375,1.163924151482537,64
AC_207,AC_082,0.7666666666666667,4.333333333333333,0.3114679438922671,0.27104469695174493,22
AC_216,AC_034,0.9333333333333333,7.333333333333333,1.2476223422936725,1.5484376495108336,43
AC_216,AC_058,0.9666666666666667,9,1.2420714253109906,1.5426870210575974,80
AC_216,AC_099,0.8333333333333334,9.333333333333334,0.638853443113015,0.6884531164255998,34
