Block,Transect,Sequence,Donor,Recipient,Plant_ID,Germ_Date,Sow_Date,Plant_Date
1,3,111,HR_180,HR_179,3,2021-12-06,2021-11-10,2021-11-19
1,3,111,HR_180,HR_179,4,2021-12-06,2021-11-10,2021-11-19
1,3,111,HR_180,HR_179,5,2021-12-06,2021-11-10,2021-11-19
1,3,111,HR_180,HR_179,6,2021-12-17,2021-11-10,2021-11-19
1,3,111,HR_180,HR_179,7,2021-12-06,2021-11-10,2021-11-19
1,3,111,HR_180,HR_179,8,NA,2021-11-10,2021-11-19
1,3,112,HR_189,HR_168,1,2021-12-06,2021-11-10,2021-11-19
1,3,112,HR_189,HR_168,2,2021-11-19,2021-11-10,2021-11-19
1,3,112,HR_189,HR_168,3,2021-12-06,2021-11-10,2021-11-19
1,3,112,HR_189,HR_168,4,2021-12-17,2021-11-10,2021-11-19
1,3,112,HR_189,HR_168,5,2021-12-06,2021-11-10,2021-11-19
1,3,112,HR_189,HR_168,6,2021-12-06,2021-11-10,2021-11-19
1,3,112,HR_189,HR_168,7,2021-12-06,2021-11-10,2021-11-19
1,3,112,HR_189,HR_168,8,2021-12-06,2021-11-10,2021-11-19
1,3,113,HR_069,HR_156,1,2021-11-19,2021-11-10,2021-11-19
1,3,113,HR_069,HR_156,2,2021-12-06,2021-11-10,2021-11-19
1,3,113,HR_069,HR_156,3,2021-12-06,2021-11-10,2021-11-19
1,3,113,HR_069,HR_156,4,2021-11-19,2021-11-10,2021-11-19
1,3,113,HR_069,HR_156,5,2021-12-06,2021-11-10,2021-11-19
1,3,113,HR_069,HR_156,6,2021-11-19,2021-11-10,2021-11-19
1,3,113,HR_069,HR_156,7,2021-12-06,2021-11-10,2021-11-19
1,3,113,HR_069,HR_156,8,2021-12-06,2021-11-10,2021-11-19
1,3,114,HR_088,HR_067,1,2021-12-06,2021-11-10,2021-11-19
1,3,114,HR_088,HR_067,2,NA,2021-11-10,2021-11-19
1,3,114,HR_088,HR_067,3,NA,2021-11-10,2021-11-19
1,3,114,HR_088,HR_067,4,2021-12-06,2021-11-10,2021-11-19
1,3,114,HR_088,HR_067,5,2021-12-17,2021-11-10,2021-11-19
1,3,114,HR_088,HR_067,6,2021-12-17,2021-11-10,2021-11-19
1,3,114,HR_088,HR_067,7,2021-12-06,2021-11-10,2021-11-19
1,3,114,HR_088,HR_067,8,2021-12-06,2021-11-10,2021-11-19
1,3,115,HR_074,HR_066,1,2021-12-17,2021-11-10,2021-11-19
1,3,115,HR_074,HR_066,2,2021-11-19,2021-11-10,2021-11-19
1,3,115,HR_074,HR_066,3,2021-12-06,2021-11-10,2021-11-19
1,3,115,HR_074,HR_066,4,2021-12-06,2021-11-10,2021-11-19
1,3,115,HR_074,HR_066,5,2021-12-06,2021-11-10,2021-11-19
1,3,115,HR_074,HR_066,6,2021-12-06,2021-11-10,2021-11-19
1,3,115,HR_074,HR_066,7,2021-12-06,2021-11-10,2021-11-19
1,3,115,HR_074,HR_066,8,2021-12-17,2021-11-10,2021-11-19
1,3,116,HR_200,HR_159,1,NA,2021-11-10,2021-11-19
1,3,116,HR_200,HR_159,2,2021-12-06,2021-11-10,2021-11-19
1,3,116,HR_200,HR_159,3,2021-12-17,2021-11-10,2021-11-19
1,3,116,HR_200,HR_159,4,NA,2021-11-10,2021-11-19
1,3,116,HR_200,HR_159,5,2021-12-06,2021-11-10,2021-11-19
1,3,116,HR_200,HR_159,6,2021-12-17,2021-11-10,2021-11-19
1,3,116,HR_200,HR_159,7,2021-12-17,2021-11-10,2021-11-19
1,3,116,HR_200,HR_159,8,2021-12-06,2021-11-10,2021-11-19
1,3,117,HR_100,HR_135,1,2021-12-17,2021-11-10,2021-11-19
1,3,117,HR_100,HR_135,2,2021-12-17,2021-11-10,2021-11-19
1,3,117,HR_100,HR_135,3,2021-12-06,2021-11-10,2021-11-19
1,3,117,HR_100,HR_135,4,2021-12-06,2021-11-10,2021-11-19
1,3,117,HR_100,HR_135,5,2021-12-06,2021-11-10,2021-11-19
1,3,117,HR_100,HR_135,6,2021-11-19,2021-11-10,2021-11-19
1,3,117,HR_100,HR_135,7,2021-12-06,2021-11-10,2021-11-19
1,3,117,HR_100,HR_135,8,NA,2021-11-10,2021-11-19
1,3,118,HR_121,HR_141,1,2021-12-17,2021-11-10,2021-11-19
1,3,118,HR_121,HR_141,2,2021-12-17,2021-11-10,2021-11-19
1,3,118,HR_121,HR_141,3,2021-12-06,2021-11-10,2021-11-19
1,3,118,HR_121,HR_141,4,2021-12-06,2021-11-10,2021-11-19
1,3,118,HR_121,HR_141,5,2021-12-06,2021-11-10,2021-11-19
1,3,118,HR_121,HR_141,6,2021-12-06,2021-11-10,2021-11-19
1,3,118,HR_121,HR_141,7,2021-12-06,2021-11-10,2021-11-19
1,3,118,HR_121,HR_141,8,NA,2021-11-10,2021-11-19
1,3,119,HR_195,HR_181,1,2021-12-17,2021-11-10,2021-11-19
1,3,119,HR_195,HR_181,2,2021-12-06,2021-11-10,2021-11-19
1,3,119,HR_195,HR_181,3,2021-12-06,2021-11-10,2021-11-19
1,3,119,HR_195,HR_181,4,2021-12-06,2021-11-10,2021-11-19
1,3,119,HR_195,HR_181,5,2021-11-19,2021-11-10,2021-11-19
1,3,119,HR_195,HR_181,6,2021-12-06,2021-11-10,2021-11-19
1,3,119,HR_195,HR_181,7,2021-12-06,2021-11-10,2021-11-19
1,3,119,HR_195,HR_181,8,2021-12-06,2021-11-10,2021-11-19
1,3,120,HR_059,HR_155,1,2021-12-06,2021-11-10,2021-11-19
1,3,120,HR_059,HR_155,2,2021-12-17,2021-11-10,2021-11-19
1,3,120,HR_059,HR_155,3,2021-11-19,2021-11-10,2021-11-19
1,3,120,HR_059,HR_155,4,2021-12-06,2021-11-10,2021-11-19
1,3,120,HR_059,HR_155,5,2021-12-06,2021-11-10,2021-11-19
1,3,120,HR_059,HR_155,6,2021-12-06,2021-11-10,2021-11-19
1,3,120,HR_059,HR_155,7,2021-12-06,2021-11-10,2021-11-19
1,3,120,HR_059,HR_155,8,2021-12-06,2021-11-10,2021-11-19
1,3,121,HR_171,HR_001,1,2021-12-06,2021-11-10,2021-11-19
1,3,121,HR_171,HR_001,2,2021-12-06,2021-11-10,2021-11-19
1,3,121,HR_171,HR_001,3,2021-12-06,2021-11-10,2021-11-19
1,3,121,HR_171,HR_001,4,2021-11-19,2021-11-10,2021-11-19
1,3,121,HR_171,HR_001,5,2021-11-19,2021-11-10,2021-11-19
1,3,121,HR_171,HR_001,6,2021-11-19,2021-11-10,2021-11-19
1,3,121,HR_171,HR_001,7,2021-12-06,2021-11-10,2021-11-19
1,3,121,HR_171,HR_001,8,2021-12-06,2021-11-10,2021-11-19
1,3,122,HR_115,HR_111,1,2021-12-06,2021-11-10,2021-11-19
1,3,122,HR_115,HR_111,2,2021-12-17,2021-11-10,2021-11-19
1,3,122,HR_115,HR_111,3,2021-11-19,2021-11-10,2021-11-19
1,3,122,HR_115,HR_111,4,2021-12-06,2021-11-10,2021-11-19
1,3,122,HR_115,HR_111,5,2021-12-06,2021-11-10,2021-11-19
1,3,122,HR_115,HR_111,6,2021-12-06,2021-11-10,2021-11-19
1,3,122,HR_115,HR_111,7,2021-12-06,2021-11-10,2021-11-19
1,3,122,HR_115,HR_111,8,2021-12-06,2021-11-10,2021-11-19
1,3,123,HR_195,HR_068,1,2021-12-06,2021-11-10,2021-11-19
1,3,123,HR_195,HR_068,2,2021-11-19,2021-11-10,2021-11-19
1,3,123,HR_195,HR_068,3,2021-12-06,2021-11-10,2021-11-19
1,3,123,HR_195,HR_068,4,2021-12-06,2021-11-10,2021-11-19
1,3,123,HR_195,HR_068,5,2021-12-06,2021-11-10,2021-11-19
1,3,123,HR_195,HR_068,6,2021-12-06,2021-11-10,2021-11-19
1,3,123,HR_195,HR_068,7,2021-12-17,2021-11-10,2021-11-19
1,3,123,HR_195,HR_068,8,2021-12-06,2021-11-10,2021-11-19
1,3,124,HR_002,HR_056,1,2021-12-06,2021-11-10,2021-11-19
1,3,124,HR_002,HR_056,2,2021-12-06,2021-11-10,2021-11-19
1,3,124,HR_002,HR_056,3,2021-11-19,2021-11-10,2021-11-19
1,3,124,HR_002,HR_056,4,2021-12-06,2021-11-10,2021-11-19
1,3,124,HR_002,HR_056,5,2021-12-06,2021-11-10,2021-11-19
1,3,124,HR_002,HR_056,6,2021-12-06,2021-11-10,2021-11-19
1,3,124,HR_002,HR_056,7,2021-12-06,2021-11-10,2021-11-19
1,3,124,HR_002,HR_056,8,2021-12-06,2021-11-10,2021-11-19
1,3,125,HR_095,HR_124,1,NA,2021-11-10,2021-11-19
1,3,125,HR_095,HR_124,2,2021-12-17,2021-11-10,2021-11-19
1,3,125,HR_095,HR_124,3,2021-12-17,2021-11-10,2021-11-19
1,3,125,HR_095,HR_124,4,2021-12-06,2021-11-10,2021-11-19
1,3,125,HR_095,HR_124,5,2021-12-17,2021-11-10,2021-11-19
1,3,125,HR_095,HR_124,6,2021-12-06,2021-11-10,2021-11-19
1,3,125,HR_095,HR_124,7,2021-12-17,2021-11-10,2021-11-19
1,3,125,HR_095,HR_124,8,2021-12-17,2021-11-10,2021-11-19
1,3,126,HR_057,HR_147,1,NA,2021-11-10,2021-11-19
1,3,126,HR_057,HR_147,2,NA,2021-11-10,2021-11-19
1,3,126,HR_057,HR_147,3,2021-12-06,2021-11-10,2021-11-19
1,3,126,HR_057,HR_147,4,2021-12-06,2021-11-10,2021-11-19
1,3,126,HR_057,HR_147,5,2021-11-19,2021-11-10,2021-11-19
1,3,126,HR_057,HR_147,6,2021-12-06,2021-11-10,2021-11-19
1,3,126,HR_057,HR_147,7,2021-12-06,2021-11-10,2021-11-19
1,3,126,HR_057,HR_147,8,2021-12-06,2021-11-10,2021-11-19
1,3,127,HR_156,HR_197,1,2021-12-06,2021-11-10,2021-11-19
1,3,127,HR_156,HR_197,2,2021-12-06,2021-11-10,2021-11-19
1,3,127,HR_156,HR_197,3,2021-12-06,2021-11-10,2021-11-19
1,3,127,HR_156,HR_197,4,2021-11-19,2021-11-10,2021-11-19
1,3,127,HR_156,HR_197,5,2021-12-17,2021-11-10,2021-11-19
1,3,127,HR_156,HR_197,6,2021-12-06,2021-11-10,2021-11-19
1,3,127,HR_156,HR_197,7,2021-12-06,2021-11-10,2021-11-19
1,3,127,HR_156,HR_197,8,2021-12-06,2021-11-10,2021-11-19
1,3,128,HR_149,HR_065,1,2021-12-06,2021-11-10,2021-11-19
1,3,128,HR_149,HR_065,2,2021-12-06,2021-11-10,2021-11-19
1,3,128,HR_149,HR_065,3,2021-11-19,2021-11-10,2021-11-19
1,3,128,HR_149,HR_065,4,2021-12-06,2021-11-10,2021-11-19
1,3,128,HR_149,HR_065,5,2021-12-06,2021-11-10,2021-11-19
1,3,128,HR_149,HR_065,6,2021-11-19,2021-11-10,2021-11-19
1,3,128,HR_149,HR_065,7,2021-12-06,2021-11-10,2021-11-19
1,3,128,HR_149,HR_065,8,2021-12-06,2021-11-10,2021-11-19
1,3,129,HR_141,HR_044,1,2021-12-06,2021-11-10,2021-11-19
1,3,129,HR_141,HR_044,2,2021-12-06,2021-11-10,2021-11-19
1,3,129,HR_141,HR_044,3,2021-12-06,2021-11-10,2021-11-19
1,3,129,HR_141,HR_044,4,2021-12-06,2021-11-10,2021-11-19
1,3,129,HR_141,HR_044,5,2021-12-06,2021-11-10,2021-11-19
1,3,129,HR_141,HR_044,6,2021-12-06,2021-11-10,2021-11-19
1,3,129,HR_141,HR_044,7,2021-12-06,2021-11-10,2021-11-19
1,3,129,HR_141,HR_044,8,2021-12-17,2021-11-10,2021-11-19
1,3,130,HR_139,HR_127,1,2021-12-06,2021-11-10,2021-11-19
1,3,130,HR_139,HR_127,2,2021-12-06,2021-11-10,2021-11-19
1,3,130,HR_139,HR_127,3,2021-12-06,2021-11-10,2021-11-19
1,3,130,HR_139,HR_127,4,2021-12-06,2021-11-10,2021-11-19
1,3,130,HR_139,HR_127,5,2021-11-19,2021-11-10,2021-11-19
1,3,130,HR_139,HR_127,6,2021-12-06,2021-11-10,2021-11-19
1,3,130,HR_139,HR_127,7,2021-12-06,2021-11-10,2021-11-19
1,3,130,HR_139,HR_127,8,2021-12-06,2021-11-10,2021-11-19
1,3,131,HR_100,HR_192,1,2021-12-06,2021-11-10,2021-11-19
1,3,131,HR_100,HR_192,2,2021-12-06,2021-11-10,2021-11-19
1,3,131,HR_100,HR_192,3,2021-12-06,2021-11-10,2021-11-19
1,3,131,HR_100,HR_192,4,2021-11-19,2021-11-10,2021-11-19
1,3,131,HR_100,HR_192,5,2021-12-06,2021-11-10,2021-11-19
1,3,131,HR_100,HR_192,6,2021-11-19,2021-11-10,2021-11-19
1,3,131,HR_100,HR_192,7,2021-12-06,2021-11-10,2021-11-19
1,3,131,HR_100,HR_192,8,2021-12-06,2021-11-10,2021-11-19
1,3,132,HR_160,HR_079,1,2021-12-06,2021-11-10,2021-11-19
1,3,132,HR_160,HR_079,2,2021-12-06,2021-11-10,2021-11-19
1,3,132,HR_160,HR_079,3,2021-12-17,2021-11-10,2021-11-19
1,3,132,HR_160,HR_079,4,2021-12-06,2021-11-10,2021-11-19
1,3,132,HR_160,HR_079,5,2021-12-06,2021-11-10,2021-11-19
1,3,132,HR_160,HR_079,6,2021-12-06,2021-11-10,2021-11-19
1,3,132,HR_160,HR_079,7,2021-12-06,2021-11-10,2021-11-19
1,3,132,HR_160,HR_079,8,2021-12-06,2021-11-10,2021-11-19
1,3,133,HR_090,HR_053,1,2021-11-19,2021-11-10,2021-11-19
1,3,133,HR_090,HR_053,2,2021-12-06,2021-11-10,2021-11-19
1,3,133,HR_090,HR_053,3,2021-12-06,2021-11-10,2021-11-19
1,3,133,HR_090,HR_053,4,2021-12-06,2021-11-10,2021-11-19
1,3,133,HR_090,HR_053,5,2021-12-06,2021-11-10,2021-11-19
1,3,133,HR_090,HR_053,6,2021-12-06,2021-11-10,2021-11-19
1,3,133,HR_090,HR_053,7,2021-12-06,2021-11-10,2021-11-19
1,3,133,HR_090,HR_053,8,2021-12-17,2021-11-10,2021-11-19
1,3,134,HR_141,HR_184,1,2021-12-06,2021-11-10,2021-11-19
1,3,134,HR_141,HR_184,2,2021-12-06,2021-11-10,2021-11-19
1,3,134,HR_141,HR_184,3,2021-12-06,2021-11-10,2021-11-19
1,3,134,HR_141,HR_184,4,2021-12-06,2021-11-10,2021-11-19
1,3,134,HR_141,HR_184,5,2021-12-06,2021-11-10,2021-11-19
1,3,134,HR_141,HR_184,6,2021-12-06,2021-11-10,2021-11-19
1,3,134,HR_141,HR_184,7,2021-12-17,2021-11-10,2021-11-19
1,3,134,HR_141,HR_184,8,2021-12-06,2021-11-10,2021-11-19
1,3,135,HR_121,HR_139,1,2021-12-06,2021-11-10,2021-11-19
1,3,135,HR_121,HR_139,2,2021-12-06,2021-11-10,2021-11-19
1,3,135,HR_121,HR_139,3,2021-12-06,2021-11-10,2021-11-19
1,3,135,HR_121,HR_139,4,2021-12-17,2021-11-10,2021-11-19
1,3,135,HR_121,HR_139,5,2021-12-06,2021-11-10,2021-11-19
1,3,135,HR_121,HR_139,6,2021-12-06,2021-11-10,2021-11-19
1,3,135,HR_121,HR_139,7,2021-12-06,2021-11-10,2021-11-19
1,3,135,HR_121,HR_139,8,2021-12-06,2021-11-10,2021-11-19
1,3,136,HR_059,HR_166,1,2021-12-06,2021-11-10,2021-11-19
1,3,136,HR_059,HR_166,2,2021-12-06,2021-11-10,2021-11-19
1,3,136,HR_059,HR_166,3,2021-12-06,2021-11-10,2021-11-19
1,3,136,HR_059,HR_166,4,2021-12-06,2021-11-10,2021-11-19
1,3,136,HR_059,HR_166,5,2021-12-06,2021-11-10,2021-11-19
1,3,136,HR_059,HR_166,6,2021-12-06,2021-11-10,2021-11-19
1,3,136,HR_059,HR_166,7,2021-12-06,2021-11-10,2021-11-19
1,3,136,HR_059,HR_166,8,2021-12-06,2021-11-10,2021-11-19
1,3,137,HR_008,HR_042,1,2021-12-06,2021-11-10,2021-11-19
1,3,137,HR_008,HR_042,2,2021-12-06,2021-11-10,2021-11-19
1,3,137,HR_008,HR_042,3,2021-12-06,2021-11-10,2021-11-19
1,3,137,HR_008,HR_042,4,2021-12-06,2021-11-10,2021-11-19
1,3,137,HR_008,HR_042,5,2021-12-17,2021-11-10,2021-11-19
1,3,137,HR_008,HR_042,6,NA,2021-11-10,2021-11-19
1,3,137,HR_008,HR_042,7,2021-12-06,2021-11-10,2021-11-19
1,3,137,HR_008,HR_042,8,2021-12-06,2021-11-10,2021-11-19
2,4,138,HR_085,HR_107,1,2021-12-06,2021-11-10,2021-11-19
2,4,138,HR_085,HR_107,2,NA,2021-11-10,2021-11-19
2,4,138,HR_085,HR_107,3,2021-12-06,2021-11-10,2021-11-19
2,4,138,HR_085,HR_107,4,2021-12-06,2021-11-10,2021-11-19
2,4,138,HR_085,HR_107,5,2021-11-19,2021-11-10,2021-11-19
2,4,138,HR_085,HR_107,6,2021-12-06,2021-11-10,2021-11-19
2,4,138,HR_085,HR_107,7,2021-12-06,2021-11-10,2021-11-19
2,4,138,HR_085,HR_107,8,2021-12-06,2021-11-10,2021-11-19
2,4,139,HR_062,HR_136,1,2021-12-06,2021-11-10,2021-11-19
2,4,139,HR_062,HR_136,2,2021-12-06,2021-11-10,2021-11-19
2,4,139,HR_062,HR_136,3,2021-11-19,2021-11-10,2021-11-19
2,4,139,HR_062,HR_136,4,2021-12-06,2021-11-10,2021-11-19
2,4,139,HR_062,HR_136,5,2021-12-06,2021-11-10,2021-11-19
2,4,139,HR_062,HR_136,6,2021-12-17,2021-11-10,2021-11-19
2,4,139,HR_062,HR_136,7,2021-12-06,2021-11-10,2021-11-19
2,4,139,HR_062,HR_136,8,2021-12-06,2021-11-10,2021-11-19
2,4,140,HR_002,HR_071,1,2021-11-19,2021-11-10,2021-11-19
2,4,140,HR_002,HR_071,2,2021-12-06,2021-11-10,2021-11-19
2,4,140,HR_002,HR_071,3,2021-11-19,2021-11-10,2021-11-19
2,4,140,HR_002,HR_071,4,2021-11-19,2021-11-10,2021-11-19
2,4,140,HR_002,HR_071,5,2021-12-06,2021-11-10,2021-11-19
2,4,140,HR_002,HR_071,6,2021-12-06,2021-11-10,2021-11-19
2,4,140,HR_002,HR_071,7,2021-11-19,2021-11-10,2021-11-19
2,4,140,HR_002,HR_071,8,2021-12-17,2021-11-10,2021-11-19
2,4,141,HR_180,HR_036,1,2021-12-06,2021-11-10,2021-11-19
2,4,141,HR_180,HR_036,2,2021-12-06,2021-11-10,2021-11-19
2,4,141,HR_180,HR_036,3,2021-12-06,2021-11-10,2021-11-19
2,4,141,HR_180,HR_036,4,2021-12-06,2021-11-10,2021-11-19
2,4,141,HR_180,HR_036,5,2021-12-06,2021-11-10,2021-11-19
2,4,141,HR_180,HR_036,6,NA,2021-11-10,2021-11-19
2,4,141,HR_180,HR_036,7,2021-12-06,2021-11-10,2021-11-19
2,4,141,HR_180,HR_036,8,2021-11-19,2021-11-10,2021-11-19
2,4,142,HR_069,HR_108,1,2021-12-06,2021-11-10,2021-11-19
2,4,142,HR_069,HR_108,2,2021-12-06,2021-11-10,2021-11-19
2,4,142,HR_069,HR_108,3,2021-12-06,2021-11-10,2021-11-19
2,4,142,HR_069,HR_108,4,2021-12-06,2021-11-10,2021-11-19
2,4,142,HR_069,HR_108,5,2021-12-17,2021-11-10,2021-11-19
2,4,142,HR_069,HR_108,6,2021-12-06,2021-11-10,2021-11-19
2,4,142,HR_069,HR_108,7,2021-12-06,2021-11-10,2021-11-19
2,4,142,HR_069,HR_108,8,2021-12-06,2021-11-10,2021-11-19
2,4,143,HR_135,HR_004,1,2021-12-17,2021-11-10,2021-11-19
2,4,143,HR_135,HR_004,2,2021-12-06,2021-11-10,2021-11-19
2,4,143,HR_135,HR_004,3,2021-12-06,2021-11-10,2021-11-19
2,4,143,HR_135,HR_004,4,2021-12-06,2021-11-10,2021-11-19
2,4,143,HR_135,HR_004,5,2021-12-06,2021-11-10,2021-11-19
2,4,143,HR_135,HR_004,6,2021-12-06,2021-11-10,2021-11-19
2,4,143,HR_135,HR_004,7,2021-12-06,2021-11-10,2021-11-19
2,4,143,HR_135,HR_004,8,2021-12-06,2021-11-10,2021-11-19
2,4,144,HR_149,HR_007,1,2021-12-06,2021-11-10,2021-11-19
2,4,144,HR_149,HR_007,2,2021-11-19,2021-11-10,2021-11-19
2,4,144,HR_149,HR_007,3,2021-11-19,2021-11-10,2021-11-19
2,4,144,HR_149,HR_007,4,2021-12-06,2021-11-10,2021-11-19
2,4,144,HR_149,HR_007,5,2021-12-06,2021-11-10,2021-11-19
2,4,144,HR_149,HR_007,6,2021-11-19,2021-11-10,2021-11-19
2,4,144,HR_149,HR_007,7,2021-11-19,2021-11-10,2021-11-19
2,4,144,HR_149,HR_007,8,2021-12-06,2021-11-10,2021-11-19
2,4,145,HR_053,HR_169,1,2021-11-19,2021-11-10,2021-11-19
2,4,145,HR_053,HR_169,2,2021-12-06,2021-11-10,2021-11-19
2,4,145,HR_053,HR_169,3,2021-12-06,2021-11-10,2021-11-19
2,4,145,HR_053,HR_169,4,NA,2021-11-10,2021-11-19
2,4,145,HR_053,HR_169,5,2021-12-06,2021-11-10,2021-11-19
2,4,145,HR_053,HR_169,6,2021-12-06,2021-11-10,2021-11-19
2,4,145,HR_053,HR_169,7,2021-12-06,2021-11-10,2021-11-19
2,4,145,HR_053,HR_169,8,2021-12-06,2021-11-10,2021-11-19
2,4,146,HR_108,HR_175,1,NA,2021-11-10,2021-11-19
2,4,146,HR_108,HR_175,2,2021-12-17,2021-11-10,2021-11-19
2,4,146,HR_108,HR_175,3,2021-12-06,2021-11-10,2021-11-19
2,4,146,HR_108,HR_175,4,NA,2021-11-10,2021-11-19
2,4,146,HR_108,HR_175,5,2021-12-06,2021-11-10,2021-11-19
2,4,146,HR_108,HR_175,6,2021-12-06,2021-11-10,2021-11-19
2,4,146,HR_108,HR_175,7,2021-12-06,2021-11-10,2021-11-19
2,4,146,HR_108,HR_175,8,2021-12-06,2021-11-10,2021-11-19
2,4,147,HR_168,HR_064,1,2021-12-06,2021-11-10,2021-11-19
2,4,147,HR_168,HR_064,2,2021-12-06,2021-11-10,2021-11-19
2,4,147,HR_168,HR_064,3,2021-12-06,2021-11-10,2021-11-19
2,4,147,HR_168,HR_064,4,2021-12-06,2021-11-10,2021-11-19
2,4,147,HR_168,HR_064,5,2021-12-06,2021-11-10,2021-11-19
2,4,147,HR_168,HR_064,6,2021-12-06,2021-11-10,2021-11-19
2,4,147,HR_168,HR_064,7,2021-12-06,2021-11-10,2021-11-19
2,4,147,HR_168,HR_064,8,2021-12-06,2021-11-10,2021-11-19
2,4,148,HR_157,HR_085,1,NA,2021-11-10,2021-11-19
2,4,148,HR_157,HR_085,2,2021-12-17,2021-11-10,2021-11-19
2,4,148,HR_157,HR_085,3,NA,2021-11-10,2021-11-19
2,4,148,HR_157,HR_085,4,2021-12-06,2021-11-10,2021-11-19
2,4,148,HR_157,HR_085,5,NA,2021-11-10,2021-11-19
2,4,148,HR_157,HR_085,6,2021-12-06,2021-11-10,2021-11-19
2,4,148,HR_157,HR_085,7,2021-11-19,2021-11-10,2021-11-19
2,4,148,HR_157,HR_085,8,2021-12-06,2021-11-10,2021-11-19
2,4,149,HR_175,HR_164,1,2021-12-06,2021-11-10,2021-11-19
2,4,149,HR_175,HR_164,2,2021-12-06,2021-11-10,2021-11-19
2,4,149,HR_175,HR_164,3,2021-12-06,2021-11-10,2021-11-19
2,4,149,HR_175,HR_164,4,2021-12-06,2021-11-10,2021-11-19
2,4,149,HR_175,HR_164,5,2021-12-17,2021-11-10,2021-11-19
2,4,149,HR_175,HR_164,6,2021-12-06,2021-11-10,2021-11-19
2,4,149,HR_175,HR_164,7,2021-11-19,2021-11-10,2021-11-19
2,4,149,HR_175,HR_164,8,2021-12-17,2021-11-10,2021-11-19
2,4,150,HR_006,HR_146,1,2021-11-19,2021-11-10,2021-11-19
2,4,150,HR_006,HR_146,2,NA,2021-11-10,2021-11-19
2,4,150,HR_006,HR_146,3,NA,2021-11-10,2021-11-19
2,4,150,HR_006,HR_146,4,NA,2021-11-10,2021-11-19
2,4,150,HR_006,HR_146,5,2021-12-06,2021-11-10,2021-11-19
2,4,150,HR_006,HR_146,6,2021-12-06,2021-11-10,2021-11-19
2,4,150,HR_006,HR_146,7,2021-12-06,2021-11-10,2021-11-19
2,4,150,HR_006,HR_146,8,2021-11-19,2021-11-10,2021-11-19
2,4,151,HR_189,HR_168,1,2021-12-06,2021-11-10,2021-11-19
2,4,151,HR_189,HR_168,2,2021-12-06,2021-11-10,2021-11-19
2,4,151,HR_189,HR_168,3,2021-12-06,2021-11-10,2021-11-19
2,4,151,HR_189,HR_168,4,2021-12-06,2021-11-10,2021-11-19
2,4,151,HR_189,HR_168,5,2021-12-06,2021-11-10,2021-11-19
2,4,151,HR_189,HR_168,6,2021-12-06,2021-11-10,2021-11-19
2,4,151,HR_189,HR_168,7,2021-12-06,2021-11-10,2021-11-19
2,4,151,HR_189,HR_168,8,2021-12-17,2021-11-10,2021-11-19
2,4,152,HR_057,HR_147,1,2021-12-17,2021-11-10,2021-11-19
2,4,152,HR_057,HR_147,2,NA,2021-11-10,2021-11-19
2,4,152,HR_057,HR_147,3,2021-12-17,2021-11-10,2021-11-19
2,4,152,HR_057,HR_147,4,2021-12-06,2021-11-10,2021-11-19
2,4,152,HR_057,HR_147,5,2021-12-06,2021-11-10,2021-11-19
2,4,152,HR_057,HR_147,6,NA,2021-11-10,2021-11-19
2,4,152,HR_057,HR_147,7,2021-12-06,2021-11-10,2021-11-19
2,4,152,HR_057,HR_147,8,2021-12-06,2021-11-10,2021-11-19
2,4,153,HR_059,HR_166,1,2021-12-06,2021-11-10,2021-11-19
2,4,153,HR_059,HR_166,2,2021-12-06,2021-11-10,2021-11-19
2,4,153,HR_059,HR_166,3,2021-12-06,2021-11-10,2021-11-19
2,4,153,HR_059,HR_166,4,NA,2021-11-10,2021-11-19
2,4,153,HR_059,HR_166,5,2021-12-06,2021-11-10,2021-11-19
2,4,153,HR_059,HR_166,6,NA,2021-11-10,2021-11-19
2,4,153,HR_059,HR_166,7,2021-12-06,2021-11-10,2021-11-19
2,4,153,HR_059,HR_166,8,2021-12-06,2021-11-10,2021-11-19
2,4,154,HR_074,HR_070,1,NA,2021-11-10,2021-11-19
2,4,154,HR_074,HR_070,2,NA,2021-11-10,2021-11-19
2,4,154,HR_074,HR_070,3,2021-12-06,2021-11-10,2021-11-19
2,4,154,HR_074,HR_070,4,NA,2021-11-10,2021-11-19
2,4,154,HR_074,HR_070,5,2021-12-06,2021-11-10,2021-11-19
2,4,154,HR_074,HR_070,6,NA,2021-11-10,2021-11-19
2,4,154,HR_074,HR_070,7,NA,2021-11-10,2021-11-19
2,4,154,HR_074,HR_070,8,2021-12-06,2021-11-10,2021-11-19
2,4,155,HR_164,HR_005,1,2021-12-06,2021-11-10,2021-11-19
2,4,155,HR_164,HR_005,2,2021-12-06,2021-11-10,2021-11-19
2,4,155,HR_164,HR_005,3,2021-12-06,2021-11-10,2021-11-19
2,4,155,HR_164,HR_005,4,2021-11-19,2021-11-10,2021-11-19
2,4,155,HR_164,HR_005,5,2021-12-06,2021-11-10,2021-11-19
2,4,155,HR_164,HR_005,6,2021-12-06,2021-11-10,2021-11-19
2,4,155,HR_164,HR_005,7,2021-12-06,2021-11-10,2021-11-19
2,4,155,HR_164,HR_005,8,2021-12-06,2021-11-10,2021-11-19
2,4,156,HR_085,HR_035,1,2021-12-06,2021-11-10,2021-11-19
2,4,156,HR_085,HR_035,2,2021-12-06,2021-11-10,2021-11-19
