Year,Sequence,Cohort,Block,Transect,Donor,Recipient,Gen,Replicated,Plant_ID,F_plant,Rep_FitP,any_FitP,F_plant_ID,F_multi,Germ_Date,Sow_Date,Plant_Date,FFD,LFD,fl_duration,days_germ2flower,days_sow2flower,days_plant2flower,corolla_diam_mm,corolla_area_mm2,leaf_area_mm2,leaf_dryweight_mg,SLA,LMA,skel_dryweight_mg,d13C,sample_weight_mg,closed_fruits,open_fruits,total_fruits,nonfitness_fruits,filled_seeds,msm_all,sd_msm_all,mean_seeds_per_fruit,est_fecundity,est_fecundity_int,surv_to_germ,surv_to_flower,surv_to_fruitprod,prod_closed_fruits,prod_filled_seeds
2022,47,1,1,2,AC_179,AC_114,G1,n,6,TRUE,FALSE,TRUE,6,6,2021-12-05,2021-10-27,2021-11-04,2022-04-21,2022-05-13,22,137,176,168,19.056,212.406,31.023,2.18,14.230733944954128,0.07027044450891275,17.26,-31.54,5.03,9,1,10,9,25,1.6685119047619046,0.3521223411551582,2.7777777777777777,27.77777777777778,28,1,1,1,1,1
2022,48,5,1,2,AC_186,AC_011,G1,n,9,TRUE,FALSE,TRUE,9,9,2021-12-05,2021-10-27,2021-11-04,2022-05-03,2022-05-13,10,149,188,180,22.266,283.881,38.983,3.13,12.454632587859424,0.08029140907575098,15.23,-31.99,2.92,6,0,6,21,16,1.686,0.2771858582251267,2.6666666666666665,16,16,1,1,1,1,1
2022,49,1,1,2,AC_002,AC_104,G1,n,7,TRUE,FALSE,TRUE,7,7,2021-11-03,2021-10-27,2021-11-04,2022-04-09,2022-05-13,34,157,164,156,17.453,185.64,15.042,0.99,15.193939393939393,0.06581571599521341,NA,-31.01,5.43,20,1,21,21,46,2.167824074074074,0.2786318928957757,2.3,48.3,48,1,1,1,1,1
2022,50,3,1,2,AC_159,AC_094,G1,n,7,TRUE,FALSE,TRUE,7,7,2021-11-03,2021-10-27,2021-11-04,2022-04-21,2022-05-13,22,169,176,168,16.615,150.294,33.289,1,33.289,0.030039953137673103,47.23,-31.66,3.44,14,1,15,5,52,1.6463105413105412,0.42910065809527953,3.7142857142857144,55.714285714285715,56,1,1,1,1,1
2022,51,7,1,2,AC_169,AC_182,G1,n,9,TRUE,FALSE,TRUE,9,9,NA,2021-10-27,2021-11-04,2022-04-21,2022-05-13,22,NA,176,168,20.836,277.969,56.619,4.53,12.49867549668874,0.08000847771949346,17.99,-32.06,4.64,13,2,15,8,11,1.6083333333333334,0.3739095255985509,0.8461538461538461,12.692307692307692,13,0,1,1,1,1
2022,52,1,1,2,AC_179,AC_171,G1,n,7,TRUE,FALSE,TRUE,7,7,2021-12-05,2021-10-27,2021-11-04,2022-04-21,2022-05-03,12,137,176,168,16.714,182.932,22.865,1.68,13.610119047619047,0.07347474305707413,9.09,-32.19,3.66,3,1,4,15,8,3.105,1.0111626970967629,2.6666666666666665,10.666666666666666,11,1,1,1,1,1
2022,53,2,1,2,AC_061,AC_158,G1,n,6,TRUE,FALSE,TRUE,6,6,2021-11-03,2021-10-27,2021-11-04,2022-04-09,2022-05-13,34,157,164,156,15.81,164.006,43.917,3.98,11.034422110552764,0.09062549809868616,332.96,-30.33,1.74,39,1,40,20,115,2.1115566597653554,0.1046669587806324,2.948717948717949,117.94871794871796,118,1,1,1,1,1
2022,54,4,1,2,AC_097,AC_054,G1,n,4,TRUE,FALSE,TRUE,4,4,2021-11-03,2021-10-27,2021-11-04,2022-04-21,2022-05-13,22,169,176,168,NA,NA,85.716,5.95,14.406050420168066,0.06941527836109945,58.87,-31.22,2.91,14,0,14,35,19,2.2728333333333333,0.653344536468572,1.3571428571428572,19,19,1,1,1,1,1
2022,55,7,1,2,AC_107,AC_172,G1,n,3,TRUE,FALSE,TRUE,3,3,2021-12-05,2021-10-27,2021-11-04,2022-04-09,2022-05-13,34,125,164,156,21.199,258.934,35.54,2.5,14.216,0.07034327518289252,12.49,-32.36,3.26,7,0,7,26,20,1.337222222222222,0.11706545599643962,2.857142857142857,20,20,1,1,1,1,1
2022,56,3,1,2,AC_102,AC_178,G1,n,8,TRUE,FALSE,TRUE,8,8,2021-12-05,2021-10-27,2021-11-04,2022-04-09,2022-05-13,34,125,164,156,20.349,242.089,93.048,6.09,15.278817733990149,0.06545009027598658,NA,-31.96,2.17,7,1,8,21,19,1.2973809523809523,0.5484320569482015,2.7142857142857144,21.714285714285715,22,1,1,1,1,1
2022,57,5,1,2,AC_165,AC_199,G1,n,4,TRUE,FALSE,TRUE,4,4,2021-12-05,2021-10-27,2021-11-04,2022-04-09,2022-05-13,34,125,164,156,22.042,314.748,13.898,0.83,16.74457831325301,0.05972082314002015,47.83,-31.48,5.93,24,7,31,0,77,1.320843691148776,0.325621855948556,3.2083333333333335,99.45833333333334,99,1,1,1,1,1
2022,58,1,1,2,AC_198,AC_072,G1,n,7,TRUE,FALSE,TRUE,7,7,2021-12-05,2021-10-27,2021-11-04,2022-04-09,2022-05-13,34,125,164,156,19.555,226.388,20.957,1.56,13.433974358974359,0.074438135229279,16.64,-32.52,4.08,9,1,10,11,13,2.224833333333333,0.3420039798338937,1.4444444444444444,14.444444444444445,14,1,1,1,1,1
2022,59,3,1,2,AC_159,AC_143,G1,n,7,TRUE,FALSE,TRUE,7,7,2021-12-05,2021-10-27,2021-11-04,2022-04-21,2022-05-13,22,137,176,168,16.366,160.101,71.854,4.1,17.52536585365854,0.05706014974810031,42.34,-31.53,3.09,11,1,12,0,33,1.802037037037037,0.4946448823861235,3,36,36,1,1,1,1,1
2022,60,7,1,2,AC_045,AC_123,G1,n,1,TRUE,FALSE,TRUE,1,1,2021-12-05,2021-10-27,2021-11-04,2022-04-21,2022-04-21,0,137,176,168,19.005,223.307,25.157,1.28,19.65390625,0.050880470644353464,2.52,NA,NA,1,1,2,16,5,1.766,NA,5,10,10,1,1,1,1,1
2022,61,2,1,2,AC_061,AC_052,G1,n,3,TRUE,FALSE,TRUE,3,3,2021-11-03,2021-10-27,2021-11-04,2022-04-09,2022-05-13,34,157,164,156,NA,NA,39.472,2.93,13.471672354948804,0.0742298338062424,33.63,-31.11,2.43,7,0,7,16,6,3.078333333333333,NA,0.8571428571428571,6,6,1,1,1,1,1
2022,62,5,1,2,AC_124,AC_030,G1,n,4,TRUE,FALSE,TRUE,4,4,2021-12-05,2021-10-27,2021-11-04,2022-04-09,2022-04-21,12,125,164,156,22.739,264.426,19.035,1.49,12.775167785234899,0.0782768584187024,4.61,NA,NA,4,0,4,0,10,1.77,NA,2.5,10,10,1,1,1,1,1
2022,63,5,1,2,AC_103,AC_144,G1,n,5,TRUE,FALSE,TRUE,5,5,2021-12-05,2021-10-27,2021-11-04,2022-04-09,2022-05-03,24,125,164,156,NA,NA,32.488,1.67,19.453892215568864,0.05140359517360256,9.2,-31.64,5.03,5,2,7,4,23,1.9264473684210528,0.5070699944035112,4.6,32.199999999999996,32,1,1,1,1,1
2022,64,2,1,2,AC_207,AC_082,G1,R,7,TRUE,TRUE,TRUE,7,"7,8,9",2021-12-05,2021-10-27,2021-11-04,2022-04-09,2022-04-21,12,125,164,156,21.32,240.329,20.299,1.23,16.503252032520326,0.060594117936844175,NA,-32.47,5.62,4,1,5,0,10,0.9710000000000001,NA,2.5,12.5,12,1,1,1,1,1
2022,64,2,1,2,AC_207,AC_082,G1,R,8,FALSE,TRUE,TRUE,7,"7,8,9",2021-11-03,2021-10-27,2021-11-04,2022-04-09,2022-04-21,12,157,164,156,NA,NA,20.299,1.23,16.503252032520326,0.060594117936844175,NA,-32.47,5.62,6,1,7,0,10,1.808888888888889,0.41169328149083434,1.6666666666666667,11.666666666666668,12,1,1,1,1,1
2022,64,2,1,2,AC_207,AC_082,G1,R,9,FALSE,TRUE,TRUE,7,"7,8,9",2021-12-05,2021-10-27,2021-11-04,2022-04-09,2022-04-21,12,125,164,156,NA,NA,20.299,1.23,16.503252032520326,0.060594117936844175,NA,-32.47,5.62,1,1,2,0,0,NA,NA,0,0,0,1,1,1,1,0
2022,65,3,1,2,AC_047,AC_152,G1,n,5,TRUE,FALSE,TRUE,5,5,NA,2021-10-27,2021-11-04,2022-04-09,2022-05-13,34,NA,164,156,NA,NA,41.871,2.57,16.292217898832686,0.061378997396766256,1.35,NA,NA,0,1,1,0,0,NA,NA,NA,NA,NA,0,1,1,0,0
2022,66,5,1,2,AC_071,AC_215,G1,n,1,TRUE,FALSE,TRUE,1,1,2021-11-03,2021-10-27,2021-11-04,2022-04-09,2022-04-21,12,157,164,156,NA,NA,28.253,1.82,15.523626373626373,0.0644179379180972,NA,-30.7,4.58,7,1,8,10,8,3.60875,0.36946329316997106,1.1428571428571428,9.142857142857142,9,1,1,1,1,1
2022,67,6,1,2,AC_160,AC_186,G1,n,8,TRUE,FALSE,TRUE,8,8,2021-12-05,2021-10-27,2021-11-04,2022-04-21,2022-05-13,22,137,176,168,20.297,240.021,39.671,3.53,11.238243626062323,0.08898187592952031,31.06,-31.74,5.57,6,1,7,8,25,1.6027777777777779,0.05264017148833194,4.166666666666667,29.166666666666668,29,1,1,1,1,1
2022,68,3,1,2,AC_170,AC_118,G1,n,6,TRUE,FALSE,TRUE,6,6,2021-12-05,2021-10-27,2021-11-04,2022-04-09,2022-04-21,12,125,164,156,NA,NA,10.496,0.79,13.286075949367088,0.07526676829268293,3.05,NA,NA,1,1,2,6,0,NA,NA,0,0,0,1,1,1,1,0
2022,69,7,1,2,AC_168,AC_159,G1,n,3,TRUE,FALSE,TRUE,3,3,2021-12-05,2021-10-27,2021-11-04,2022-04-09,2022-05-13,34,125,164,156,NA,NA,16.936,1.24,13.658064516129032,0.07321681624940954,16.25,-31.19,3.99,7,3,10,6,10,1.177,NA,1.4285714285714286,14.285714285714286,14,1,1,1,1,1
2022,70,3,1,2,AC_068,AC_195,G1,n,2,TRUE,FALSE,TRUE,2,2,NA,2021-10-27,2021-11-04,2022-04-21,2022-04-21,0,NA,176,168,NA,NA,14.202,0.94,15.108510638297874,0.06618786086466694,2.24,NA,NA,2,0,2,3,3,1.1666666666666667,NA,1.5,3,3,0,1,1,1,1
2022,71,2,1,2,AC_039,AC_148,G1,n,8,TRUE,FALSE,TRUE,8,8,2021-11-03,2021-10-27,2021-11-04,2022-04-09,2022-05-13,34,157,164,156,NA,NA,10.265,0.73,14.06164383561644,0.07111544081831465,17.22,-32.12,4.51,5,1,6,0,9,1.927777777777778,NA,1.8,10.8,11,1,1,1,1,1
2022,72,5,1,2,AC_165,AC_206,G1,n,6,TRUE,FALSE,TRUE,6,6,2021-12-05,2021-10-27,2021-11-04,2022-04-09,2022-04-21,12,125,164,156,16.22,164.907,16.535,0.73,22.65068493150685,0.044148775325068036,6.89,-32.7,3.66,3,1,4,0,4,1.8425,NA,1.3333333333333333,5.333333333333333,5,1,1,1,1,1
2022,73,5,1,3,AC_064,AC_017,G1,n,3,TRUE,FALSE,TRUE,3,3,2021-12-05,2021-10-27,2021-11-04,2022-05-03,2022-05-13,10,149,188,180,20.837,232.885,20.866,1.02,20.45686274509804,0.048883350905779735,NA,-31.71,3.29,3,0,3,8,6,1.6233333333333333,NA,2,6,6,1,1,1,1,1
2022,74,5,1,3,AC_124,AC_100,G1,n,5,TRUE,FALSE,TRUE,5,5,2021-12-05,2021-10-27,2021-11-04,2022-05-03,2022-05-13,10,149,188,180,19.352,NA,14.101,0.66,21.365151515151517,0.046805191121197076,9.62,-31.39,2.14,4,0,4,11,10,1.248,NA,2.5,10,10,1,1,1,1,1
2022,75,3,1,3,AC_008,AC_092,G1,n,1,TRUE,FALSE,TRUE,1,1,NA,2021-10-27,2021-11-04,2022-05-03,2022-05-13,10,NA,188,180,NA,NA,16.252,0.88,18.468181818181815,0.054147181885306435,4.92,-31.97,2.98,3,0,3,8,3,1.0533333333333335,NA,1,3,3,0,1,1,1,1
2022,76,7,1,3,AC_168,AC_010,G1,n,7,TRUE,FALSE,TRUE,7,7,2021-11-03,2021-10-27,2021-11-04,2022-05-03,2022-05-13,10,181,188,180,21.382,278.357,17.69,1.15,15.382608695652177,0.06500847936687393,15.18,-31.8,3.17,7,0,7,5,9,1.395,NA,1.2857142857142858,9,9,1,1,1,1,1
2022,77,4,1,3,AC_089,AC_032,G1,n,7,TRUE,FALSE,TRUE,7,7,NA,2021-10-27,2021-11-04,2022-05-03,2022-05-13,10,NA,188,180,21.523,258.484,24.905,1.09,22.84862385321101,0.04376631198554507,NA,-31.04,3.46,3,0,3,5,5,2.06,0.4384062043356595,1.6666666666666667,5,5,0,1,1,1,1
2022,78,3,1,3,AC_015,AC_197,G1,R,4,FALSE,TRUE,TRUE,10,"4,9,10",2021-12-05,2021-10-27,2021-11-04,2022-05-03,2022-05-13,10,149,188,180,19.442,229.617,14.02,0.93,15.0752688172043,0.06633380884450785,NA,-32.01,3.37,6,1,7,0,7,2.7525,1.2763277400417181,1.1666666666666667,8.166666666666668,8,1,1,1,1,1
2022,78,3,1,3,AC_015,AC_197,G1,R,9,FALSE,TRUE,TRUE,10,"4,9,10",2021-11-03,2021-10-27,2021-11-04,2022-05-03,2022-05-13,10,181,188,180,19.715,237.85,14.02,0.93,15.0752688172043,0.06633380884450785,NA,-32.01,3.37,19,1,20,0,40,1.482905982905983,0.1753866563250736,2.1052631578947367,42.10526315789473,42,1,1,1,1,1
2022,78,3,1,3,AC_015,AC_197,G1,R,10,TRUE,TRUE,TRUE,10,"4,9,10",2021-11-03,2021-10-27,2021-11-04,2022-05-03,2022-05-13,10,181,188,180,NA,NA,14.02,0.93,15.0752688172043,0.06633380884450785,34.32,-32.01,3.37,9,2,11,0,22,2.2269444444444444,0.3508035308886596,2.4444444444444446,26.888888888888893,27,1,1,1,1,1
2022,79,5,1,3,AC_172,AC_208,G1,R,3,FALSE,TRUE,TRUE,6,"6,3,8",2021-12-05,2021-10-27,2021-11-04,2022-05-03,2022-05-13,10,149,188,180,20.785,214.126,17.937,1.25,14.3496,0.0696883536823326,NA,NA,NA,5,3,8,0,18,1.484705882352941,0.30447186107561935,3.6,28.8,29,1,1,1,1,1
2022,79,5,1,3,AC_172,AC_208,G1,R,6,TRUE,TRUE,TRUE,6,"6,3,8",2021-12-05,2021-10-27,2021-11-04,2022-05-03,2022-05-03,0,149,188,180,NA,NA,17.937,1.25,14.3496,0.0696883536823326,3.86,NA,NA,1,0,1,0,0,NA,NA,0,0,0,1,1,1,1,0
2022,79,5,1,3,AC_172,AC_208,G1,R,8,FALSE,TRUE,TRUE,6,"6,3,8",2021-12-05,2021-10-27,2021-11-04,2022-05-03,2022-05-13,10,149,188,180,NA,NA,17.937,1.25,14.3496,0.0696883536823326,NA,NA,NA,5,2,7,0,4,2.035,0.36062445840513924,0.8,5.6000000000000005,6,1,1,1,1,1
2022,80,3,1,3,AC_047,AC_113,G1,n,8,TRUE,FALSE,TRUE,8,8,2021-12-05,2021-10-27,2021-11-04,2022-05-03,2022-05-13,10,149,188,180,NA,NA,19.758,1.02,19.370588235294118,0.051624658366231396,19.47,-29.96,6.64,10,0,10,8,24,0.8153947368421053,0.2115737921602906,2.4,24,24,1,1,1,1,1
2022,81,7,1,3,AC_169,AC_075,G1,n,5,TRUE,FALSE,TRUE,5,5,2021-12-05,2021-10-27,2021-11-04,2022-05-03,2022-05-13,10,149,188,180,20.972,252.308,11.03,0.4,27.574999999999996,0.03626473254759747,4.05,-32.16,2.56,2,0,2,2,3,2.3466666666666667,NA,1.5,3,3,1,1,1,1,1
2022,82,1,1,3,AC_156,AC_016,G1,n,9,TRUE,FALSE,TRUE,9,9,2021-11-03,2021-10-27,2021-11-04,2022-04-22,2022-05-13,21,170,177,169,23.535,331.138,10.946,0.44,24.877272727272725,0.040197332358852554,12.38,-32.01,3.46,10,0,10,6,13,2.5991666666666666,0.015320646925708413,1.3,13,13,1,1,1,1,1
2022,83,6,1,3,AC_195,AC_179,G1,n,5,TRUE,FALSE,TRUE,5,5,2021-12-05,2021-10-27,2021-11-04,2022-04-22,2022-05-13,21,138,177,169,21.094,258.329,9.918,0.62,15.996774193548386,0.06251260334744908,5.43,-32.75,2.54,5,0,5,7,23,1.4649999999999999,0.3323401871576773,4.6,23,23,1,1,1,1,1
2022,84,1,1,3,AC_007,AC_187,G1,R,2,FALSE,TRUE,TRUE,5,"2,7,5",2021-11-03,2021-10-27,2021-11-04,2022-04-09,2022-05-13,34,157,164,156,19.899,248.777,7.766,0.53,14.652830188679244,0.06824620139067732,NA,-31.34,2.59,9,1,10,0,17,2.005,0.1626345596729059,1.8888888888888888,18.88888888888889,19,1,1,1,1,1
2022,84,1,1,3,AC_007,AC_187,G1,R,5,TRUE,TRUE,TRUE,5,"2,7,5",2021-11-03,2021-10-27,2021-11-04,2022-04-09,2022-05-13,34,157,164,156,19.75,254.52,7.766,0.53,14.652830188679244,0.06824620139067732,NA,-31.34,2.59,26,3,29,0,93,1.8081874999999998,0.19966927733755155,3.576923076923077,103.73076923076924,104,1,1,1,1,1
2022,84,1,1,3,AC_007,AC_187,G1,R,7,FALSE,TRUE,TRUE,5,"2,7,5",2021-12-05,2021-10-27,2021-11-04,2022-04-22,2022-05-13,21,138,177,169,19.276,236.68,7.766,0.53,14.652830188679244,0.06824620139067732,NA,-31.34,2.59,17,0,17,0,10,1.7016666666666667,0.12963624321753373,0.5882352941176471,10,10,1,1,1,1,1
2022,85,3,1,3,AC_008,AC_188,G1,n,4,TRUE,FALSE,TRUE,4,4,2021-11-03,2021-10-27,2021-11-04,2022-04-22,2022-05-03,11,170,177,169,NA,NA,10.427,0.68,15.333823529411763,0.0652153064160353,4.26,-33,1.88,4,0,4,12,8,1.5528571428571427,0.9515636969681824,2,8,8,1,1,1,1,1
2022,86,1,1,3,AC_007,AC_147,G1,n,9,TRUE,FALSE,TRUE,9,9,2021-12-05,2021-10-27,2021-11-04,2022-04-22,2022-05-13,21,138,177,169,14.885,162.526,13.161,0.61,21.575409836065575,0.046349061621457334,21.19,-31.82,3.86,8,2,10,13,25,1.5626587301587302,0.1962501915721713,3.125,31.25,31,1,1,1,1,1
2022,87,5,1,3,AC_103,AC_201,G1,n,8,TRUE,FALSE,TRUE,8,8,2021-12-05,2021-10-27,2021-11-04,2022-04-22,2022-05-03,11,138,177,169,17.738,210.732,NA,NA,NA,NA,8.61,-32.89,2.97,7,0,7,7,9,1.597777777777778,NA,1.2857142857142858,9,9,1,1,1,1,1
2022,88,4,1,3,AC_094,AC_216,G1,R,1,FALSE,TRUE,TRUE,5,"1,5,10",2021-11-03,2021-10-27,2021-11-04,2022-04-22,2022-05-03,11,170,177,169,18.047,213.612,11.466,0.54,21.23333333333333,0.04709576138147567,NA,-30.49,3.89,4,1,5,0,3,1.4649999999999999,0.43133513652379407,0.75,3.75,4,1,1,1,1,1
2022,88,4,1,3,AC_094,AC_216,G1,R,5,TRUE,TRUE,TRUE,5,"1,5,10",2021-11-03,2021-10-27,2021-11-04,2022-04-22,2022-05-13,21,170,177,169,21.434,301.808,11.466,0.54,21.23333333333333,0.04709576138147567,46.91,-30.49,3.89,14,2,16,0,32,1.5307097288676237,0.69659790434066,2.2857142857142856,36.57142857142857,37,1,1,1,1,1
2022,88,4,1,3,AC_094,AC_216,G1,R,10,FALSE,TRUE,TRUE,5,"1,5,10",2021-11-03,2021-10-27,2021-11-04,2022-04-22,2022-05-13,21,170,177,169,19.39,212.148,11.466,0.54,21.23333333333333,0.04709576138147567,NA,-30.49,3.89,4,0,4,0,10,1.8960714285714284,0.4510331111425621,2.5,10,10,1,1,1,1,1
2022,89,5,1,3,AC_172,AC_040,G1,R,2,FALSE,TRUE,TRUE,4,"2,8,4",2021-12-05,2021-10-27,2021-11-04,2022-04-22,2022-05-03,11,138,177,169,19.239,212.078,8.695,0.28,31.053571428571427,0.03220241518113859,3.4,-32.08,3.55,1,0,1,0,0,NA,NA,0,0,0,1,1,1,1,0
2022,89,5,1,3,AC_172,AC_040,G1,R,4,TRUE,TRUE,TRUE,4,"2,8,4",2021-11-03,2021-10-27,2021-11-04,2022-04-09,2022-05-13,34,157,164,156,21.239,311.745,8.695,0.28,31.053571428571427,0.03220241518113859,99.26,-32.08,3.55,37,2,39,0,87,1.5527676767676768,0.08360501352125486,2.3513513513513513,91.7027027027027,92,1,1,1,1,1
2022,89,5,1,3,AC_172,AC_040,G1,R,8,FALSE,TRUE,TRUE,4,"2,8,4",2021-12-05,2021-10-27,2021-11-04,2022-04-09,2022-05-13,34,125,164,156,24.315,362.929,8.695,0.28,31.053571428571427,0.03220241518113859,23.98,-32.08,3.55,9,1,10,0,14,1.9347222222222222,0.06807029318884127,1.5555555555555556,15.555555555555555,16,1,1,1,1,1
2022,90,1,1,3,AC_007,AC_081,G1,R,1,TRUE,TRUE,TRUE,1,"1,6,2",2021-12-05,2021-10-27,2021-11-04,2022-04-22,2022-05-13,21,138,177,169,17.441,186.942,11.14,0.48,23.208333333333336,0.04308797127468581,NA,-31.39,3.25,2,0,2,0,7,2.042857142857143,NA,3.5,7,7,1,1,1,1,1
2022,90,1,1,3,AC_007,AC_081,G1,R,2,FALSE,TRUE,TRUE,1,"1,6,2",2021-11-03,2021-10-27,2021-11-04,2022-04-09,2022-05-13,34,157,164,156,20.527,253.457,11.14,0.48,23.208333333333336,0.04308797127468581,NA,-31.39,3.25,20,8,28,0,52,2.0158043758043758,0.6567704350697947,2.6,72.8,73,1,1,1,1,1
2022,90,1,1,3,AC_007,AC_081,G1,R,6,FALSE,TRUE,TRUE,1,"1,6,2",2021-11-03,2021-10-27,2021-11-04,2022-04-09,2022-05-13,34,157,164,156,23.92,320.956,11.14,0.48,23.208333333333336,0.04308797127468581,NA,-31.39,3.25,13,0,13,0,30,1.9484074074074074,0.42756396291880266,2.3076923076923075,29.999999999999996,30,1,1,1,1,1
2022,91,2,1,3,AC_125,AC_095,G1,n,10,TRUE,FALSE,TRUE,10,10,2021-11-03,2021-10-27,2021-11-04,2022-04-09,2022-05-03,24,157,164,156,16.35,183.09,15.607,0.85,18.361176470588234,0.05446274107772154,11.78,-32.52,3.97,5,1,6,8,10,2.591875,0.18119611267905286,2,12,12,1,1,1,1,1
2022,92,1,1,3,AC_002,AC_122,G1,n,2,TRUE,FALSE,TRUE,2,2,2021-12-05,2021-10-27,2021-11-04,2022-04-22,2022-05-03,11,138,177,169,18.481,216.645,16.583,0.84,19.741666666666667,0.05065428450823132,8.7,-32.25,2.68,4,0,4,11,4,1.325,0.6293250352560273,1,4,4,1,1,1,1,1
2022,93,5,1,3,AC_103,AC_154,G1,n,3,TRUE,FALSE,TRUE,3,3,2021-12-05,2021-10-27,2021-11-04,2022-04-09,2022-05-03,24,125,164,156,24.119,337.022,14.315,0.61,23.4672131147541,0.04261264407963675,6.73,-32.16,2.49,1,2,3,15,4,1.4175,NA,4,12,12,1,1,1,1,1
2022,94,1,1,3,AC_156,AC_090,G1,n,4,TRUE,FALSE,TRUE,4,4,2021-11-03,2021-10-27,2021-11-04,2022-04-09,2022-05-13,34,157,164,156,20.809,255.94,11.51,0.47,24.48936170212766,0.04083405734144222,11.59,-32.09,4.88,7,2,9,16,14,1.7155555555555555,0.14927809825049332,2,18,18,1,1,1,1,1
2022,95,6,1,3,AC_052,AC_133,G1,n,4,TRUE,FALSE,TRUE,4,4,NA,2021-10-27,2021-11-04,2022-04-09,2022-05-13,34,NA,164,156,19.87,254.45,5.759,0.22,26.17727272727273,0.038201076575794406,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,1,0,0,0
2022,96,5,1,3,AC_054,AC_155,G1,n,4,TRUE,FALSE,TRUE,4,4,2021-11-03,2021-10-27,2021-11-04,2022-04-09,2022-05-13,34,157,164,156,23.836,340.205,21.986,1.27,17.31181102362205,0.05776403165650868,37.14,-31.45,4.33,11,0,11,19,41,2.4055925925925927,0.8487743547903612,3.727272727272727,41,41,1,1,1,1,1
2022,97,4,1,3,AC_094,AC_217,G1,R,5,FALSE,TRUE,TRUE,6,"6,5,10",2021-12-05,2021-10-27,2021-11-04,2022-04-09,2022-05-13,34,125,164,156,25.177,378.948,16.203,1.09,14.865137614678897,0.06727149293340741,NA,NA,NA,4,3,7,0,13,1.6099999999999999,NA,3.25,22.75,23,1,1,1,1,1
2022,97,4,1,3,AC_094,AC_217,G1,R,6,TRUE,TRUE,TRUE,6,"6,5,10",2021-12-05,2021-10-27,2021-11-04,2022-04-22,2022-04-22,0,138,177,169,19.764,227.057,16.203,1.09,14.865137614678897,0.06727149293340741,1.62,NA,NA,0,0,0,NA,0,NA,NA,NA,0,0,1,1,0,0,0
2022,97,4,1,3,AC_094,AC_217,G1,R,10,FALSE,TRUE,TRUE,6,"6,5,10",2021-11-03,2021-10-27,2021-11-04,2022-04-09,2022-05-13,34,157,164,156,20.137,241.332,16.203,1.09,14.865137614678897,0.06727149293340741,NA,NA,NA,7,2,9,0,17,1.6670588235294117,NA,2.4285714285714284,21.857142857142854,22,1,1,1,1,1
2022,98,4,1,3,AC_097,AC_064,G1,n,8,TRUE,FALSE,TRUE,8,8,2021-11-03,2021-10-27,2021-11-04,2022-04-09,2022-05-13,34,157,164,156,NA,NA,11.82,0.54,21.88888888888889,0.04568527918781726,78.17,-30.13,4.72,17,6,23,21,84,1.696825396825397,0.1512984033395979,4.9411764705882355,113.64705882352942,114,1,1,1,1,1
2022,99,5,1,3,AC_054,AC_119,G1,n,6,TRUE,FALSE,TRUE,6,6,2021-11-03,2021-10-27,2021-11-04,2022-04-22,2022-05-13,21,170,177,169,19.45,231.376,25.476,1.3,19.596923076923076,0.05102841890406658,28.12,-31.48,6.28,4,0,4,16,15,1.5106666666666666,NA,3.75,15,15,1,1,1,1,1
2022,100,5,1,3,AC_071,AC_115,G1,n,6,TRUE,FALSE,TRUE,6,6,2021-11-03,2021-10-27,2021-11-04,2022-04-09,2022-06-07,59,157,164,156,22.165,318.973,13.452,0.52,25.869230769230768,0.03865596193874517,29.69,-31.98,4.41,2,1,3,10,3,2.9699999999999998,0.46669047558312116,1.5,4.5,4,1,1,1,1,1
2022,101,3,1,3,AC_159,AC_192,G1,n,10,TRUE,FALSE,TRUE,10,10,NA,2021-10-27,2021-11-04,2022-04-22,2022-05-13,21,NA,177,169,27.127,445.133,NA,NA,NA,NA,10.88,-32.31,2.77,0,6,6,0,0,NA,NA,NA,NA,NA,0,1,1,0,0
2022,102,5,1,3,AC_216,AC_099,G1,R,2,FALSE,TRUE,TRUE,9,"2,8,9",2021-12-05,2021-10-27,2021-11-04,2022-04-09,2022-05-13,34,125,164,156,19.878,256.991,23.766,1.19,19.97142857142857,0.050071530758226034,NA,-31.4,2.66,5,3,8,0,16,1.3575,NA,3.2,25.6,26,1,1,1,1,1
2022,102,5,1,3,AC_216,AC_099,G1,R,8,FALSE,TRUE,TRUE,9,"2,8,9",2021-12-05,2021-10-27,2021-11-04,2022-04-09,2022-05-03,24,125,164,156,19.787,235.637,23.766,1.19,19.97142857142857,0.050071530758226034,NA,-31.4,2.66,3,3,6,1,5,1.3733333333333333,0.5185449728701349,1.6666666666666667,10,10,1,1,1,1,1
2022,102,5,1,3,AC_216,AC_099,G1,R,9,TRUE,TRUE,TRUE,9,"2,8,9",2021-12-05,2021-10-27,2021-11-04,2022-04-09,2022-04-22,13,125,164,156,15.053,126.92,23.766,1.19,19.97142857142857,0.050071530758226034,6.52,-31.4,2.66,4,0,4,0,7,1.0885714285714285,NA,1.75,7,7,1,1,1,1,1
2022,103,1,1,3,AC_156,AC_005,G1,n,1,TRUE,FALSE,TRUE,1,1,2021-11-03,2021-10-27,2021-11-04,2022-04-09,2022-05-13,34,157,164,156,16.385,167.762,9.169,0.21,43.661904761904765,0.022903260988112115,6.01,-32.69,2.41,4,0,4,6,8,1.7199999999999998,0.5939696961966996,2,8,8,1,1,1,1,1
